0.00,0.00,-15.00,-143.00,16.00,642771
0.00,0.00,-3.00,-161.00,4.00,642837
0.00,0.00,-13.00,-161.00,28.00,642902
0.00,0.00,-21.00,-143.00,-4.00,642967
0.00,0.00,-31.00,-159.00,26.00,643032
0.00,0.00,-37.00,-153.00,28.00,643097
0.00,0.00,7.00,-165.00,8.00,643162
0.00,0.00,-25.00,-177.00,36.00,643227
0.00,0.00,-17.00,-163.00,22.00,643292
0.00,0.00,-17.00,-169.00,14.00,643378
0,0,-17.00,-171.00,6.00,643401
0,0,-31.00,-163.00,14.00,643425
0,0,-33.00,-159.00,18.00,643448
0,0,-21.00,-163.00,2.00,643471
0,0,-11.00,241.00,194.00,643494
0,0,-17.00,-33.00,42.00,643517
0,0,-33.00,-99.00,38.00,643540
0,0,-41.00,-169.00,36.00,643563
0,0,-29.00,-153.00,14.00,643586
0,0,-11.00,-167.00,22.00,643610
0,0,-19.00,-179.00,0.00,643633
0,0,-17.00,-171.00,44.00,643656
0,0,-47.00,-151.00,44.00,643679
0,0,-17.00,-159.00,18.00,643702
0,0,-15.00,-153.00,22.00,643725
0,0,-17.00,-157.00,-2.00,643748
0,0,-7.00,-161.00,20.00,643771
0,0,-21.00,-151.00,24.00,643795
0,0,-25.00,-169.00,12.00,643818
0,0,-15.00,-163.00,0.00,643841
0,0,-21.00,-173.00,20.00,643864
0,0,-17.00,-165.00,26.00,643887
0,0,-7.00,-185.00,18.00,643911
0,0,-19.00,-155.00,10.00,643934
0,0,5.00,-151.00,20.00,643957
0,0,-11.00,-141.00,24.00,643980
0,0,-3.00,-161.00,20.00,644003
0,0,-23.00,-159.00,26.00,644026
0,0,-27.00,-159.00,16.00,644050
0,0,-17.00,-167.00,6.00,644073
0,0,-39.00,-143.00,-6.00,644097
0,0,-11.00,-161.00,-4.00,644121
0,0,-17.00,-169.00,28.00,644144
0,0,-13.00,-171.00,16.00,644167
0,0,-27.00,-159.00,-6.00,644190
0,0,-13.00,-149.00,8.00,644213
0,0,-15.00,-163.00,24.00,644236
0,0,3.00,-147.00,34.00,644279
0,0,-11.00,-127.00,78.00,644303
0,0,-13.00,-175.00,48.00,644326
0,0,-13.00,-181.00,4.00,644349
0,0,-15.00,-167.00,22.00,644372
0,0,-25.00,-163.00,30.00,644395
0,0,-1.00,-243.00,-58.00,644419
0,0,-7.00,-171.00,8.00,644443
0,0,-45.00,-155.00,44.00,644466
0,0,-37.00,-165.00,20.00,644490
0,0,-19.00,-163.00,22.00,644513
0,0,-25.00,-171.00,26.00,644537
0,0,-17.00,-173.00,24.00,644560
0,0,-33.00,-145.00,40.00,644604
0,0,-121.00,-157.00,-92.00,644628
0,0,-47.00,-171.00,-4.00,644651
0,0,-19.00,-245.00,0.00,644674
0,0,11.00,117.00,324.00,644698
0,0,41.00,-217.00,74.00,644721
0,0,-65.00,-171.00,50.00,644745
0,0,-45.00,-163.00,12.00,644768
0,0,-21.00,-105.00,70.00,644792
0,0,-15.00,-149.00,34.00,644815
0,0,-33.00,-189.00,-10.00,644839
0,0,-13.00,-185.00,12.00,644862
0,0,-17.00,-145.00,34.00,644886
0,0,-33.00,-143.00,20.00,644929
0,0,-43.00,-185.00,14.00,644952
0,0,-37.00,-177.00,-6.00,644976
0,0,1.00,-147.00,54.00,644999
0,0,-29.00,-141.00,32.00,645023
0,0,3.00,-151.00,-10.00,645046
0,0,-5.00,-157.00,0.00,645070
0,0,-23.00,-167.00,28.00,645093
0,0,-29.00,-171.00,28.00,645117
0,0,-31.00,-173.00,18.00,645140
0,0,-21.00,-171.00,10.00,645164
0,0,-19.00,-159.00,10.00,645187
0,0,-21.00,-155.00,18.00,645210
0,0,-13.00,-141.00,10.00,645254
0,0,-27.00,-173.00,30.00,645277
0,0,-23.00,-131.00,36.00,645301
0,0,-23.00,-145.00,36.00,645325
0,0,-43.00,-165.00,-6.00,645348
0,0,-39.00,-155.00,6.00,645372
0,0,-7.00,-159.00,16.00,645395
0,0,-15.00,-139.00,32.00,645418
0,0,-15.00,-157.00,30.00,645441
0,0,-15.00,-173.00,14.00,645464
0,0,-9.00,-139.00,34.00,645488
0,0,-19.00,-151.00,6.00,645511
0,0,-17.00,-167.00,26.00,645535
0,0,-15.00,-181.00,38.00,645579
0,0,-31.00,-151.00,26.00,645602
0,0,-29.00,-145.00,22.00,645626
0,0,-3.00,-163.00,16.00,645649
0,0,-23.00,-161.00,16.00,645673
0,0,-23.00,-169.00,0.00,645697
0,0,-21.00,-157.00,24.00,645720
0,0,-23.00,-159.00,18.00,645743
0,0,-17.00,-155.00,16.00,645767
0,0,-9.00,-163.00,26.00,645791
0,0,-15.00,-163.00,20.00,645815
0,0,-9.00,-151.00,22.00,645838
0,0,-25.00,-153.00,6.00,645861
0,0,-39.00,-157.00,6.00,645884
0,0,-17.00,-135.00,12.00,645908
0.00,0.00,-15.00,-153.00,28.00,646195
0.00,0.00,-31.00,-165.00,4.00,646260
0.00,0.00,-27.00,-165.00,12.00,646325
0.00,0.00,-29.00,-159.00,14.00,646390
0.00,0.00,-5.00,-171.00,28.00,646455
0.00,0.00,-19.00,-165.00,10.00,646521
0.00,0.00,-25.00,-169.00,6.00,646586
0.00,0.00,-17.00,-157.00,24.00,646651
0.00,0.00,-39.00,-153.00,18.00,646716
0.00,0.00,-21.00,-153.00,-10.00,646781
0,0,437.00,7.00,-244.00,646805
0,0,647.00,-225.00,288.00,646828
0,0,405.00,51.00,334.00,646852
0,0,371.00,163.00,166.00,646875
0,0,-165.00,-59.00,-106.00,646899
0,0,61.00,-207.00,124.00,646922
0,0,55.00,-171.00,332.00,646946
0,0,-59.00,-431.00,-204.00,646970
0,0,-227.00,-261.00,-206.00,646993
0,0,-105.00,-259.00,-230.00,647017
0,0,83.00,-425.00,-198.00,647041
0,0,217.00,-9.00,296.00,647064
0,0,89.00,35.00,288.00,647087
0,0,-211.00,-175.00,-202.00,647111
0,0,-333.00,-165.00,-356.00,647135
0,0,29.00,-187.00,58.00,647158
0,0,-29.00,-327.00,22.00,647182
0,0,189.00,-211.00,-266.00,647205
0,0,189.00,65.00,142.00,647229
0,0,7.00,-25.00,114.00,647252
0,0,-225.00,-223.00,-276.00,647276
0,0,-385.00,-125.00,520.00,647299
0,0,-321.00,-233.00,246.00,647322
0,0,-603.00,-33.00,70.00,647346
0,0,-307.00,-109.00,-42.00,647370
0,0,181.00,-305.00,-6.00,647393
0,0,-81.00,-181.00,62.00,647417
0,0,67.00,-187.00,-110.00,647440
0,0,-95.00,-147.00,80.00,647464
0,0,55.00,-109.00,110.00,647487
0,0,-13.00,-127.00,-24.00,647511
0,0,-45.00,-161.00,-58.00,647534
0,0,-609.00,-189.00,256.00,647558
0,0,-139.00,-557.00,-368.00,647582
0,0,-355.00,-341.00,-60.00,647605
0,0,-447.00,-137.00,156.00,647628
0,0,-141.00,-45.00,160.00,647652
0,0,-75.00,-15.00,112.00,647675
0,0,-95.00,57.00,212.00,647698
0,0,177.00,-321.00,-314.00,647722
0,0,263.00,-45.00,-18.00,647746
0,0,109.00,-187.00,-100.00,647770
0,0,-31.00,9.00,30.00,647793
0,0,119.00,255.00,760.00,647816
0,0,-143.00,-9.00,130.00,647839
0,0,-7.00,-449.00,-408.00,647863
0,0,9.00,-143.00,-246.00,647886
0,0,-25.00,91.00,394.00,647909
0,0,-147.00,-211.00,-144.00,647933
0,0,-137.00,-307.00,-282.00,647956
0,0,-121.00,147.00,374.00,647980
0,0,105.00,-39.00,-260.00,648023
0,0,677.00,43.00,90.00,648047
0,0,557.00,697.00,410.00,648071
0,0,421.00,-285.00,-500.00,648094
0,0,299.00,-41.00,-46.00,648118
0,0,-85.00,-213.00,-216.00,648141
0,0,-41.00,-201.00,210.00,648165
0,0,-53.00,-157.00,-12.00,648188
0,0,33.00,-151.00,26.00,648212
0,0,-57.00,-83.00,-20.00,648236
0,0,7.00,-177.00,-28.00,648259
0,0,-31.00,-129.00,44.00,648283
0,0,889.00,15.00,306.00,648306
0,0,385.00,-159.00,84.00,648350
0,0,379.00,21.00,-62.00,648373
0,0,431.00,169.00,286.00,648396
0,0,99.00,-65.00,-264.00,648420
0,0,-157.00,-295.00,154.00,648443
0,0,-59.00,-281.00,-76.00,648467
0,0,-87.00,-241.00,-84.00,648490
0,0,257.00,215.00,438.00,648514
0,0,201.00,-221.00,146.00,648538
0,0,-81.00,-331.00,-28.00,648561
0,0,-147.00,313.00,416.00,648584
0,0,-119.00,-137.00,44.00,648608
0,0,-49.00,-347.00,-180.00,648631
0,0,243.00,-99.00,44.00,648675
0,0,13.00,-355.00,-168.00,648699
0,0,-139.00,-109.00,76.00,648722
0,0,-225.00,141.00,356.00,648745
0,0,-17.00,-235.00,26.00,648769
0,0,-75.00,-497.00,-512.00,648792
0,0,-377.00,-177.00,0.00,648816
0,0,-413.00,119.00,464.00,648839
0,0,-285.00,3.00,246.00,648863
0,0,-339.00,-47.00,546.00,648886
0,0,-143.00,105.00,138.00,648910
0,0,79.00,-43.00,-40.00,648933
0,0,-11.00,-31.00,92.00,648957
0.00,0.00,-867.00,-251.00,-162.00,649063
0.00,0.00,-505.00,-113.00,50.00,649128
0.00,0.00,309.00,-27.00,80.00,649193
