si,pga,x,y,z,time
0.0,0.0,6.0,12.0,7.0,340912
0.0,0.0,4.0,0.0,-7.0,340935
0.0,0.0,-4.0,0.0,1.0,340958
0.0,0.0,-14.0,-4.0,-9.0,340982
0.0,0.0,14.0,-4.0,-1.0,341005
0.0,0.0,4.0,10.0,-7.0,341028
0.0,0.0,10.0,-2.0,3.0,341051
0.0,0.0,2.0,-16.0,9.0,341074
0.0,0.0,-12.0,20.0,1.0,341097
0.0,0.0,0.0,-2.0,19.0,341120
0.0,0.0,-8.0,-8.0,25.0,341143
0.0,0.0,8.0,4.0,17.0,341166
0.0,0.0,10.0,-4.0,-1.0,341189
0.0,0.0,4.0,-4.0,21.0,341212
0.0,0.0,-6.0,-10.0,23.0,341235
0.0,0.0,0.0,2.0,-9.0,341258
0.0,0.0,-16.0,16.0,9.0,341281
0.0,0.0,4.0,2.0,1.0,341304
0.0,0.0,2.0,-2.0,11.0,341327
0.0,0.0,4.0,-12.0,-7.0,341350
0.0,0.0,8.0,0.0,-21.0,341373
0.0,0.0,-18.0,12.0,7.0,341396
0.0,0.0,-8.0,10.0,-5.0,341419
0.0,0.0,-2.0,24.0,25.0,341442
0.0,0.0,12.0,14.0,-21.0,341465
0.0,0.0,4.0,-18.0,13.0,341488
0.0,0.0,-6.0,-22.0,7.0,341511
0.0,0.0,-6.0,12.0,3.0,341534
0.0,0.0,4.0,-6.0,-1.0,341557
0.0,0.0,-2.0,-6.0,3.0,341580
0.0,0.0,22.0,-10.0,-15.0,341604
0.0,0.0,16.0,-8.0,25.0,341627
0.0,0.0,0.0,10.0,15.0,341670
0.0,0.0,4.0,-2.0,-11.0,341693
0.0,0.0,0.0,4.0,11.0,341716
0.0,0.0,10.0,8.0,-3.0,341740
0.0,0.0,10.0,-2.0,9.0,341763
0.0,0.0,4.0,-18.0,-15.0,341786
0.0,0.0,2.0,2.0,-13.0,341810
0.0,0.0,0.0,2.0,7.0,341833
0.0,0.0,2.0,0.0,31.0,341856
0.0,0.0,-2.0,16.0,-13.0,341879
0.0,0.0,8.0,-10.0,7.0,341902
0.0,0.0,-20.0,6.0,5.0,341925
0.0,0.0,8.0,-10.0,5.0,341948
0.0,0.0,10.0,26.0,-5.0,341972
0.0,0.0,-12.0,8.0,13.0,341995
0.0,0.0,2.0,-20.0,-11.0,342018
0.0,0.0,4.0,-8.0,-9.0,342041
0.0,0.0,8.0,-26.0,-9.0,342064
0.0,0.0,-28.0,-4.0,15.0,342087
0.0,0.0,26.0,-2.0,1.0,342111
0.0,0.0,-10.0,28.0,-9.0,342134
0.0,0.0,2.0,8.0,-5.0,342157
0.0,0.0,-12.0,-6.0,9.0,342181
0.0,0.0,-10.0,2.0,-19.0,342204
0.0,0.0,-12.0,-8.0,7.0,342227
0.0,0.0,8.0,6.0,9.0,342250
0.0,0.0,-22.0,0.0,21.0,342274
0.0,0.0,4.0,-2.0,7.0,342297
0.0,0.0,-4.0,14.0,-1.0,342320
0.0,0.0,-22.0,-16.0,5.0,342343
0.0,0.0,-2.0,-8.0,-7.0,342366
0.0,0.0,-6.0,0.0,3.0,342389
0.0,0.0,6.0,2.0,-11.0,342412
0.0,0.0,-8.0,4.0,11.0,342436
0.0,0.0,2.0,0.0,1.0,342459
0.0,0.0,-12.0,-16.0,-19.0,342482
0.0,0.0,4.0,-18.0,5.0,342505
0.0,0.0,-4.0,-20.0,7.0,342528
0.0,0.0,16.0,14.0,5.0,342551
0.0,0.0,-16.0,12.0,19.0,342574
0.0,0.0,8.0,14.0,-11.0,342597
0.0,0.0,30.0,20.0,1.0,342620
0.0,0.0,-4.0,-72.0,-21.0,342643
0.0,0.0,-34.0,-26.0,-17.0,342666
0.0,0.0,20.0,-12.0,-17.0,342689
0.0,0.0,76.0,-50.0,-41.0,342712
0.0,0.0,-164.0,-176.0,1.0,342735
0.0,0.0,66.0,-96.0,55.0,342758
0.0,0.0,-40.0,80.0,261.0,342781
0.0,0.0,118.0,120.0,-51.0,342804
0.0,0.0,44.0,-70.0,77.0,342827
0.0,0.0,-40.0,32.0,-123.0,342850
0.0,0.0,-14.0,-52.0,21.0,342873
0.0,0.0,18.0,98.0,-5.0,342897
0.0,0.0,-2.0,-34.0,1.0,342920
0.0,0.0,70.0,-68.0,43.0,342943
0.0,0.0,-16.0,-8.0,-23.0,342967
0.0,0.0,-8.0,-56.0,55.0,342990
0.0,0.0,-50.0,58.0,-51.0,343014
0.0,0.0,68.0,52.0,21.0,343038
0.0,0.0,-34.0,6.0,-31.0,343061
0.0,0.0,-16.0,20.0,15.0,343084
0.0,0.0,38.0,-46.0,19.0,343107
0.0,0.0,-12.0,0.0,-13.0,343130
0.0,0.0,8.0,-36.0,5.0,343153
0.0,0.0,-6.0,20.0,13.0,343176
0.0,0.0,-12.0,28.0,1.0,343199
0.0,0.0,-4.0,16.0,-3.0,343223
0.0,0.0,8.0,-6.0,1.0,343246
0.0,0.0,10.0,-42.0,3.0,343269
0.0,0.0,-4.0,-8.0,-11.0,343292
0.0,0.0,-12.0,-2.0,-21.0,343315
0.0,0.0,8.0,22.0,-15.0,343338
0.0,0.0,-12.0,28.0,-3.0,343361
0.0,0.0,14.0,12.0,15.0,343384
0.0,0.0,-6.0,-26.0,3.0,343407
0.0,0.0,-4.0,-46.0,-3.0,343430
0.0,0.0,0.0,-22.0,7.0,343453
0.0,0.0,6.0,8.0,-5.0,343476
0.0,0.0,-6.0,32.0,3.0,343499
0.0,0.0,-18.0,36.0,-3.0,343522
0.0,0.0,0.0,6.0,13.0,343544
0.0,0.0,12.0,2.0,-5.0,343568
0.0,0.0,8.0,2.0,-5.0,343590
0.0,0.0,4.0,-20.0,-3.0,343614
0.0,0.0,-2.0,-12.0,25.0,343637
0.0,0.0,4.0,34.0,1.0,343660
0.0,0.0,-2.0,12.0,-3.0,343683
0.0,0.0,2.0,-12.0,9.0,343706
0.0,0.0,-2.0,-40.0,-1.0,343730
0.0,0.0,10.0,-40.0,9.0,343753
0.0,0.0,8.0,-54.0,-3.0,343776
0.0,0.0,12.0,-24.0,15.0,343799
0.0,0.0,8.0,-4.0,-5.0,343822
0.0,0.0,-10.0,-26.0,9.0,343845
0.0,0.0,0.0,6.0,-11.0,343869
0.0,0.0,12.0,-4.0,9.0,343892
0.0,0.0,-6.0,18.0,-1.0,343915
0.0,0.0,-6.0,-14.0,21.0,343938
0.0,0.0,-14.0,38.0,-7.0,343962
0.0,0.0,-10.0,-2.0,-7.0,343985
0.0,0.0,-6.0,10.0,11.0,344008
0.0,0.0,-34.0,-26.0,-23.0,344032
0.0,0.0,0.0,-36.0,5.0,344055
0.0,0.0,-6.0,-6.0,-19.0,344078
0.0,0.0,-12.0,4.0,37.0,344101
0.0,0.0,-30.0,4.0,-13.0,344124
0.0,0.0,-10.0,24.0,5.0,344147
0.0,0.0,-16.0,-14.0,3.0,344170
0.0,0.0,-18.0,16.0,-1.0,344194
0.0,0.0,8.0,38.0,-21.0,344500
0.0,0.0,14.0,44.0,-7.0,344565
0.0,0.0,18.0,-4.0,37.0,344631
0.0,0.0,34.0,2.0,1.0,344696
0.0,0.0,58.0,-8.0,5.0,344761
0.0,0.0,54.0,42.0,27.0,344826
0.0,0.0,72.0,-6.0,-13.0,344891
0.0,0.0,16.0,-24.0,5.0,344957
0.0,0.0,10.0,-70.0,7.0,345022
0.0,0.0,-12.0,-16.0,15.0,345107
0.0,0.0,-28.0,-34.0,13.0,345130
0.0,0.0,-46.0,-82.0,15.0,345153
0.0,0.0,-62.0,-28.0,5.0,345176
0.0,0.0,-36.0,-96.0,-15.0,345200
0.0,0.0,-68.0,-86.0,-1.0,345223
0.0,0.0,-78.0,-44.0,-9.0,345246
0.0,0.0,-74.0,-16.0,7.0,345269
0.0,0.0,-76.0,-6.0,-9.0,345293
0.0,0.0,-102.0,-4.0,-5.0,345316
0.0,0.0,-64.0,56.0,-9.0,345339
0.0,0.0,-120.0,52.0,-103.0,345362
0.0,0.0,-44.0,86.0,-39.0,345385
0.0,0.0,-60.0,84.0,21.0,345409
0.0,0.0,-52.0,90.0,31.0,345432
0.0,0.0,-38.0,84.0,31.0,345456
0.0,0.0,12.0,190.0,21.0,345479
0.0,0.0,30.0,38.0,-41.0,345502
0.0,0.0,12.0,142.0,-37.0,345525
0.0,0.0,54.0,156.0,-7.0,345548
0.0,0.0,130.0,68.0,-23.0,345572
0.0,0.0,100.0,98.0,31.0,345595
0.0,0.0,118.0,98.0,21.0,345617
0.0,0.0,112.0,24.0,17.0,345641
0.0,0.0,148.0,70.0,45.0,345664
0.0,0.0,146.0,-42.0,1.0,345687
0.0,0.0,126.0,22.0,33.0,345711
0.0,0.0,124.0,-78.0,1.0,345734
0.0,0.0,52.0,-48.0,69.0,345757
0.0,0.0,70.0,-116.0,47.0,345780
0.0,0.0,32.0,-216.0,67.0,345803
0.0,0.0,16.0,-206.0,9.0,345826
0.0,0.0,-28.0,-200.0,19.0,345849
0.0,0.0,-38.0,-156.0,19.0,345872
0.0,0.0,-76.0,-96.0,13.0,345896
0.0,0.0,-92.0,-150.0,1.0,345919
0.0,0.0,-148.0,-52.0,-17.0,345942
0.0,0.0,-150.0,20.0,99.0,345965
0.0,0.0,-116.0,-82.0,-19.0,345988
0.0,0.0,-170.0,72.0,41.0,346011
0.0,0.0,-138.0,98.0,5.0,346035
0.0,0.0,-218.0,164.0,-45.0,346058
0.0,0.0,-86.0,112.0,-21.0,346081
0.0,0.0,-30.0,144.0,-35.0,346104
0.0,0.0,-18.0,200.0,-21.0,346128
0.0,0.0,-14.0,162.0,15.0,346151
0.0,0.0,90.0,170.0,75.0,346174
0.0,0.0,138.0,188.0,55.0,346197
0.0,0.0,114.0,256.0,89.0,346220
0.0,0.0,220.0,26.0,-39.0,346243
0.0,0.0,164.0,92.0,9.0,346266
0.0,0.0,220.0,62.0,29.0,346289
0.0,0.0,186.0,-98.0,13.0,346312
0.0,0.0,224.0,-218.0,-41.0,346336
0.0,0.0,182.0,-144.0,7.0,346359
0.0,0.0,86.0,-268.0,-5.0,346382
0.0,0.0,72.0,-218.0,-69.0,346405
0.0,0.0,-30.0,-222.0,23.0,346428
0.0,0.0,-86.0,-246.0,-1.0,346452
0.0,0.0,-156.0,-178.0,9.0,346475
0.0,0.0,-128.0,-188.0,25.0,346498
0.0,0.0,-210.0,-20.0,43.0,346522
0.0,0.0,-200.0,-52.0,-15.0,346545
0.0,0.0,-202.0,94.0,-5.0,346568
0.0,0.0,-222.0,210.0,55.0,346591
0.0,0.0,-226.0,204.0,31.0,346614
0.0,0.0,-116.0,178.0,25.0,346637
0.0,0.0,-18.0,182.0,-33.0,346660
0.0,0.0,-36.0,372.0,-45.0,346683
0.0,0.0,52.0,176.0,-41.0,346706
0.0,0.0,200.0,158.0,-95.0,346729
0.0,0.0,192.0,98.0,-69.0,346753
0.0,0.0,210.0,114.0,19.0,346776
0.0,0.0,308.0,-100.0,-11.0,346800
0.0,0.0,242.0,-274.0,-61.0,346823
0.0,0.0,126.0,-420.0,-1.0,346846
0.0,0.0,162.0,-416.0,-29.0,346869
0.0,0.0,60.0,-264.0,29.0,346893
0.0,0.0,-18.0,-302.0,23.0,346916
0.0,0.0,-62.0,-344.0,-17.0,346939
0.0,0.0,-222.0,-236.0,75.0,346963
0.0,0.0,-184.0,-48.0,155.0,346986
0.0,0.0,-296.0,-20.0,-77.0,347009
0.0,0.0,-334.0,78.0,-39.0,347032
0.0,0.0,-236.0,116.0,-35.0,347055
0.0,0.0,-208.0,310.0,-79.0,347078
0.0,0.0,-190.0,344.0,31.0,347101
0.0,0.0,-68.0,312.0,59.0,347124
0.0,0.0,74.0,260.0,-73.0,347147
0.0,0.0,32.0,300.0,-73.0,347170
0.0,0.0,238.0,198.0,-67.0,347193
0.0,0.0,288.0,132.0,-33.0,347216
0.0,0.0,346.0,54.0,35.0,347240
0.0,0.0,332.0,-300.0,-29.0,347263
0.0,0.0,-34.0,-334.0,-11.0,347368
0.0,0.0,-350.0,-184.0,5.0,347433
0.0,0.0,-306.0,238.0,-183.0,347498
0.0,0.0,36.0,426.0,-1.0,347563
0.0,0.0,352.0,352.0,27.0,347629
0.0,0.0,254.0,-610.0,-115.0,347693
0.0,0.0,-32.0,-590.0,-57.0,347759
0.0,0.0,-372.0,-246.0,-75.0,347824
0.0,0.0,-236.0,126.0,-137.0,347889
0.0,0.0,314.0,444.0,-39.0,347975
0.0,0.0,476.0,-128.0,-55.0,348040
0.0,0.0,56.0,-280.0,41.0,348105
0.0,0.0,-470.0,-146.0,61.0,348169
0.0,0.0,-510.0,380.0,105.0,348235
0.0,0.0,60.0,628.0,-27.0,348300
0.0,0.0,496.0,88.0,-49.0,348365
0.0,0.0,244.0,-302.0,47.0,348430
0.0,0.0,-316.0,-424.0,-15.0,348496
0.12,0.16,-526.0,144.0,-87.0,348561
0.12,0.16,30.0,630.0,29.0,348626
0.12,0.16,490.0,148.0,-119.0,348691
0.12,0.16,536.0,-142.0,275.0,348757
0.12,0.16,-272.0,-620.0,111.0,348822
0.13,0.17,-538.0,506.0,447.0,348907
0.13,0.17,278.0,662.0,15.0,348972
0.13,0.17,658.0,-60.0,-7.0,349037
0.13,0.17,66.0,-742.0,39.0,349103
0.13,0.17,-656.0,62.0,179.0,349168
0.13,0.2,-354.0,162.0,-241.0,349232
0.13,0.2,526.0,484.0,-161.0,349298
0.13,0.2,580.0,-272.0,83.0,349363
0.13,0.2,-164.0,-840.0,81.0,349429
0.13,0.2,-666.0,50.0,-57.0,349493
0.13,0.2,-12.0,868.0,-83.0,349559
0.13,0.2,706.0,228.0,87.0,349624
0.13,0.2,192.0,-558.0,145.0,349689
0.13,0.2,-702.0,-196.0,189.0,349754
0.13,0.2,-402.0,688.0,21.0,349819
0.14,0.2,582.0,656.0,119.0,349885
0.14,0.2,686.0,-602.0,-25.0,349950
0.14,0.2,-522.0,-640.0,89.0,350015
0.14,0.2,-582.0,874.0,91.0,350081
0.14,0.22,456.0,834.0,79.0,350146
0.14,0.22,774.0,-272.0,79.0,350211
0.14,0.22,-326.0,-768.0,85.0,350276
0.14,0.22,-756.0,330.0,37.0,350341
0.14,0.22,184.0,790.0,-57.0,350406
0.14,0.24,990.0,-176.0,-13.0,350471
0.14,0.24,-230.0,-980.0,-43.0,350536
0.14,0.24,-830.0,140.0,-67.0,350601
0.14,0.24,128.0,1162.0,95.0,350666
0.14,0.24,920.0,-146.0,121.0,350732
0.14,0.25,-104.0,-1076.0,3.0,350797
0.14,0.25,-916.0,196.0,-87.0,350862
0.14,0.25,270.0,860.0,-147.0,350927
0.14,0.25,970.0,-150.0,125.0,350992
0.14,0.25,-220.0,-1302.0,-35.0,351057
0.14,0.27,-828.0,168.0,-89.0,351122
0.15,0.27,392.0,766.0,-93.0,351186
0.15,0.27,1008.0,-574.0,59.0,351252
0.15,0.27,-438.0,-1074.0,-27.0,351317
0.15,0.27,-928.0,494.0,-89.0,351382
0.15,0.28,390.0,998.0,9.0,351447
0.15,0.28,806.0,-818.0,63.0,351512
0.15,0.28,-640.0,-780.0,-49.0,351577
0.15,0.28,-708.0,754.0,81.0,351642
0.15,0.28,774.0,780.0,-5.0,351707
0.15,0.29,672.0,-342.0,457.0,351772
0.15,0.29,-848.0,-730.0,-205.0,351837
0.15,0.29,-478.0,516.0,-217.0,351902
0.15,0.29,1042.0,432.0,-53.0,351967
0.15,0.29,404.0,-754.0,325.0,352032
0.15,0.29,-1040.0,-408.0,-107.0,352097
0.15,0.29,-190.0,772.0,-193.0,352162
0.15,0.29,948.0,590.0,407.0,352227
0.15,0.29,156.0,-1098.0,59.0,352292
0.15,0.29,-1048.0,84.0,131.0,352357
0.15,0.29,-6.0,1122.0,-45.0,352422
0.15,0.29,1052.0,-328.0,61.0,352487
0.15,0.29,-128.0,-1162.0,-109.0,352552
0.15,0.29,-850.0,440.0,9.0,352617
0.15,0.29,476.0,928.0,-51.0,352683
0.15,0.29,988.0,-606.0,115.0,352748
0.16,0.29,-570.0,-1006.0,-95.0,352813
0.16,0.29,-758.0,684.0,257.0,352878
0.16,0.29,724.0,942.0,-37.0,352943
0.16,0.29,844.0,-654.0,207.0,353009
0.16,0.29,-852.0,-370.0,-277.0,353074
0.16,0.29,-522.0,810.0,-179.0,353139
0.16,0.29,1074.0,366.0,31.0,353204
0.16,0.29,496.0,-1086.0,-19.0,353269
0.16,0.29,-1078.0,-154.0,-1.0,353334
0.16,0.29,-104.0,1294.0,-45.0,353400
0.16,0.29,1054.0,66.0,-33.0,353465
0.16,0.29,-138.0,-1226.0,55.0,353530
0.16,0.29,-960.0,308.0,-27.0,353595
0.16,0.29,140.0,1118.0,161.0,353661
0.16,0.29,1040.0,-410.0,109.0,353726
0.16,0.29,-528.0,-1026.0,153.0,353791
0.16,0.29,-994.0,530.0,-21.0,353856
0.16,0.29,402.0,958.0,27.0,353921
0.16,0.29,566.0,-912.0,253.0,353986
0.16,0.29,-764.0,-896.0,101.0,354051
0.16,0.29,-608.0,1032.0,-185.0,354116
0.16,0.29,896.0,498.0,-101.0,354183
0.16,0.29,668.0,-1016.0,15.0,354248
0.16,0.29,-974.0,-296.0,25.0,354314
0.16,0.29,-296.0,1104.0,-75.0,354379
0.16,0.29,930.0,432.0,151.0,354444
0.16,0.29,132.0,-1152.0,87.0,354509
0.16,0.29,-1102.0,154.0,175.0,354574
0.16,0.29,30.0,1166.0,-67.0,354639
0.16,0.29,1078.0,-128.0,129.0,354704
0.16,0.29,-292.0,-1008.0,103.0,354769
0.16,0.29,-880.0,384.0,-1.0,354834
0.16,0.29,482.0,770.0,-117.0,354899
0.16,0.29,922.0,-648.0,131.0,354964
0.16,0.29,-660.0,-1108.0,27.0,355029
0.16,0.29,-802.0,278.0,113.0,355094
0.16,0.29,778.0,762.0,-25.0,355159
0.16,0.29,668.0,-1458.0,107.0,355224
0.16,0.29,-892.0,-446.0,313.0,355289
0.16,0.29,-476.0,552.0,-121.0,355354
0.16,0.29,1072.0,266.0,-53.0,355419
0.16,0.29,502.0,-1364.0,-21.0,355484
0.16,0.29,-1022.0,-504.0,-125.0,355550
0.16,0.29,-224.0,1028.0,-19.0,355615
0.16,0.3,1068.0,-328.0,-167.0,355680
0.16,0.3,-168.0,-1284.0,119.0,355745
0.16,0.3,-982.0,26.0,-131.0,355810
0.16,0.3,184.0,1158.0,-119.0,355875
0.16,0.3,1020.0,-416.0,51.0,355940
0.16,0.3,-338.0,-1144.0,29.0,356005
0.16,0.3,-1126.0,522.0,89.0,356070
0.16,0.3,482.0,1108.0,-253.0,356135
0.16,0.3,798.0,-936.0,95.0,356201
0.16,0.3,-640.0,-784.0,47.0,356266
0.16,0.3,-866.0,1162.0,-63.0,356331
0.16,0.3,798.0,810.0,135.0,356396
0.16,0.3,460.0,-1044.0,-209.0,356461
0.16,0.3,-796.0,-618.0,-115.0,356526
0.16,0.3,-448.0,1228.0,-143.0,356591
0.16,0.3,1084.0,280.0,171.0,356656
0.16,0.3,36.0,-1066.0,53.0,356721
0.16,0.3,-1002.0,-4.0,109.0,356786
0.16,0.3,-36.0,932.0,-87.0,356851
0.16,0.3,1090.0,-250.0,-7.0,356916
0.16,0.3,-182.0,-1128.0,79.0,356982
0.16,0.3,-950.0,232.0,-41.0,357047
0.16,0.3,394.0,1118.0,-107.0,357112
0.16,0.3,998.0,-378.0,163.0,357177
0.16,0.3,-434.0,-870.0,43.0,357242
0.16,0.3,-714.0,836.0,-399.0,357307
0.16,0.3,638.0,624.0,69.0,357372
0.16,0.3,764.0,-286.0,577.0,357437
0.16,0.3,-814.0,-876.0,75.0,357502
0.16,0.3,-632.0,902.0,-29.0,357568
0.16,0.3,960.0,536.0,-43.0,357633
0.16,0.3,550.0,-728.0,249.0,357698
0.16,0.3,-926.0,-208.0,-1.0,357764
0.16,0.3,-174.0,974.0,-31.0,357829
0.16,0.3,1014.0,138.0,121.0,357894
0.16,0.3,106.0,-1118.0,181.0,357959
0.16,0.3,-1002.0,168.0,29.0,358024
0.16,0.3,132.0,1012.0,-65.0,358089
0.16,0.3,1022.0,-352.0,33.0,358154
0.16,0.3,-368.0,-1090.0,127.0,358219
0.16,0.3,-994.0,336.0,-63.0,358284
0.16,0.3,510.0,1060.0,-17.0,358349
0.16,0.3,858.0,-686.0,205.0,358414
0.16,0.3,-650.0,-752.0,-33.0,358479
0.16,0.3,-840.0,894.0,93.0,358545
0.16,0.3,784.0,956.0,177.0,358610
0.16,0.3,470.0,-1490.0,-217.0,358675
0.16,0.3,-906.0,-274.0,331.0,358740
0.16,0.3,-424.0,1164.0,17.0,358805
0.16,0.3,1044.0,780.0,107.0,358870
0.16,0.3,158.0,-1136.0,219.0,358935
0.16,0.3,-1084.0,-26.0,61.0,359000
0.16,0.3,-52.0,1156.0,101.0,359065
0.16,0.3,1046.0,212.0,181.0,359130
0.16,0.3,-24.0,-996.0,143.0,359196
0.16,0.3,-976.0,74.0,-105.0,359261
0.16,0.3,336.0,954.0,-101.0,359325
0.16,0.3,974.0,-352.0,115.0,359391
0.16,0.3,-444.0,-950.0,1.0,359456
0.16,0.3,-708.0,810.0,-5.0,359521
0.16,0.3,578.0,640.0,-569.0,359586
0.16,0.3,758.0,-732.0,-73.0,359651
0.16,0.3,-800.0,-512.0,165.0,359717
0.16,0.3,-564.0,932.0,-167.0,359782
0.16,0.3,932.0,404.0,-93.0,359847
0.16,0.3,466.0,-764.0,161.0,359912
0.16,0.3,-1020.0,-370.0,-25.0,359978
0.16,0.3,-144.0,1128.0,-1.0,360043
0.16,0.3,1128.0,348.0,121.0,360108
0.16,0.3,174.0,-1260.0,3.0,360173
0.16,0.3,-1088.0,216.0,-167.0,360238
0.16,0.3,102.0,1010.0,-99.0,360303
0.16,0.3,1018.0,-268.0,-51.0,360368
0.16,0.3,-256.0,-1200.0,21.0,360434
0.16,0.3,-1034.0,478.0,169.0,360498
0.16,0.3,518.0,928.0,-1.0,360563
0.16,0.3,880.0,-408.0,287.0,360629
0.16,0.3,-690.0,-926.0,-53.0,360694
0.16,0.3,-684.0,146.0,-321.0,360759
0.16,0.3,850.0,624.0,75.0,360824
0.16,0.3,606.0,-1086.0,35.0,360889
0.16,0.3,-886.0,-434.0,389.0,360954
0.16,0.3,-416.0,1144.0,53.0,361019
0.16,0.3,1052.0,396.0,-67.0,361085
0.16,0.3,102.0,-1158.0,247.0,361150
0.16,0.3,-1028.0,-182.0,29.0,361215
0.16,0.3,-98.0,1248.0,-93.0,361280
0.16,0.3,1128.0,102.0,133.0,361345
0.16,0.3,-196.0,-1160.0,-11.0,361409
0.16,0.3,-914.0,128.0,-93.0,361474
0.16,0.3,286.0,1014.0,-5.0,361539
0.16,0.3,1102.0,-538.0,41.0,361604
0.16,0.3,-532.0,-1004.0,121.0,361670
0.16,0.3,-720.0,798.0,-69.0,361735
0.16,0.3,572.0,648.0,-347.0,361800
0.16,0.3,820.0,-300.0,497.0,361865
0.16,0.3,-724.0,-656.0,141.0,361930
0.16,0.3,-528.0,894.0,-167.0,361995
0.16,0.3,994.0,236.0,-53.0,362060
0.16,0.3,530.0,-950.0,47.0,362125
0.16,0.3,-876.0,-534.0,-117.0,362191
0.16,0.3,-406.0,1026.0,-23.0,362256
0.16,0.3,1104.0,204.0,-39.0,362320
0.16,0.3,-28.0,-860.0,291.0,362386
0.16,0.3,-1022.0,258.0,119.0,362451
0.16,0.3,20.0,1042.0,-69.0,362517
0.16,0.3,1134.0,-422.0,-65.0,362582
0.16,0.3,-306.0,-974.0,107.0,362647
0.16,0.3,-1044.0,612.0,307.0,362712
0.16,0.3,570.0,1064.0,-45.0,362777
0.16,0.3,844.0,-756.0,91.0,362842
0.16,0.3,-588.0,-766.0,-71.0,362908
0.16,0.3,-836.0,388.0,-249.0,362973
0.16,0.3,808.0,616.0,-97.0,363038
0.16,0.3,554.0,-1232.0,5.0,363103
0.16,0.3,-784.0,-456.0,417.0,363168
0.16,0.3,-440.0,1178.0,-53.0,363234
0.16,0.3,1178.0,340.0,69.0,363299
0.16,0.3,334.0,-1070.0,71.0,363364
0.16,0.3,-1030.0,-12.0,3.0,363429
0.16,0.3,-34.0,1314.0,-75.0,363494
0.16,0.3,1078.0,114.0,21.0,363559
0.16,0.3,-128.0,-1018.0,71.0,363624
0.16,0.3,-984.0,316.0,41.0,363689
0.16,0.3,340.0,906.0,-141.0,363754
0.16,0.3,984.0,-452.0,19.0,363819
0.16,0.3,-514.0,-1028.0,-51.0,363884
0.16,0.3,-668.0,1014.0,-139.0,363949
0.16,0.3,578.0,1188.0,115.0,364015
0.16,0.3,840.0,-276.0,385.0,364080
0.16,0.3,-808.0,-698.0,285.0,364145
0.16,0.3,-574.0,824.0,-189.0,364210
0.16,0.3,1014.0,622.0,53.0,364275
0.16,0.3,532.0,-1108.0,-27.0,364340
0.16,0.3,-986.0,-300.0,133.0,364405
0.16,0.3,-208.0,858.0,-111.0,364470
0.16,0.3,1026.0,308.0,-25.0,364535
