15.00,-24.00,11.00
7.00,-33.00,-6.00
10.00,-27.00,-6.00
13.00,-31.00,-8.00
9.00,-31.00,11.00
13.00,-26.00,-1.00
15.00,-31.00,5.00
14.00,-25.00,11.00
12.00,-29.00,7.00
15.00,-23.00,-2.00
9.00,-25.00,-2.00
15.00,-37.00,-2.00
24.00,-22.00,-7.00
13.00,-19.00,-1.00
8.00,-34.00,-1.00
6.00,-26.00,0.00
11.00,-26.00,-15.00
10.00,-29.00,5.00
8.00,-27.00,10.00
10.00,-28.00,-8.00
13.00,-23.00,-7.00
17.00,-23.00,-2.00
8.00,-22.00,-2.00
14.00,-29.00,-14.00
15.00,-24.00,0.00
14.00,-22.00,4.00
7.00,-28.00,-13.00
17.00,-22.00,-7.00
12.00,-31.00,4.00
16.00,-25.00,0.00
14.00,-23.00,-7.00
9.00,-30.00,2.00
16.00,-22.00,9.00
10.00,-26.00,-8.00
0.00,-25.00,-7.00
5.00,-28.00,-3.00
10.00,-29.00,-1.00
6.00,-22.00,-13.00
7.00,-17.00,-2.00
7.00,-19.00,-1.00
10.00,-31.00,-2.00
15.00,-27.00,-4.00
9.00,-13.00,4.00
13.00,-20.00,-2.00
15.00,-20.00,-12.00
16.00,-21.00,11.00
19.00,-34.00,5.00
16.00,-19.00,-15.00
13.00,-28.00,-10.00
9.00,-36.00,11.00
15.00,-29.00,0.00
14.00,-25.00,-5.00
14.00,-19.00,-8.00
16.00,-16.00,-5.00
8.00,-29.00,-6.00
12.00,-24.00,-6.00
16.00,-21.00,10.00
7.00,-31.00,-10.00
11.00,-20.00,-11.00
9.00,-21.00,-11.00
17.00,-29.00,11.00
20.00,-34.00,-19.00
10.00,-26.00,-7.00
20.00,-22.00,0.00
15.00,-33.00,-1.00
9.00,-30.00,-8.00
12.00,-32.00,-3.00
10.00,-24.00,9.00
11.00,-29.00,-6.00
14.00,-22.00,-1.00
20.00,-22.00,3.00
12.00,-30.00,-85.00
15.00,-32.00,-11.00
15.00,-29.00,-3.00
13.00,-24.00,-4.00
16.00,-30.00,-3.00
6.00,-19.00,-3.00
11.00,-28.00,8.00
15.00,-26.00,3.00
10.00,-24.00,-13.00
11.00,-27.00,3.00
12.00,-27.00,7.00
17.00,-33.00,1.00
15.00,-36.00,15.00
16.00,-28.00,3.00
14.00,-35.00,-1.00
13.00,-17.00,1.00
14.00,-29.00,7.00
9.00,-28.00,-2.00
15.00,-16.00,-6.00
15.00,-24.00,0.00
19.00,-27.00,8.00
14.00,-32.00,0.00
22.00,-28.00,-14.00
10.00,-17.00,1.00
10.00,-27.00,12.00
12.00,-23.00,-11.00
9.00,-31.00,-14.00
16.00,-31.00,0.00
10.00,-23.00,-10.00
15.00,-26.00,-22.00
7.00,-20.00,14.00
10.00,-28.00,4.00
22.00,-25.00,1.00
9.00,-17.00,4.00
8.00,-29.00,14.00
10.00,-31.00,-2.00
17.00,-29.00,-10.00
13.00,-28.00,3.00
14.00,-38.00,3.00
14.00,-25.00,-5.00
15.00,-25.00,-5.00
4.00,-29.00,9.00
5.00,4.00,6.00
11.00,-24.00,-11.00
16.00,-31.00,4.00
9.00,-33.00,8.00
14.00,-23.00,-5.00
10.00,-30.00,-9.00
9.00,-23.00,2.00
11.00,-31.00,-1.00
10.00,-20.00,-12.00
8.00,-29.00,-3.00
9.00,-37.00,11.00
11.00,-24.00,-6.00
15.00,-21.00,-17.00
9.00,-21.00,7.00
17.00,-32.00,9.00
16.00,-33.00,-6.00
14.00,-27.00,1.00
16.00,-20.00,4.00
8.00,-26.00,-13.00
19.00,-31.00,-4.00
11.00,-18.00,7.00
12.00,-33.00,3.00
19.00,-23.00,-3.00
12.00,-23.00,-5.00
8.00,-33.00,2.00
22.00,-34.00,-11.00
10.00,-19.00,1.00
11.00,-27.00,-1.00
12.00,-36.00,2.00
12.00,-29.00,-14.00
13.00,-25.00,4.00
10.00,-32.00,-2.00
12.00,-22.00,-3.00
9.00,-24.00,-11.00
18.00,-26.00,3.00
18.00,-25.00,2.00
12.00,-24.00,-17.00
10.00,-27.00,7.00
14.00,-32.00,14.00
10.00,-29.00,-9.00
14.00,-35.00,-5.00
16.00,-30.00,3.00
15.00,-30.00,-5.00
16.00,-25.00,-8.00
18.00,-17.00,-4.00
12.00,-30.00,4.00
17.00,-24.00,-14.00
15.00,-37.00,-16.00
19.00,-22.00,-4.00
12.00,-37.00,10.00
12.00,-27.00,-10.00
16.00,-24.00,-2.00
9.00,-22.00,9.00
12.00,-26.00,-8.00
11.00,-16.00,-7.00
13.00,-31.00,1.00
16.00,-26.00,-9.00
12.00,-24.00,-21.00
15.00,-25.00,-5.00
16.00,-32.00,2.00
5.00,-24.00,-3.00
21.00,-20.00,-12.00
10.00,-21.00,7.00
13.00,-34.00,0.00
19.00,-29.00,-16.00
10.00,-28.00,-3.00
19.00,-30.00,1.00
6.00,-28.00,-7.00
16.00,-28.00,-10.00
11.00,-37.00,10.00
18.00,-27.00,-6.00
17.00,-28.00,-13.00
16.00,-17.00,0.00
17.00,-23.00,4.00
12.00,-17.00,-3.00
13.00,-19.00,-15.00
16.00,-34.00,0.00
10.00,-36.00,2.00
14.00,-24.00,7.00
21.00,-26.00,4.00
16.00,-29.00,11.00
13.00,-28.00,-13.00
18.00,-19.00,-10.00
14.00,-23.00,3.00
14.00,-24.00,-13.00
14.00,-27.00,-20.00
16.00,-23.00,-11.00
19.00,-35.00,9.00
14.00,-26.00,3.00
14.00,-28.00,-9.00
15.00,-34.00,10.00
6.00,-33.00,21.00
21.00,-35.00,-11.00
13.00,-20.00,-13.00
10.00,-35.00,7.00
13.00,-28.00,0.00
10.00,-26.00,-2.00
1.00,-27.00,-5.00
9.00,-31.00,3.00
14.00,-27.00,1.00
15.00,-24.00,1.00
17.00,-29.00,6.00
19.00,-31.00,0.00
11.00,-36.00,-14.00
14.00,-27.00,3.00
16.00,-34.00,12.00
16.00,-22.00,-17.00
12.00,-23.00,-19.00
6.00,-30.00,5.00
16.00,-26.00,-7.00
15.00,-14.00,-19.00
