-6.00,12.00,30.00
-12.00,24.00,24.00
-20.00,30.00,24.00
4.00,14.00,34.00
-18.00,-2.00,22.00
-4.00,18.00,8.00
4.00,22.00,32.00
-2.00,30.00,32.00
-14.00,2.00,30.00
2.00,24.00,14.00
-10.00,10.00,4.00
-12.00,2.00,-2.00
-8.00,28.00,34.00
-10.00,32.00,4.00
-26.00,2.00,36.00
0.00,16.00,14.00
-12.00,12.00,0.00
-8.00,26.00,4.00
-8.00,36.00,22.00
0.00,28.00,12.00
-14.00,22.00,8.00
-16.00,14.00,-14.00
0.00,4.00,40.00
-14.00,10.00,28.00
-14.00,30.00,16.00
-12.00,34.00,30.00
4.00,8.00,-4.00
-2.00,28.00,34.00
-12.00,6.00,18.00
-16.00,12.00,14.00
-10.00,34.00,38.00
-2.00,18.00,4.00
-20.00,-2.00,6.00
-20.00,32.00,26.00
-20.00,16.00,22.00
-12.00,16.00,22.00
8.00,20.00,24.00
-2.00,2.00,4.00
-10.00,30.00,8.00
-12.00,6.00,0.00
-30.00,24.00,4.00
6.00,6.00,28.00
0.00,38.00,40.00
-24.00,32.00,36.00
-18.00,-4.00,40.00
-12.00,20.00,18.00
-16.00,4.00,8.00
-22.00,8.00,36.00
2.00,20.00,36.00
-6.00,36.00,30.00
-4.00,28.00,54.00
-16.00,24.00,28.00
0.00,2.00,6.00
-6.00,18.00,34.00
-16.00,2.00,6.00
-18.00,4.00,72.00
-4.00,36.00,26.00
-6.00,8.00,0.00
-28.00,2.00,18.00
2.00,12.00,14.00
-16.00,32.00,32.00
-20.00,22.00,32.00
2.00,32.00,24.00
-22.00,4.00,22.00
-10.00,6.00,10.00
-16.00,30.00,28.00
-12.00,0.00,-12.00
0.00,-4.00,26.00
-12.00,12.00,18.00
4.00,30.00,26.00
-20.00,16.00,36.00
-16.00,16.00,18.00
-8.00,42.00,4.00
-14.00,18.00,18.00
-10.00,30.00,-12.00
-2.00,28.00,-2.00
-6.00,36.00,0.00
-10.00,30.00,20.00
-10.00,22.00,12.00
-24.00,16.00,14.00
-18.00,24.00,34.00
-8.00,16.00,-12.00
-30.00,-14.00,-8.00
-14.00,26.00,10.00
-6.00,8.00,14.00
-28.00,14.00,6.00
-4.00,4.00,8.00
-24.00,14.00,28.00
-10.00,14.00,10.00
-24.00,22.00,22.00
-16.00,10.00,0.00
-16.00,12.00,14.00
-4.00,18.00,12.00
-8.00,4.00,18.00
-6.00,34.00,24.00
2.00,36.00,8.00
-6.00,10.00,10.00
-30.00,14.00,22.00
6.00,-2.00,28.00
-10.00,32.00,18.00
-18.00,14.00,32.00
-14.00,32.00,10.00
-22.00,14.00,36.00
-18.00,0.00,36.00
-4.00,42.00,16.00
6.00,24.00,-20.00
-6.00,16.00,42.00
0.00,26.00,18.00
-20.00,10.00,20.00
-4.00,2.00,-4.00
-6.00,14.00,32.00
-22.00,16.00,16.00
-2.00,26.00,16.00
-10.00,44.00,8.00
-4.00,26.00,10.00
-10.00,8.00,18.00
-6.00,32.00,-12.00
-26.00,56.00,-24.00
