0,0,-25.00,-133.00,34.00,223513
0,0,-19.00,-131.00,32.00,223556
0,0,-7.00,-147.00,54.00,223580
0,0,-31.00,-153.00,14.00,223603
0,0,-15.00,-119.00,26.00,223626
0,0,-13.00,-125.00,18.00,223649
0,0,-27.00,-125.00,22.00,223673
0,0,-23.00,-143.00,10.00,223696
0,0,-35.00,-129.00,10.00,223719
0,0,-3.00,-113.00,12.00,223743
0,0,-1.00,-115.00,26.00,223766
0,0,-11.00,-147.00,26.00,223789
0,0,-41.00,-139.00,14.00,223812
0,0,-7.00,-139.00,16.00,223836
0,0,-21.00,-123.00,22.00,223879
0,0,-21.00,-125.00,30.00,223902
0,0,-27.00,-129.00,28.00,223925
0,0,-21.00,-143.00,30.00,223948
0,0,-7.00,-135.00,8.00,223972
0,0,-27.00,-135.00,30.00,223995
0,0,-19.00,-129.00,26.00,224018
0,0,-5.00,-141.00,18.00,224042
0,0,-21.00,-129.00,16.00,224065
0,0,-9.00,-145.00,30.00,224088
0,0,-19.00,-133.00,30.00,224111
0,0,-21.00,-139.00,34.00,224134
0,0,-31.00,-121.00,10.00,224157
0,0,-27.00,-141.00,4.00,224180
0,0,21.00,-133.00,22.00,224203
0,0,-15.00,-131.00,36.00,224227
0,0,-37.00,-105.00,20.00,224250
0,0,-27.00,-139.00,18.00,224273
0,0,-19.00,-109.00,16.00,224296
0,0,-37.00,-143.00,8.00,224320
0,0,-15.00,-133.00,16.00,224343
0,0,-23.00,-139.00,32.00,224366
0,0,-29.00,-145.00,-8.00,224389
0,0,-17.00,-133.00,16.00,224412
0,0,-1.00,-129.00,2.00,224435
0,0,-3.00,-167.00,6.00,224459
0,0,-13.00,-119.00,48.00,224482
0,0,-25.00,-135.00,8.00,224526
0,0,-7.00,-139.00,-2.00,224549
0,0,-19.00,-141.00,18.00,224573
0,0,-17.00,-129.00,26.00,224596
0,0,-29.00,-135.00,18.00,224620
0,0,-19.00,-131.00,16.00,224643
0,0,-19.00,-137.00,10.00,224667
0,0,-15.00,-141.00,6.00,224690
0,0,-25.00,-131.00,10.00,224714
0,0,-21.00,-129.00,8.00,224738
0,0,-7.00,-123.00,28.00,224761
0,0,-25.00,-129.00,8.00,224785
0,0,-7.00,-151.00,30.00,224808
0,0,-25.00,-141.00,20.00,224852
0,0,-11.00,-129.00,20.00,224875
0,0,-23.00,-129.00,4.00,224899
0,0,-1.00,-145.00,20.00,224923
0,0,7.00,-133.00,16.00,224946
0,0,-49.00,-131.00,8.00,224969
0,0,-113.00,25.00,132.00,224993
0,0,-39.00,-155.00,8.00,225016
0,0,-35.00,-145.00,36.00,225039
0,0,-43.00,-135.00,50.00,225062
0,0,53.00,-71.00,-68.00,225085
0,0,67.00,-19.00,260.00,225109
0,0,-77.00,-87.00,38.00,225132
0,0,3.00,-163.00,-58.00,225176
0,0,-31.00,-127.00,66.00,225199
0,0,-43.00,-101.00,32.00,225223
0,0,-41.00,-157.00,20.00,225246
0,0,-15.00,-161.00,26.00,225269
0,0,-23.00,-129.00,8.00,225292
0,0,-13.00,-127.00,30.00,225315
0,0,-23.00,-121.00,-20.00,225339
0,0,-23.00,-149.00,34.00,225362
0,0,-29.00,-149.00,30.00,225385
0,0,-19.00,-103.00,30.00,225409
0,0,-7.00,-123.00,26.00,225432
0,0,-9.00,-153.00,-2.00,225456
0,0,-35.00,-127.00,16.00,225500
0,0,-5.00,-151.00,56.00,225523
0,0,-29.00,-133.00,14.00,225547
0,0,-13.00,-131.00,18.00,225570
0,0,-17.00,-125.00,10.00,225594
0,0,-17.00,-123.00,-10.00,225618
0,0,-13.00,-153.00,16.00,225641
0,0,-19.00,-141.00,30.00,225665
0,0,-13.00,-135.00,38.00,225688
0,0,-17.00,-127.00,36.00,225711
0,0,-19.00,-139.00,-10.00,225734
0,0,-31.00,-133.00,-2.00,225758
0,0,-19.00,-125.00,22.00,225781
0,0,-29.00,-129.00,26.00,225804
0,0,-23.00,-129.00,12.00,225827
0.00,0.00,5.00,-121.00,16.00,226114
0.00,0.00,-5.00,-141.00,18.00,226179
0.00,0.00,-27.00,-145.00,8.00,226244
0.00,0.00,-13.00,-135.00,14.00,226309
0.00,0.00,-21.00,-135.00,20.00,226374
0.00,0.00,-27.00,-145.00,-4.00,226440
0.00,0.00,-9.00,-131.00,20.00,226505
0.00,0.00,1.00,-149.00,20.00,226570
0.00,0.00,-7.00,-129.00,20.00,226634
0.00,0.00,-15.00,-143.00,12.00,226720
0,0,-21.00,-135.00,20.00,226743
0,0,-23.00,-137.00,12.00,226766
0,0,-15.00,-129.00,28.00,226789
0,0,-21.00,-131.00,20.00,226813
0,0,-17.00,-139.00,22.00,226836
0,0,-23.00,-145.00,22.00,226859
0,0,-27.00,-121.00,8.00,226882
0,0,-13.00,-145.00,-6.00,226905
0,0,-15.00,-119.00,14.00,226928
0,0,-33.00,-131.00,16.00,226972
0,0,-17.00,-123.00,10.00,226995
0,0,-9.00,-137.00,16.00,227018
0,0,-27.00,-133.00,26.00,227042
0,0,-33.00,-133.00,26.00,227065
0,0,-31.00,-147.00,16.00,227088
0,0,-11.00,-131.00,16.00,227111
0,0,-17.00,-137.00,-4.00,227134
0,0,-31.00,-137.00,10.00,227158
0,0,189.00,-211.00,-130.00,227181
0,0,739.00,-565.00,-104.00,227205
0,0,401.00,237.00,-98.00,227228
0,0,633.00,-449.00,-516.00,227252
0,0,297.00,15.00,32.00,227275
0,0,101.00,-317.00,374.00,227299
0,0,-293.00,-9.00,216.00,227322
0,0,-217.00,331.00,-274.00,227345
0,0,-151.00,-583.00,-628.00,227368
0,0,-17.00,-157.00,234.00,227391
0,0,423.00,-101.00,112.00,227415
0,0,89.00,-87.00,-320.00,227438
0,0,-239.00,-427.00,-358.00,227462
0,0,-91.00,-393.00,-432.00,227485
0,0,61.00,-277.00,322.00,227509
0,0,-169.00,229.00,-206.00,227532
0,0,17.00,-199.00,10.00,227555
0,0,209.00,-79.00,-134.00,227579
0,0,-147.00,-177.00,-64.00,227622
0,0,-169.00,-453.00,-490.00,227646
0,0,173.00,93.00,118.00,227669
0,0,-519.00,39.00,530.00,227691
0,0,-159.00,-505.00,312.00,227715
0,0,-557.00,-453.00,-102.00,227738
0,0,-531.00,-293.00,-46.00,227762
0,0,83.00,-181.00,186.00,227785
0,0,-139.00,-147.00,60.00,227809
0,0,93.00,-219.00,-68.00,227833
0,0,-127.00,-31.00,110.00,227856
0,0,43.00,-15.00,70.00,227879
0,0,-39.00,-129.00,-66.00,227903
0,0,7.00,-171.00,4.00,227946
0,0,25.00,-161.00,80.00,227970
0,0,-29.00,-175.00,0.00,227994
0,0,-5.00,-137.00,20.00,228017
0,0,-19.00,-99.00,2.00,228040
0,0,-31.00,-103.00,4.00,228064
0,0,-11.00,-139.00,26.00,228088
0,0,21.00,-159.00,60.00,228111
0,0,-19.00,-157.00,30.00,228135
0,0,-19.00,-145.00,18.00,228158
0,0,-633.00,-153.00,86.00,228182
0,0,-577.00,-55.00,370.00,228205
0,0,-577.00,-435.00,-316.00,228229
0,0,341.00,-225.00,-318.00,228272
0,0,-331.00,-391.00,-258.00,228296
0,0,-19.00,-417.00,-132.00,228320
0,0,33.00,-7.00,18.00,228344
0,0,-77.00,17.00,242.00,228367
0,0,99.00,309.00,454.00,228390
0,0,17.00,-267.00,-486.00,228414
0,0,-331.00,-431.00,-420.00,228438
0,0,-23.00,-307.00,176.00,228461
0,0,75.00,167.00,168.00,228485
0,0,-73.00,-181.00,8.00,228508
0,0,357.00,-137.00,320.00,228532
0,0,151.00,-29.00,-48.00,228555
0,0,-235.00,33.00,214.00,228599
0,0,-87.00,425.00,572.00,228622
0,0,-109.00,-259.00,90.00,228646
0,0,391.00,269.00,512.00,228670
0,0,417.00,101.00,200.00,228693
0,0,33.00,-871.00,-1202.00,228717
0,0,619.00,337.00,476.00,228740
0,0,441.00,43.00,490.00,228764
0,0,-231.00,55.00,-140.00,228787
0,0,-53.00,-113.00,48.00,228811
0,0,-9.00,-91.00,62.00,228834
0,0,55.00,-141.00,98.00,228857
0,0,9.00,-129.00,6.00,228881
0.00,0.00,-15.00,-119.00,14.00,228987
0.00,0.00,-27.00,-123.00,28.00,229052
0.00,0.00,-11.00,-135.00,16.00,229118
0.00,0.00,153.00,-191.00,54.00,229183
0.00,0.00,401.00,-75.00,4.00,229249
0.00,0.00,49.00,-415.00,-174.00,229314
0.00,0.00,63.00,79.00,146.00,229380
0.00,0.00,-319.00,-83.00,-14.00,229446
0.00,0.00,265.00,-209.00,226.00,229511
0.00,0.00,45.00,-587.00,-528.00,229598
0,0,21.00,139.00,116.00,229620
0,0,-133.00,-41.00,214.00,229643
0,0,-557.00,-353.00,-342.00,229667
0,0,-293.00,-111.00,28.00,229690
0,0,-469.00,-381.00,-6.00,229713
0,0,-551.00,-211.00,-2.00,229736
0,0,521.00,-395.00,174.00,229759
0,0,-275.00,-257.00,156.00,229782
0,0,97.00,-183.00,86.00,229805
0,0,83.00,-317.00,-50.00,229828
0,0,-57.00,-85.00,-8.00,229852
0,0,-41.00,-79.00,34.00,229875
0,0,-53.00,-105.00,6.00,229898
0,0,3.00,-131.00,-36.00,229922
0,0,-1.00,-157.00,58.00,229945
0,0,-21.00,-175.00,8.00,229969
0,0,-9.00,-151.00,12.00,229992
0,0,-19.00,-123.00,-14.00,230016
0,0,-13.00,-83.00,-6.00,230040
