si,pga,x,y,z,time
0.0,0.0,36.0,-14.0,13.0,499142
0.0,0.0,18.0,-30.0,27.0,499165
0.0,0.0,48.0,12.0,3.0,499188
0.0,0.0,4.0,-2.0,23.0,499211
0.0,0.0,-28.0,-6.0,-5.0,499235
0.0,0.0,2.0,-36.0,-3.0,499258
0.0,0.0,-22.0,-6.0,-3.0,499282
0.0,0.0,10.0,-18.0,11.0,499305
0.0,0.0,6.0,-12.0,3.0,499328
0.0,0.0,2.0,-10.0,-17.0,499351
0.0,0.0,10.0,-30.0,13.0,499374
0.0,0.0,2.0,-8.0,7.0,499397
0.0,0.0,-2.0,-10.0,19.0,499420
0.0,0.0,10.0,-44.0,9.0,499443
0.0,0.0,-28.0,12.0,15.0,499467
0.0,0.0,-10.0,-56.0,-9.0,499490
0.0,0.0,-8.0,-38.0,-3.0,499513
0.0,0.0,-24.0,16.0,11.0,499536
0.0,0.0,-14.0,-50.0,9.0,499559
0.0,0.0,-24.0,-2.0,-3.0,499582
0.0,0.0,-28.0,-32.0,23.0,499606
0.0,0.0,-34.0,2.0,-1.0,499629
0.0,0.0,-44.0,-40.0,-27.0,499652
0.0,0.0,-8.0,-18.0,-11.0,499675
0.0,0.0,-40.0,20.0,-33.0,499699
0.0,0.0,-42.0,-48.0,23.0,499722
0.0,0.0,-24.0,18.0,-7.0,499745
0.0,0.0,-44.0,14.0,-5.0,499768
0.0,0.0,-58.0,-42.0,1.0,499791
0.0,0.0,-42.0,34.0,1.0,499814
0.0,0.0,-20.0,-6.0,25.0,499838
0.0,0.0,-24.0,66.0,-13.0,499861
0.0,0.0,-32.0,16.0,-5.0,499884
0.0,0.0,-24.0,64.0,15.0,499907
0.0,0.0,-40.0,52.0,1.0,499930
0.0,0.0,-20.0,64.0,19.0,499953
0.0,0.0,2.0,96.0,5.0,499976
0.0,0.0,-22.0,64.0,29.0,499999
0.0,0.0,30.0,46.0,5.0,500043
0.0,0.0,68.0,78.0,15.0,500066
0.0,0.0,38.0,62.0,17.0,500089
0.0,0.0,96.0,80.0,-33.0,500112
0.0,0.0,64.0,86.0,1.0,500136
0.0,0.0,106.0,14.0,13.0,500159
0.0,0.0,152.0,-90.0,-59.0,500182
0.0,0.0,90.0,-4.0,23.0,500205
0.0,0.0,122.0,-6.0,49.0,500229
0.0,0.0,90.0,50.0,13.0,500252
0.0,0.0,96.0,-104.0,-5.0,500275
0.0,0.0,94.0,-100.0,81.0,500298
0.0,0.0,64.0,-142.0,63.0,500321
0.0,0.0,84.0,-58.0,-15.0,500344
0.0,0.0,22.0,-60.0,-11.0,500367
0.0,0.0,14.0,-56.0,71.0,500390
0.0,0.0,-18.0,-108.0,23.0,500413
0.0,0.0,-44.0,-92.0,17.0,500437
0.0,0.0,-50.0,-178.0,3.0,500460
0.0,0.0,-136.0,-122.0,-51.0,500483
0.0,0.0,-150.0,-36.0,17.0,500506
0.0,0.0,-160.0,-24.0,19.0,500529
0.0,0.0,-112.0,-8.0,3.0,500553
0.0,0.0,-142.0,90.0,-37.0,500576
0.0,0.0,-108.0,4.0,-81.0,500599
0.0,0.0,-128.0,96.0,-3.0,500622
0.0,0.0,-106.0,42.0,3.0,500646
0.0,0.0,-72.0,180.0,11.0,500669
0.0,0.0,-10.0,220.0,11.0,500692
0.0,0.0,-8.0,244.0,31.0,500715
0.0,0.0,94.0,174.0,-27.0,500738
0.0,0.0,92.0,246.0,5.0,500761
0.0,0.0,148.0,220.0,49.0,500784
0.0,0.0,182.0,42.0,13.0,500807
0.0,0.0,202.0,96.0,63.0,500830
0.0,0.0,250.0,-58.0,-27.0,500853
0.0,0.0,216.0,-134.0,-39.0,500877
0.0,0.0,190.0,-204.0,17.0,500900
0.0,0.0,144.0,-304.0,-45.0,500923
0.0,0.0,32.0,-248.0,-53.0,500946
0.0,0.0,44.0,-276.0,41.0,500969
0.0,0.0,-28.0,-308.0,-15.0,500993
0.0,0.0,-264.0,-152.0,-13.0,501078
0.0,0.0,-284.0,228.0,-305.0,501143
0.0,0.0,-46.0,266.0,11.0,501208
0.0,0.0,250.0,254.0,-3.0,501273
0.0,0.0,364.0,32.0,-177.0,501338
0.0,0.0,94.0,-230.0,53.0,501404
0.0,0.0,-172.0,-472.0,-1.0,501469
0.0,0.0,-252.0,-290.0,-157.0,501534
0.0,0.0,-216.0,520.0,183.0,501599
0.0,0.0,262.0,272.0,-61.0,501685
0.0,0.0,400.0,270.0,-19.0,501708
0.0,0.0,428.0,60.0,53.0,501731
0.0,0.0,458.0,-136.0,57.0,501754
0.0,0.0,320.0,-246.0,55.0,501777
0.0,0.0,208.0,-406.0,-35.0,501800
0.0,0.0,72.0,-558.0,33.0,501823
0.0,0.0,-110.0,-292.0,123.0,501846
0.0,0.0,-278.0,-368.0,81.0,501869
0.0,0.0,-370.0,-196.0,37.0,501893
0.0,0.0,-366.0,60.0,-55.0,501936
0.0,0.0,-472.0,572.0,-79.0,501960
0.0,0.0,-164.0,290.0,-109.0,501983
0.0,0.0,-94.0,648.0,-17.0,502007
0.0,0.0,156.0,508.0,-7.0,502030
0.0,0.0,360.0,346.0,5.0,502053
0.0,0.0,454.0,230.0,35.0,502077
0.0,0.0,520.0,-158.0,47.0,502100
0.0,0.0,476.0,-286.0,39.0,502123
0.0,0.0,236.0,-448.0,363.0,502146
0.0,0.0,126.0,-740.0,47.0,502169
0.0,0.0,-126.0,-834.0,-43.0,502193
0.0,0.0,-332.0,-316.0,111.0,502216
0.0,0.0,-484.0,-208.0,-51.0,502239
0.0,0.0,-622.0,126.0,-17.0,502262
0.0,0.0,-470.0,214.0,-45.0,502286
0.0,0.0,-402.0,408.0,109.0,502309
0.0,0.0,-150.0,532.0,-179.0,502332
0.0,0.0,66.0,760.0,23.0,502355
0.0,0.0,388.0,636.0,-19.0,502378
0.0,0.0,620.0,208.0,5.0,502401
0.0,0.0,616.0,44.0,45.0,502424
0.0,0.0,568.0,-98.0,101.0,502448
0.0,0.0,358.0,-708.0,185.0,502471
0.0,0.0,132.0,-876.0,47.0,502494
0.0,0.0,-178.0,-796.0,-153.0,502517
0.0,0.0,-378.0,-688.0,29.0,502540
0.0,0.0,-570.0,-52.0,97.0,502563
0.0,0.0,-664.0,228.0,5.0,502586
0.0,0.0,-554.0,-50.0,-505.0,502609
0.0,0.0,-270.0,662.0,-39.0,502632
0.0,0.0,-10.0,778.0,-3.0,502655
0.0,0.0,332.0,776.0,-59.0,502678
0.0,0.0,690.0,334.0,-181.0,502701
0.0,0.0,732.0,54.0,-13.0,502725
0.0,0.0,650.0,-268.0,97.0,502748
0.0,0.0,438.0,-1100.0,-333.0,502771
0.0,0.0,222.0,-956.0,-23.0,502794
0.0,0.0,-130.0,-822.0,1.0,502817
0.0,0.0,-558.0,-422.0,-31.0,502840
0.0,0.0,-760.0,-124.0,-39.0,502864
0.0,0.0,-652.0,318.0,-27.0,502887
0.0,0.0,-456.0,810.0,161.0,502910
0.0,0.0,-188.0,922.0,89.0,502933
0.0,0.0,148.0,874.0,15.0,502956
0.0,0.0,542.0,608.0,-83.0,502980
0.0,0.0,802.0,442.0,19.0,503003
0.0,0.0,818.0,-436.0,-99.0,503027
0.0,0.0,786.0,-518.0,121.0,503050
0.0,0.0,236.0,-828.0,203.0,503073
0.0,0.0,-308.0,-1062.0,-109.0,503096
0.0,0.0,-696.0,-640.0,75.0,503120
0.0,0.0,-900.0,-106.0,49.0,503143
0.0,0.0,-784.0,376.0,97.0,503166
0.0,0.0,-590.0,784.0,135.0,503189
0.0,0.0,-100.0,900.0,25.0,503212
0.0,0.0,408.0,708.0,-181.0,503236
0.0,0.0,828.0,364.0,-85.0,503259
0.0,0.0,964.0,-42.0,21.0,503283
0.0,0.0,838.0,-568.0,75.0,503306
0.0,0.0,446.0,-730.0,57.0,503329
0.0,0.0,-164.0,-912.0,-107.0,503352
0.0,0.0,-542.0,-1070.0,-111.0,503375
0.0,0.0,-918.0,-460.0,-9.0,503399
0.0,0.0,-898.0,238.0,-71.0,503422
0.0,0.0,-666.0,1118.0,-221.0,503445
0.0,0.0,-230.0,1144.0,-99.0,503468
0.0,0.0,400.0,898.0,-243.0,503491
0.0,0.0,858.0,572.0,-195.0,503515
0.0,0.0,1222.0,-342.0,-279.0,503538
0.0,0.0,-930.0,-322.0,65.0,503643
0.0,0.0,-426.0,1368.0,79.0,503708
0.0,0.0,1032.0,346.0,63.0,503773
0.0,0.0,216.0,-1304.0,85.0,503838
0.0,0.0,-1090.0,24.0,-117.0,503904
0.0,0.0,116.0,1090.0,-197.0,503969
0.0,0.0,1164.0,-298.0,161.0,504034
0.0,0.0,-616.0,-848.0,31.0,504099
0.0,0.0,-906.0,954.0,-399.0,504164
0.0,0.0,1254.0,170.0,-3.0,504249
0.0,0.0,1102.0,-764.0,173.0,504273
0.0,0.0,642.0,-1520.0,159.0,504296
0.0,0.0,-610.0,-754.0,211.0,504320
0.0,0.0,-994.0,-1082.0,-89.0,504343
0.0,0.0,-1326.0,30.0,-1.0,504366
0.0,0.0,-1242.0,696.0,-205.0,504389
0.0,0.0,-204.0,1124.0,-141.0,504412
0.0,0.0,648.0,1166.0,-115.0,504436
0.0,0.0,1146.0,838.0,-33.0,504459
0.0,0.0,1322.0,-284.0,-79.0,504481
0.0,0.0,1098.0,-636.0,309.0,504504
0.0,0.0,82.0,-1572.0,277.0,504527
0.0,0.0,-936.0,-1050.0,1.0,504550
0.0,0.0,-1320.0,-348.0,-41.0,504574
0.0,0.0,-1390.0,496.0,-129.0,504597
0.0,0.0,-652.0,1448.0,-215.0,504621
0.0,0.0,418.0,1618.0,-103.0,504644
0.0,0.0,1044.0,780.0,-375.0,504668
0.0,0.0,1536.0,-36.0,95.0,504691
0.0,0.0,1000.0,-1734.0,-81.0,504715
0.0,0.0,24.0,-1560.0,197.0,504738
0.0,0.0,-732.0,-1708.0,39.0,504761
0.0,0.0,-1340.0,-508.0,73.0,504784
0.0,0.0,-906.0,1546.0,-77.0,504828
0.0,0.0,200.0,1350.0,-237.0,504851
0.0,0.0,1098.0,1140.0,-97.0,504874
0.0,0.0,1622.0,0.0,-25.0,504897
0.0,0.0,1198.0,-1186.0,133.0,504921
0.0,0.0,238.0,-1744.0,155.0,504944
0.0,0.0,-792.0,-1398.0,73.0,504968
0.0,0.0,-1352.0,-852.0,-53.0,504991
0.0,0.0,-1554.0,500.0,-137.0,505015
0.0,0.0,-816.0,1624.0,-1.0,505038
0.0,0.0,354.0,1608.0,-45.0,505062
0.0,0.0,1394.0,688.0,-463.0,505085
0.0,0.0,1594.0,-26.0,137.0,505108
0.0,0.0,30.0,-1862.0,269.0,505152
0.0,0.0,-816.0,-1626.0,37.0,505175
0.0,0.0,-1564.0,-640.0,-39.0,505198
0.0,0.0,-1394.0,752.0,-35.0,505222
0.0,0.0,-526.0,1648.0,-57.0,505245
0.0,0.0,672.0,1702.0,35.0,505268
0.0,0.0,1492.0,874.0,-115.0,505291
0.0,0.0,1686.0,-442.0,85.0,505314
0.0,0.0,766.0,-1780.0,289.0,505338
0.0,0.0,-444.0,-1626.0,513.0,505361
0.0,0.0,-1260.0,-1074.0,-23.0,505384
0.0,0.0,-1568.0,186.0,-49.0,505408
0.0,0.0,-1146.0,1390.0,-155.0,505431
0.0,0.0,66.0,1918.0,-93.0,505454
0.0,0.0,1318.0,1326.0,-325.0,505477
0.0,0.0,1870.0,82.0,129.0,505500
0.0,0.0,1062.0,-1332.0,-121.0,505523
0.0,0.0,98.0,-2390.0,-109.0,505547
0.0,0.0,-1074.0,-1612.0,269.0,505570
0.0,0.0,-1774.0,-268.0,13.0,505593
0.0,0.0,-1432.0,342.0,-467.0,505616
0.0,0.0,-276.0,1738.0,-287.0,505639
0.0,0.0,966.0,1676.0,175.0,505662
0.0,0.0,1776.0,956.0,-187.0,505685
0.0,0.0,1630.0,-614.0,117.0,505708
0.0,0.0,642.0,-1646.0,-67.0,505732
0.0,0.0,-930.0,-1626.0,101.0,505755
0.0,0.0,-1734.0,-620.0,141.0,505778
0.0,0.0,-1812.0,596.0,-93.0,505801
0.0,0.0,-704.0,1670.0,-111.0,505825
0.0,0.0,774.0,1736.0,-73.0,505848
0.0,0.0,1872.0,238.0,-451.0,505871
0.0,0.0,1770.0,-148.0,255.0,505894
0.0,0.0,612.0,-1500.0,263.0,505917
0.0,0.0,-722.0,-2470.0,669.0,505941
0.0,0.0,-1724.0,-584.0,323.0,505964
0.0,0.0,-1814.0,516.0,-341.0,505987
0.0,0.0,-948.0,1174.0,-389.0,506010
0.0,0.0,732.0,1606.0,-233.0,506034
0.0,0.0,1722.0,1120.0,475.0,506057
0.0,0.0,1894.0,-700.0,211.0,506080
0.0,0.0,-1418.0,1222.0,-271.0,506185
0.0,0.0,2060.0,-72.0,-239.0,506250
0.0,0.0,-1288.0,-1668.0,137.0,506315
0.0,0.0,-518.0,1742.0,-205.0,506380
0.0,0.0,1942.0,-1018.0,297.0,506445
0.0,0.0,-1824.0,-762.0,217.0,506511
0.0,0.0,662.0,1892.0,-45.0,506575
0.0,0.0,956.0,-1886.0,-163.0,506640
0.0,0.0,-2192.0,762.0,-229.0,506706
0.0,0.0,2134.0,-418.0,-179.0,506791
0.0,0.0,1090.0,-2154.0,31.0,506814
0.0,0.0,-502.0,-2292.0,-45.0,506837
0.0,0.0,-1906.0,-798.0,155.0,506860
0.0,0.0,-2264.0,698.0,-273.0,506883
0.0,0.0,-990.0,1520.0,137.0,506906
0.0,0.0,850.0,1820.0,-145.0,506929
0.0,0.0,2088.0,412.0,-351.0,506953
0.0,0.0,1986.0,-1328.0,65.0,506976
0.0,0.0,698.0,-1762.0,103.0,506999
0.0,0.0,-1324.0,-1426.0,27.0,507021
0.0,0.0,-2002.0,-288.0,29.0,507044
0.0,0.0,-1850.0,1692.0,-359.0,507067
0.0,0.0,-254.0,1922.0,-187.0,507090
0.0,0.0,1534.0,1556.0,-73.0,507113
0.0,0.0,2326.0,-580.0,-557.0,507137
0.0,0.0,1738.0,-1288.0,-317.0,507160
0.0,0.0,-276.0,-2106.0,-33.0,507184
0.0,0.0,-1698.0,-1140.0,231.0,507207
0.0,0.0,-2268.0,610.0,-181.0,507230
0.0,0.0,-1040.0,1774.0,43.0,507254
0.0,0.0,746.0,2038.0,-129.0,507277
0.0,0.0,2074.0,542.0,35.0,507301
0.0,0.0,2046.0,-980.0,263.0,507324
0.0,0.0,628.0,-1762.0,107.0,507347
0.0,0.0,-1348.0,-1650.0,-49.0,507370
0.0,0.0,-1978.0,-374.0,125.0,507393
0.0,0.0,-1836.0,1600.0,-87.0,507416
0.0,0.0,-246.0,2278.0,-101.0,507439
0.0,0.0,1574.0,1682.0,-37.0,507462
0.0,0.0,2390.0,-246.0,-499.0,507485
0.0,0.0,1580.0,-1108.0,65.0,507508
0.0,0.0,-274.0,-2452.0,571.0,507531
0.0,0.0,-1818.0,-1294.0,-81.0,507555
0.0,0.0,-2196.0,492.0,-153.0,507578
0.0,0.0,-1286.0,1740.0,-321.0,507601
0.0,0.0,684.0,1978.0,-257.0,507624
0.0,0.0,2120.0,1574.0,607.0,507647
0.0,0.0,2144.0,-1002.0,9.0,507670
0.0,0.0,934.0,-1432.0,323.0,507693
0.0,0.0,-1208.0,-1738.0,-103.0,507717
0.0,0.0,-2068.0,-668.0,333.0,507740
0.0,0.0,-1852.0,1298.0,-393.0,507763
0.0,0.0,-280.0,2318.0,-1.0,507786
0.0,0.0,1476.0,1632.0,-39.0,507809
0.0,0.0,2290.0,394.0,-403.0,507832
0.0,0.0,1762.0,-1198.0,395.0,507856
0.0,0.0,-320.0,-1710.0,535.0,507879
0.0,0.0,-1810.0,-1302.0,-55.0,507902
0.0,0.0,-2282.0,664.0,29.0,507926
0.0,0.0,-1126.0,1758.0,-31.0,507949
0.0,0.0,692.0,1976.0,-115.0,507972
0.0,0.0,2072.0,1556.0,-295.0,507995
0.0,0.0,2118.0,-988.0,-101.0,508018
0.0,0.0,758.0,-1658.0,113.0,508041
0.0,0.0,-1314.0,-1850.0,83.0,508064
0.0,0.0,-2106.0,-402.0,433.0,508088
0.0,0.0,-1920.0,1054.0,-617.0,508111
0.0,0.0,-168.0,1804.0,-263.0,508134
0.0,0.0,1644.0,1520.0,-15.0,508157
0.0,0.0,2330.0,650.0,-217.0,508181
0.0,0.0,1898.0,-1944.0,549.0,508204
0.0,0.0,-400.0,-1722.0,-345.0,508227
0.0,0.0,-1906.0,-1246.0,-29.0,508251
0.0,0.0,-2264.0,1006.0,39.0,508274
0.0,0.0,-954.0,1674.0,35.0,508297
0.0,0.0,832.0,1772.0,-171.0,508320
0.0,0.0,1960.0,652.0,727.0,508343
0.0,0.0,2046.0,-1334.0,139.0,508366
0.0,0.0,710.0,-1732.0,-227.0,508390
0.0,0.0,-1258.0,-1656.0,101.0,508413
0.0,0.0,-2070.0,-156.0,363.0,508437
0.0,0.0,-1798.0,846.0,-769.0,508460
0.0,0.0,-14.0,1826.0,-223.0,508483
0.0,0.0,1668.0,1236.0,-123.0,508506
0.0,0.0,2254.0,-384.0,-179.0,508529
0.0,0.0,1280.0,-2318.0,-65.0,508553
0.0,0.0,-440.0,-2164.0,341.0,508576
0.0,0.0,-1904.0,-908.0,135.0,508599
0.0,0.0,-2294.0,842.0,-239.0,508622
0.0,0.0,-926.0,1812.0,1.0,508645
0.0,0.0,-592.0,-2460.0,-171.0,508751
0.0,0.0,-932.0,1618.0,-71.0,508816
0.0,0.0,2180.0,-898.0,-267.0,508881
0.0,0.0,-1992.0,-926.0,107.0,508946
0.0,0.0,670.0,2222.0,-35.0,509011
0.0,0.0,1104.0,-2242.0,317.0,509076
0.0,0.0,-2274.0,892.0,-103.0,509141
0.0,0.0,2176.0,660.0,-433.0,509206
0.0,0.0,-664.0,-2562.0,-263.0,509271
0.0,0.0,518.0,2196.0,-97.0,509356
0.0,0.0,2024.0,746.0,-393.0,509379
0.0,0.0,2074.0,-1170.0,-91.0,509402
0.0,0.0,976.0,-2160.0,157.0,509425
0.0,0.0,-962.0,-2046.0,23.0,509448
0.0,0.0,-1988.0,-700.0,121.0,509472
0.0,0.0,-2160.0,948.0,-957.0,509495
0.0,0.0,-380.0,1862.0,163.0,509518
0.0,0.0,1266.0,1646.0,-43.0,509542
0.0,0.0,2444.0,-174.0,-127.0,509565
0.0,0.0,1716.0,-688.0,1221.0,509588
0.0,0.0,-358.0,-1566.0,869.0,509611
0.0,0.0,-1786.0,-1354.0,-381.0,509635
0.0,0.0,-2122.0,542.0,39.0,509658
0.0,0.0,-1278.0,1670.0,-253.0,509681
0.0,0.0,644.0,2330.0,-67.0,509704
0.0,0.0,2164.0,1190.0,301.0,509727
0.0,0.0,2192.0,-1144.0,-159.0,509750
0.0,0.0,972.0,-1924.0,111.0,509773
0.0,0.0,-1346.0,-1842.0,119.0,509796
0.0,0.0,-2128.0,-356.0,149.0,509820
0.0,0.0,-1926.0,652.0,361.0,509844
0.0,0.0,-290.0,2060.0,-81.0,509867
0.0,0.0,1670.0,1374.0,-205.0,509890
0.0,0.0,2316.0,-206.0,-475.0,509913
0.0,0.0,1802.0,-850.0,503.0,509937
0.0,0.0,-432.0,-2428.0,389.0,509960
0.0,0.0,-1780.0,-1376.0,-29.0,509983
0.0,0.0,-2236.0,580.0,21.0,510006
0.0,0.0,-1006.0,1708.0,19.0,510029
0.0,0.0,768.0,1978.0,-177.0,510053
0.0,0.0,2218.0,1062.0,125.0,510076
0.0,0.0,1984.0,-1306.0,-97.0,510099
0.0,0.0,772.0,-2108.0,-249.0,510122
0.0,0.0,-1358.0,-1616.0,9.0,510145
0.0,0.0,-1970.0,-464.0,215.0,510168
0.0,0.0,-1932.0,1118.0,-531.0,510191
0.0,0.0,-222.0,1962.0,-179.0,510214
0.0,0.0,2496.0,100.0,-95.0,510258
0.0,0.0,1684.0,-730.0,1205.0,510281
0.0,0.0,284.0,-2512.0,633.0,510304
0.0,0.0,-1806.0,-1500.0,-49.0,510327
0.0,0.0,-2034.0,436.0,273.0,510349
0.0,0.0,-1258.0,1412.0,-397.0,510373
0.0,0.0,452.0,1988.0,-3.0,510395
0.0,0.0,1906.0,1238.0,397.0,510419
0.0,0.0,2158.0,-922.0,-359.0,510442
0.0,0.0,1042.0,-1808.0,563.0,510465
0.0,0.0,-1028.0,-2370.0,-45.0,510488
0.0,0.0,-2228.0,-418.0,-77.0,510512
0.0,0.0,-1990.0,890.0,-597.0,510535
0.0,0.0,-308.0,2224.0,-167.0,510558
0.0,0.0,1376.0,1974.0,63.0,510581
0.0,0.0,2474.0,-178.0,-279.0,510605
0.0,0.0,1614.0,-1980.0,-33.0,510628
0.0,0.0,108.0,-1818.0,-51.0,510651
0.0,0.0,-1876.0,-1644.0,29.0,510674
0.0,0.0,-2056.0,474.0,233.0,510697
0.0,0.0,-1258.0,1552.0,-677.0,510721
0.0,0.0,544.0,2392.0,-91.0,510744
0.0,0.0,1970.0,1300.0,411.0,510767
0.0,0.0,2160.0,-982.0,-439.0,510790
0.0,0.0,760.0,-1454.0,291.0,510814
0.0,0.0,-1316.0,-2034.0,-293.0,510837
0.0,0.0,-2216.0,-634.0,93.0,510860
0.0,0.0,-1836.0,732.0,-93.0,510883
0.0,0.0,-178.0,2426.0,-35.0,510906
0.0,0.0,1524.0,1546.0,-177.0,510929
0.0,0.0,2430.0,-104.0,-307.0,510952
0.0,0.0,1726.0,-900.0,277.0,510975
0.0,0.0,-562.0,-1936.0,17.0,510999
0.0,0.0,-1914.0,-1424.0,-137.0,511022
0.0,0.0,-2160.0,704.0,-1.0,511045
0.0,0.0,-1180.0,1790.0,-207.0,511068
0.0,0.0,746.0,2088.0,-303.0,511091
0.0,0.0,2000.0,740.0,-41.0,511115
0.0,0.0,2040.0,-1246.0,-93.0,511138
0.0,0.0,770.0,-1802.0,285.0,511161
0.0,0.0,-1230.0,-1710.0,55.0,511184
0.0,0.0,-2128.0,-378.0,233.0,511207
0.0,0.0,2328.0,462.0,231.0,511292
0.0,0.0,-1506.0,-1812.0,1.0,511357
0.0,0.0,-486.0,1820.0,-95.0,511422
0.0,0.0,1862.0,-1384.0,317.0,511488
0.0,0.0,-2170.0,-574.0,175.0,511553
0.0,0.0,1204.0,1710.0,-141.0,511618
0.0,0.0,668.0,-1908.0,391.0,511682
0.0,0.0,-1876.0,1268.0,-151.0,511747
0.0,0.0,2330.0,422.0,25.0,511812
0.0,0.0,-2216.0,-364.0,371.0,511898
0.0,0.0,-1886.0,1690.0,237.0,511921
0.0,0.0,-290.0,2144.0,-83.0,511944
