si,pga,x,y,z,time
0.0,0.0,8.0,10.0,21.0,628007
0.0,0.0,-2.0,-6.0,1.0,628031
0.0,0.0,8.0,-6.0,-7.0,628054
0.0,0.0,-10.0,16.0,1.0,628077
0.0,0.0,14.0,20.0,-7.0,628100
0.0,0.0,0.0,0.0,19.0,628123
0.0,0.0,6.0,34.0,-3.0,628146
0.0,0.0,4.0,44.0,7.0,628172
0.0,0.0,-32.0,24.0,1.0,628196
0.0,0.0,10.0,38.0,-3.0,628219
0.0,0.0,0.0,14.0,3.0,628242
0.0,0.0,10.0,32.0,23.0,628265
0.0,0.0,42.0,26.0,-1.0,628288
0.0,0.0,-8.0,-42.0,35.0,628311
0.0,0.0,6.0,46.0,-27.0,628334
0.0,0.0,20.0,-10.0,63.0,628358
0.0,0.0,32.0,34.0,1.0,628381
0.0,0.0,2.0,-10.0,-25.0,628404
0.0,0.0,28.0,2.0,41.0,628427
0.0,0.0,32.0,26.0,-45.0,628450
0.0,0.0,44.0,88.0,45.0,628494
0.0,0.0,28.0,84.0,31.0,628517
0.0,0.0,44.0,36.0,-1.0,628541
0.0,0.0,14.0,-8.0,-55.0,628564
0.0,0.0,78.0,-6.0,29.0,628587
0.0,0.0,-20.0,-6.0,31.0,628610
0.0,0.0,68.0,-10.0,3.0,628634
0.0,0.0,10.0,-50.0,13.0,628657
0.0,0.0,0.0,-58.0,23.0,628680
0.0,0.0,24.0,-84.0,7.0,628703
0.0,0.0,-32.0,-54.0,1.0,628726
0.0,0.0,16.0,-50.0,25.0,628750
0.0,0.0,-34.0,-94.0,9.0,628773
0.0,0.0,-12.0,-104.0,35.0,628816
0.0,0.0,-50.0,-26.0,-35.0,628839
0.0,0.0,-34.0,-86.0,17.0,628862
0.0,0.0,-42.0,-36.0,-5.0,628886
0.0,0.0,-80.0,20.0,-15.0,628909
0.0,0.0,-70.0,-4.0,-1.0,628932
0.0,0.0,-108.0,30.0,7.0,628955
0.0,0.0,-64.0,32.0,-5.0,628979
0.0,0.0,-72.0,4.0,-49.0,629002
0.0,0.0,-68.0,126.0,-29.0,629025
0.0,0.0,-86.0,86.0,5.0,629048
0.0,0.0,-40.0,84.0,-37.0,629072
0.0,0.0,-76.0,74.0,-65.0,629095
0.0,0.0,-16.0,148.0,-19.0,629118
0.0,0.0,-10.0,48.0,15.0,629141
0.0,0.0,2.0,132.0,11.0,629164
0.0,0.0,62.0,120.0,23.0,629187
0.0,0.0,86.0,144.0,-1.0,629211
0.0,0.0,104.0,146.0,3.0,629233
0.0,0.0,94.0,136.0,31.0,629257
0.0,0.0,144.0,100.0,39.0,629280
0.0,0.0,188.0,-20.0,1.0,629303
0.0,0.0,196.0,-72.0,15.0,629326
0.0,0.0,150.0,38.0,47.0,629349
0.0,0.0,134.0,140.0,83.0,629371
0.0,0.0,156.0,26.0,75.0,629395
0.0,0.0,122.0,-194.0,75.0,629418
0.0,0.0,80.0,-204.0,23.0,629441
0.0,0.0,-8.0,-158.0,-5.0,629464
0.0,0.0,-134.0,-196.0,37.0,629488
0.0,0.0,-126.0,-170.0,15.0,629511
0.0,0.0,-146.0,-218.0,-21.0,629534
0.0,0.0,-174.0,-156.0,-39.0,629557
0.0,0.0,-218.0,16.0,11.0,629580
0.0,0.0,-228.0,12.0,47.0,629603
0.0,0.0,-146.0,98.0,-13.0,629626
0.0,0.0,-200.0,196.0,-127.0,629650
0.0,0.0,-176.0,274.0,-29.0,629673
0.0,0.0,-66.0,200.0,-39.0,629696
0.0,0.0,-10.0,232.0,-21.0,629719
0.0,0.0,120.0,272.0,-39.0,629742
0.0,0.0,242.0,154.0,-71.0,629765
0.0,0.0,324.0,0.0,37.0,629850
0.0,0.0,80.0,-196.0,77.0,629916
0.0,0.0,-190.0,-362.0,-31.0,629980
0.0,0.0,-336.0,32.0,-57.0,630046
0.0,0.0,-140.0,406.0,-51.0,630111
0.0,0.0,158.0,524.0,-41.0,630176
0.0,0.0,466.0,0.0,69.0,630241
0.0,0.0,154.0,-344.0,111.0,630306
0.0,0.0,-282.0,-256.0,59.0,630371
0.0,0.0,-316.0,122.0,-75.0,630456
0.0,0.0,-430.0,462.0,-9.0,630479
0.0,0.0,-106.0,374.0,-21.0,630503
0.0,0.0,98.0,408.0,-65.0,630527
0.0,0.0,384.0,372.0,-5.0,630550
0.0,0.0,514.0,120.0,-17.0,630573
0.0,0.0,598.0,-72.0,-19.0,630596
0.0,0.0,530.0,-306.0,-15.0,630620
0.0,0.0,186.0,-690.0,81.0,630643
0.0,0.0,58.0,-856.0,-47.0,630666
0.0,0.0,-364.0,-496.0,-39.0,630710
0.0,0.0,-590.0,-264.0,151.0,630733
0.0,0.0,-604.0,-68.0,-49.0,630756
0.0,0.0,-522.0,210.0,-43.0,630779
0.0,0.0,-396.0,688.0,-127.0,630803
0.0,0.0,-232.0,896.0,51.0,630826
0.0,0.0,138.0,614.0,3.0,630849
0.0,0.0,436.0,582.0,-95.0,630872
0.0,0.0,660.0,200.0,125.0,630895
0.0,0.0,698.0,-32.0,23.0,630919
0.0,0.0,598.0,-380.0,111.0,630942
0.0,0.0,418.0,-706.0,-49.0,630965
0.0,0.0,-46.0,-1010.0,-251.0,630988
0.0,0.0,-308.0,-646.0,7.0,631011
0.0,0.0,-598.0,-314.0,-21.0,631034
0.0,0.0,-800.0,-108.0,-81.0,631058
0.0,0.0,-652.0,252.0,-41.0,631081
0.0,0.0,-552.0,662.0,75.0,631104
0.0,0.0,-130.0,824.0,-43.0,631128
0.0,0.0,362.0,792.0,-21.0,631151
0.0,0.0,740.0,390.0,-159.0,631174
0.0,0.0,808.0,30.0,-37.0,631198
0.0,0.0,694.0,-370.0,65.0,631221
0.0,0.0,290.0,-1040.0,-237.0,631244
0.0,0.0,34.0,-1158.0,-27.0,631267
0.0,0.0,-328.0,-1080.0,-11.0,631291
0.0,0.0,-614.0,-428.0,263.0,631314
0.0,0.0,-876.0,110.0,31.0,631337
0.0,0.0,-702.0,548.0,-17.0,631360
0.0,0.0,-444.0,656.0,-93.0,631383
0.0,0.0,-22.0,1168.0,-89.0,631407
0.0,0.0,322.0,1006.0,-199.0,631430
0.0,0.0,872.0,534.0,25.0,631453
0.0,0.0,832.0,298.0,51.0,631476
0.0,0.0,616.0,-1042.0,13.0,631499
0.0,0.0,318.0,-1632.0,-61.0,631522
0.0,0.0,-176.0,-1238.0,59.0,631545
0.0,0.0,-768.0,-884.0,55.0,631568
0.0,0.0,-960.0,36.0,233.0,631591
0.0,0.0,-848.0,442.0,-13.0,631614
0.0,0.0,-514.0,1262.0,-115.0,631637
0.0,0.0,-12.0,1032.0,-41.0,631660
0.0,0.0,486.0,806.0,-121.0,631683
0.0,0.0,912.0,468.0,63.0,631707
0.0,0.0,1168.0,-142.0,95.0,631730
0.0,0.0,978.0,-436.0,421.0,631753
0.0,0.0,398.0,-1090.0,-53.0,631776
0.0,0.0,-300.0,-1072.0,63.0,631799
0.0,0.0,-926.0,-482.0,5.0,631822
0.0,0.0,-1094.0,160.0,-65.0,631846
0.0,0.0,-822.0,908.0,39.0,631869
0.0,0.0,-230.0,1250.0,-23.0,631892
0.0,0.0,270.0,1120.0,-147.0,631915
0.0,0.0,820.0,726.0,-55.0,631939
0.0,0.0,1178.0,436.0,53.0,631962
0.0,0.0,1054.0,-972.0,-33.0,631986
0.0,0.0,544.0,-856.0,227.0,632009
0.0,0.0,-118.0,-1196.0,229.0,632032
0.0,0.0,-804.0,-1050.0,-85.0,632055
0.0,0.0,-1236.0,32.0,121.0,632079
0.0,0.0,-970.0,768.0,-141.0,632102
0.0,0.0,-414.0,1548.0,-1.0,632126
0.0,0.0,282.0,1448.0,-39.0,632149
0.0,0.0,1082.0,680.0,-171.0,632172
0.0,0.0,1374.0,-48.0,27.0,632195
0.0,0.0,754.0,-1318.0,183.0,632219
0.0,0.0,252.0,-2300.0,-455.0,632242
0.0,0.0,-460.0,-1710.0,-59.0,632265
0.0,0.0,-1190.0,-338.0,159.0,632288
0.0,0.0,-1128.0,332.0,-163.0,632312
0.0,0.0,1450.0,90.0,237.0,632417
0.0,0.0,-620.0,-1438.0,79.0,632482
0.0,0.0,-1252.0,932.0,-301.0,632547
0.0,0.0,1298.0,658.0,-129.0,632612
0.0,0.0,64.0,-1652.0,263.0,632677
0.0,0.0,-1426.0,240.0,-159.0,632742
0.0,0.0,1244.0,1184.0,-303.0,632806
0.0,0.0,662.0,-1276.0,377.0,632871
0.0,0.0,-1684.0,310.0,-7.0,632937
0.0,0.0,1500.0,488.0,-253.0,633022
0.0,0.0,1774.0,-794.0,107.0,633045
0.0,0.0,938.0,-1342.0,117.0,633069
0.0,0.0,-800.0,-1810.0,63.0,633092
0.0,0.0,-1466.0,-750.0,157.0,633115
0.0,0.0,-1794.0,348.0,-45.0,633138
0.0,0.0,-862.0,1450.0,131.0,633161
0.0,0.0,516.0,1736.0,-111.0,633184
0.0,0.0,1580.0,742.0,-315.0,633207
0.0,0.0,1742.0,-342.0,55.0,633230
0.0,0.0,1058.0,-1618.0,-77.0,633253
0.0,0.0,-504.0,-1840.0,3.0,633276
0.0,0.0,-1436.0,-1206.0,119.0,633299
0.0,0.0,-1722.0,376.0,-115.0,633322
0.0,0.0,-1266.0,1274.0,69.0,633345
0.0,0.0,330.0,1872.0,-253.0,633368
0.0,0.0,1646.0,984.0,-465.0,633391
0.0,0.0,2170.0,-396.0,-57.0,633415
0.0,0.0,1240.0,-894.0,87.0,633438
0.0,0.0,-348.0,-1208.0,451.0,633461
0.0,0.0,-1422.0,-1068.0,93.0,633484
0.0,0.0,-1900.0,190.0,-183.0,633507
0.0,0.0,-1392.0,1658.0,-277.0,633530
0.0,0.0,112.0,1896.0,-201.0,633553
0.0,0.0,1752.0,1566.0,-745.0,633576
0.0,0.0,2150.0,-330.0,9.0,633599
0.0,0.0,1052.0,-1806.0,77.0,633622
0.0,0.0,-270.0,-1456.0,385.0,633645
0.0,0.0,-1626.0,-972.0,63.0,633669
0.0,0.0,-1988.0,554.0,-267.0,633692
0.0,0.0,-1324.0,1670.0,-185.0,633715
0.0,0.0,522.0,2090.0,23.0,633738
0.0,0.0,1926.0,604.0,-205.0,633761
0.0,0.0,1934.0,-182.0,105.0,633784
0.0,0.0,920.0,-1738.0,149.0,633807
0.0,0.0,-806.0,-1682.0,83.0,633831
0.0,0.0,-2018.0,-768.0,29.0,633854
0.0,0.0,-1762.0,1230.0,5.0,633877
0.0,0.0,-750.0,2146.0,-31.0,633900
0.0,0.0,1158.0,1614.0,-197.0,633922
0.0,0.0,2166.0,470.0,-427.0,633945
0.0,0.0,1762.0,-1574.0,-563.0,633968
0.0,0.0,724.0,-2418.0,233.0,633992
0.0,0.0,-1204.0,-1758.0,5.0,634014
0.0,0.0,-2304.0,212.0,-227.0,634037
0.0,0.0,-1456.0,1820.0,149.0,634060
0.0,0.0,20.0,2164.0,-121.0,634083
0.0,0.0,2038.0,702.0,-325.0,634106
0.0,0.0,2334.0,-758.0,-115.0,634129
0.0,0.0,1028.0,-1872.0,329.0,634153
0.0,0.0,-424.0,-1608.0,661.0,634176
0.0,0.0,-2228.0,-444.0,77.0,634199
0.0,0.0,-2000.0,1498.0,-173.0,634222
0.0,0.0,-230.0,1788.0,-405.0,634245
0.0,0.0,1326.0,1844.0,-467.0,634268
0.0,0.0,2482.0,-28.0,121.0,634291
0.0,0.0,1660.0,-2246.0,367.0,634314
0.0,0.0,-364.0,-1304.0,-623.0,634338
0.0,0.0,-1760.0,-1148.0,285.0,634361
0.0,0.0,-2300.0,1154.0,-101.0,634384
0.0,0.0,-740.0,2330.0,-61.0,634408
0.0,0.0,1098.0,1860.0,-85.0,634431
0.0,0.0,2382.0,710.0,-129.0,634454
0.0,0.0,2078.0,-1746.0,-381.0,634477
0.0,0.0,-260.0,-2388.0,743.0,634500
0.0,0.0,-1846.0,-1384.0,-337.0,634523
0.0,0.0,-2520.0,774.0,-421.0,634547
0.0,0.0,-978.0,2268.0,-855.0,634570
0.0,0.0,1102.0,1882.0,135.0,634593
0.0,0.0,2752.0,582.0,283.0,634616
0.0,0.0,1966.0,-1262.0,635.0,634639
0.0,0.0,-222.0,-2014.0,-103.0,634662
0.0,0.0,-1828.0,-1204.0,-975.0,634686
0.0,0.0,-2560.0,836.0,-185.0,634709
0.0,0.0,-930.0,2264.0,93.0,634732
0.0,0.0,1238.0,1886.0,-269.0,634755
0.0,0.0,2740.0,122.0,209.0,634778
0.0,0.0,1866.0,-1486.0,203.0,634802
0.0,0.0,-190.0,-3214.0,-13.0,634825
0.0,0.0,-2098.0,-1196.0,-117.0,634848
0.0,0.0,-2230.0,1568.0,-257.0,634872
0.0,0.0,1894.0,-1312.0,727.0,634957
0.0,0.0,-2614.0,604.0,-421.0,635022
0.0,0.0,2754.0,308.0,-389.0,635087
0.0,0.0,-1786.0,-1716.0,-499.0,635153
0.0,0.0,736.0,2562.0,-435.0,635218
0.0,0.0,278.0,-2448.0,303.0,635283
0.0,0.0,-1470.0,2720.0,21.0,635348
0.0,0.0,2672.0,-1676.0,203.0,635413
0.0,0.0,-2694.0,242.0,-13.0,635478
0.0,0.0,2664.0,-2124.0,379.0,635563
0.0,0.0,-274.0,-2970.0,21.0,635587
0.0,0.0,-2408.0,-1192.0,219.0,635610
0.0,0.0,-2854.0,1416.0,-69.0,635634
0.0,0.0,-596.0,3042.0,19.0,635657
0.0,0.0,1808.0,1912.0,-51.0,635680
0.0,0.0,3106.0,-618.0,329.0,635704
0.0,0.0,724.0,-3326.0,197.0,635727
0.0,0.0,-1484.0,-2408.0,109.0,635750
0.0,0.0,-2922.0,522.0,-215.0,635773
0.0,0.0,870.0,2824.0,-255.0,635817
0.0,0.0,2972.0,924.0,625.0,635840
0.0,0.0,2604.0,-2436.0,53.0,635864
0.0,0.0,-1006.0,-2726.0,727.0,635887
0.0,0.0,-2874.0,-634.0,95.0,635910
0.0,0.0,-2506.0,2118.0,191.0,635933
0.0,0.0,-42.0,2758.0,-213.0,635956
0.0,0.0,2640.0,1206.0,-143.0,635980
0.0,0.0,3140.0,-1508.0,731.0,636003
0.0,0.0,-96.0,-3278.0,529.0,636026
0.0,0.0,-2368.0,-1626.0,113.0,636050
0.0,0.0,-2794.0,1208.0,-427.0,636073
0.0,0.0,-1024.0,2638.0,-279.0,636096
0.0,0.0,1858.0,1796.0,-375.0,636119
0.0,0.0,3128.0,-272.0,597.0,636142
0.0,0.0,708.0,-2700.0,141.0,636165
0.0,0.0,-1430.0,-2442.0,173.0,636189
0.0,0.0,-2994.0,522.0,15.0,636212
0.0,0.0,-1766.0,3162.0,-63.0,636236
0.0,0.0,1436.0,2342.0,-589.0,636259
0.0,0.0,3110.0,264.0,225.0,636282
0.0,0.0,1668.0,-1894.0,539.0,636305
0.0,0.0,-614.0,-2200.0,651.0,636328
0.0,0.0,-3138.0,-412.0,-253.0,636351
0.0,0.0,-2272.0,1896.0,-371.0,636375
0.0,0.0,572.0,2672.0,-305.0,636398
0.0,0.0,2984.0,1018.0,-81.0,636421
0.0,0.0,2800.0,-1690.0,633.0,636445
0.0,0.0,-446.0,-2488.0,1517.0,636468
0.0,0.0,-2432.0,-1188.0,-427.0,636491
0.0,0.0,-2674.0,2102.0,-351.0,636514
0.0,0.0,-456.0,3800.0,299.0,636537
0.0,0.0,2430.0,1912.0,-503.0,636560
0.0,0.0,3010.0,-874.0,183.0,636584
0.0,0.0,272.0,-3784.0,-57.0,636607
0.0,0.0,-2006.0,-1922.0,-29.0,636630
0.0,0.0,-2976.0,754.0,-59.0,636653
0.0,0.0,-1150.0,2654.0,-205.0,636677
0.0,0.0,1686.0,2422.0,33.0,636700
0.0,0.0,3360.0,-858.0,-127.0,636723
0.0,0.0,1348.0,-3634.0,-567.0,636746
0.0,0.0,-1060.0,-2672.0,237.0,636769
0.0,0.0,-3186.0,-22.0,-283.0,636793
0.0,0.0,-1832.0,2480.0,-151.0,636816
0.0,0.0,1074.0,3108.0,57.0,636839
0.0,0.0,3264.0,530.0,-97.0,636862
0.0,0.0,2412.0,-3190.0,243.0,636886
0.0,0.0,-720.0,-2602.0,1463.0,636909
0.0,0.0,-3030.0,-332.0,-151.0,636932
0.0,0.0,-2354.0,1916.0,-775.0,636956
0.0,0.0,172.0,3674.0,-579.0,636979
0.0,0.0,2640.0,1062.0,-345.0,637003
0.0,0.0,2814.0,-2700.0,-185.0,637026
0.0,0.0,-992.0,-2482.0,1305.0,637049
0.0,0.0,-2300.0,-1082.0,131.0,637072
0.0,0.0,-2756.0,2026.0,-323.0,637096
0.0,0.0,-520.0,3372.0,165.0,637119
0.0,0.0,2462.0,1690.0,-243.0,637142
0.0,0.0,3378.0,-1850.0,-127.0,637165
0.0,0.0,322.0,-3534.0,-237.0,637188
0.0,0.0,-1820.0,-1844.0,-167.0,637211
0.0,0.0,-2942.0,366.0,-1.0,637234
0.0,0.0,-1232.0,2818.0,335.0,637258
0.0,0.0,1770.0,2252.0,283.0,637281
0.0,0.0,3308.0,48.0,763.0,637304
0.0,0.0,1194.0,-3510.0,257.0,637327
0.0,0.0,-1126.0,-2204.0,787.0,637350
0.0,0.0,-3288.0,22.0,-17.0,637373
0.0,0.0,-1952.0,2698.0,-199.0,637396
0.0,0.0,936.0,2784.0,-749.0,637419
0.0,0.0,-2936.0,670.0,19.0,637525
0.0,0.0,3082.0,-244.0,-715.0,637590
0.0,0.0,-2644.0,-1264.0,-183.0,637655
0.0,0.0,2180.0,2036.0,-31.0,637720
0.0,0.0,-850.0,-2814.0,879.0,637785
0.0,0.0,122.0,3494.0,-85.0,637850
0.0,0.0,344.0,-3424.0,-163.0,637916
0.0,0.0,-1576.0,2972.0,87.0,637980
0.0,0.0,2640.0,-1390.0,971.0,638045
0.0,0.0,-996.0,2434.0,387.0,638131
0.0,0.0,1706.0,2454.0,105.0,638154
0.0,0.0,3442.0,-1290.0,-455.0,638177
0.0,0.0,1010.0,-2994.0,41.0,638200
0.0,0.0,-1452.0,-2696.0,243.0,638223
0.0,0.0,-3168.0,-244.0,-183.0,638246
0.0,0.0,-1804.0,2896.0,-185.0,638270
0.0,0.0,884.0,2756.0,-391.0,638293
0.0,0.0,2778.0,708.0,-461.0,638316
0.0,0.0,2234.0,-2394.0,137.0,638339
0.0,0.0,-442.0,-2314.0,1495.0,638362
0.0,0.0,-2764.0,-752.0,-471.0,638385
0.0,0.0,-2536.0,2002.0,-837.0,638408
0.0,0.0,-134.0,2906.0,-475.0,638431
0.0,0.0,2632.0,1024.0,-579.0,638454
0.0,0.0,2872.0,-1862.0,481.0,638477
0.0,0.0,-2.0,-3072.0,469.0,638500
0.0,0.0,-2008.0,-1472.0,-21.0,638523
0.0,0.0,-3072.0,1314.0,153.0,638546
0.0,0.0,-542.0,2490.0,243.0,638569
0.0,0.0,2050.0,2126.0,63.0,638592
0.0,0.0,3406.0,-1256.0,639.0,638615
0.0,0.0,564.0,-2756.0,61.0,638638
0.0,0.0,-1298.0,-2536.0,449.0,638662
0.0,0.0,-3208.0,334.0,43.0,638685
0.0,0.0,-1518.0,2814.0,21.0,638708
0.0,0.0,1464.0,2764.0,-257.0,638731
0.0,0.0,3198.0,728.0,881.0,638755
0.0,0.0,1620.0,-2054.0,499.0,638778
0.0,0.0,-976.0,-2006.0,853.0,638801
0.0,0.0,-3178.0,-200.0,-357.0,638824
0.0,0.0,-2020.0,2388.0,-635.0,638848
0.0,0.0,576.0,2568.0,-773.0,638871
0.0,0.0,2732.0,766.0,-17.0,638894
0.0,0.0,2854.0,-1474.0,1229.0,638917
0.0,0.0,-294.0,-3040.0,665.0,638940
0.0,0.0,-2638.0,-1464.0,-431.0,638964
0.0,0.0,-2692.0,2020.0,-643.0,638987
0.0,0.0,232.0,3094.0,-567.0,639010
0.0,0.0,2630.0,1270.0,-305.0,639033
0.0,0.0,3104.0,-1734.0,277.0,639057
0.0,0.0,416.0,-2710.0,669.0,639079
0.0,0.0,-1646.0,-1946.0,-211.0,639103
0.0,0.0,-3140.0,1018.0,229.0,639126
0.0,0.0,-906.0,3264.0,121.0,639149
0.0,0.0,2002.0,2378.0,-51.0,639172
0.0,0.0,3300.0,-176.0,843.0,639196
0.0,0.0,696.0,-2588.0,-201.0,639219
0.0,0.0,-1198.0,-2566.0,365.0,639242
0.0,0.0,-3060.0,400.0,145.0,639265
0.0,0.0,-1658.0,2944.0,-41.0,639289
0.0,0.0,1402.0,2690.0,-457.0,639312
0.0,0.0,3200.0,-400.0,-483.0,639335
0.0,0.0,1616.0,-1716.0,715.0,639358
0.0,0.0,-576.0,-2890.0,281.0,639381
0.0,0.0,-3070.0,-686.0,-657.0,639404
0.0,0.0,-2248.0,1888.0,-1063.0,639427
0.0,0.0,216.0,2918.0,-603.0,639450
0.0,0.0,2676.0,428.0,-637.0,639473
0.0,0.0,2502.0,-2260.0,717.0,639496
0.0,0.0,-272.0,-3780.0,-55.0,639520
0.0,0.0,-2202.0,-1524.0,-195.0,639543
0.0,0.0,-2926.0,1988.0,-313.0,639567
0.0,0.0,-432.0,3514.0,-433.0,639590
0.0,0.0,2552.0,1942.0,119.0,639613
0.0,0.0,3214.0,-1184.0,1039.0,639636
0.0,0.0,24.0,-3684.0,11.0,639660
0.0,0.0,-1626.0,-2242.0,189.0,639683
0.0,0.0,-3082.0,802.0,143.0,639706
0.0,0.0,-1050.0,2940.0,87.0,639729
0.0,0.0,1898.0,2444.0,-71.0,639752
0.0,0.0,3484.0,-658.0,-313.0,639776
0.0,0.0,874.0,-3598.0,111.0,639799
0.0,0.0,-1188.0,-2796.0,857.0,639822
0.0,0.0,-3386.0,18.0,-95.0,639845
0.0,0.0,-1772.0,2916.0,-445.0,639868
0.0,0.0,1058.0,2802.0,-493.0,639891
0.0,0.0,3058.0,494.0,-227.0,639914
0.0,0.0,2336.0,-2226.0,187.0,639937
0.0,0.0,-738.0,-3258.0,-39.0,639961
0.0,0.0,3306.0,346.0,1067.0,640066
0.0,0.0,-3080.0,-332.0,-501.0,640132
0.0,0.0,2700.0,1066.0,-169.0,640197
0.0,0.0,-1546.0,-1978.0,401.0,640262
0.0,0.0,886.0,2866.0,-757.0,640327
0.0,0.0,-314.0,-3320.0,1051.0,640392
0.0,0.0,-786.0,2636.0,463.0,640457
0.0,0.0,1548.0,-3108.0,-383.0,640522
0.0,0.0,-2684.0,2096.0,-535.0,640588
0.0,0.0,664.0,-3110.0,117.0,640673
0.0,0.0,-1246.0,-2144.0,693.0,640696
0.0,0.0,-3308.0,362.0,-59.0,640720
0.0,0.0,-1564.0,2876.0,-245.0,640743
0.0,0.0,1388.0,2696.0,-377.0,640766
0.0,0.0,3430.0,388.0,147.0,640789
0.0,0.0,1698.0,-3094.0,-361.0,640812
0.0,0.0,-510.0,-2894.0,1237.0,640835
0.0,0.0,-3232.0,-414.0,-619.0,640858
0.0,0.0,-2132.0,2320.0,-753.0,640882
0.0,0.0,2768.0,1142.0,-191.0,640925
0.0,0.0,2848.0,-2082.0,829.0,640948
0.0,0.0,-234.0,-3016.0,925.0,640971
0.0,0.0,-2234.0,-1558.0,-261.0,640995
0.0,0.0,-2890.0,1564.0,-41.0,641018
0.0,0.0,-284.0,3192.0,-207.0,641041
0.0,0.0,2236.0,1786.0,-7.0,641064
0.0,0.0,3492.0,-1374.0,99.0,641087
0.0,0.0,520.0,-3146.0,-165.0,641111
0.0,0.0,-1758.0,-1986.0,219.0,641134
0.0,0.0,-2828.0,652.0,-171.0,641157
0.0,0.0,-1274.0,2772.0,269.0,641180
0.0,0.0,1596.0,2546.0,61.0,641204
0.0,0.0,3416.0,-386.0,617.0,641227
0.0,0.0,1160.0,-3166.0,341.0,641250
0.0,0.0,-1090.0,-3282.0,635.0,641273
0.0,0.0,-3214.0,82.0,-191.0,641296
0.0,0.0,-1964.0,2516.0,-345.0,641320
0.0,0.0,1038.0,2790.0,-731.0,641343
0.0,0.0,2802.0,616.0,-129.0,641366
0.0,0.0,2388.0,-2826.0,-283.0,641390
0.0,0.0,-620.0,-2742.0,553.0,641413
0.0,0.0,-2964.0,-742.0,-307.0,641436
0.0,0.0,-2528.0,2132.0,-581.0,641459
0.0,0.0,-150.0,2614.0,-147.0,641482
0.0,0.0,2700.0,1054.0,-189.0,641506
0.0,0.0,2980.0,-1398.0,549.0,641529
0.0,0.0,-174.0,-2982.0,211.0,641552
0.0,0.0,-2202.0,-1698.0,-161.0,641575
0.0,0.0,-2920.0,1680.0,-87.0,641598
0.0,0.0,-490.0,2628.0,27.0,641621
0.0,0.0,2310.0,1962.0,309.0,641645
0.0,0.0,3400.0,-1394.0,57.0,641668
0.0,0.0,900.0,-3636.0,407.0,641691
0.0,0.0,-1570.0,-1718.0,587.0,641714
0.0,0.0,-2942.0,514.0,-165.0,641737
0.0,0.0,-1420.0,2994.0,283.0,641761
0.0,0.0,1546.0,2734.0,-199.0,641784
