id,value,feed_id,created_at,lat,lon,ele
0FFNEGJM1AKNEF6TW7ABMMZNB2,1.31,2699863,2023-12-20 22:17:02 UTC,,,
0FFNEGMHDYTHW89ZAZF7E2JB3P,1.38,2699863,2023-12-20 22:17:08 UTC,,,
0FFNEGPES6VZ5BVS5KAESYB9XW,1.53,2699863,2023-12-20 22:17:14 UTC,,,
0FFNEGRC67FX7MKR7SEJYYQH3Z,1.76,2699863,2023-12-20 22:17:20 UTC,,,
0FFNEGT9V25PZB0ANKM9THNF6X,1.94,2699863,2023-12-20 22:17:27 UTC,,,
0FFNEGW6YE1XJAYS34J9MT1JKE,2.07,2699863,2023-12-20 22:17:33 UTC,,,
0FFNEGY4H9NMV0CHPZ0P4FW6FT,2.15,2699863,2023-12-20 22:17:39 UTC,,,
0FFNEH01S6G38H2TCSSZP93F62,2.14,2699863,2023-12-20 22:17:46 UTC,,,
0FFNEH1Z5ZRC9GAQES0D0DQR5S,2.16,2699863,2023-12-20 22:17:52 UTC,,,
0FFNEH3WH6PMPXJV7CMXJVYJDA,2.19,2699863,2023-12-20 22:17:58 UTC,,,
0FFNEH5SYY8VKERB124KCQVWSF,2.26,2699863,2023-12-20 22:18:04 UTC,,,
0FFNEH7QANFYBM5584JG8CTB4B,2.22,2699863,2023-12-20 22:18:11 UTC,,,
0FFNEH9MPYE6G7B1KGY4VYBX5T,2.13,2699863,2023-12-20 22:18:17 UTC,,,
0FFNEHBJ4PYSPQQH50R6WH4JTM,2.03,2699863,2023-12-20 22:18:23 UTC,,,
0FFNEHDFR4J45RVQXP968DTQND,1.89,2699863,2023-12-20 22:18:30 UTC,,,
0FFNEHFCW0BAWM7WRA3N72VFT7,1.73,2699863,2023-12-20 22:18:36 UTC,,,
0FFNEHHA9ARE796GQRYXT8KZ5A,1.68,2699863,2023-12-20 22:18:42 UTC,,,
0FFNEHK7RYNJ8CZ1M18A786XR2,1.67,2699863,2023-12-20 22:18:48 UTC,,,
0FFNEHN51BPM1XC4SXB30VE87G,1.59,2699863,2023-12-20 22:18:55 UTC,,,
0FFNEHQ2KYRXQBFVK379NGZ756,1.50,2699863,2023-12-20 22:19:01 UTC,,,
0FFNEHRZTJNYVKZ9TGHBYRTCYA,1.43,2699863,2023-12-20 22:19:07 UTC,,,
0FFNEHTX8Z02WCD2HFWZ08R3P9,1.53,2699863,2023-12-20 22:19:14 UTC,,,
0FFNEHWTN5QVX4K8HSCE8SFE9G,1.63,2699863,2023-12-20 22:19:20 UTC,,,
0FFNEHYQZMSCJ40YA6VHHPG6ST,1.72,2699863,2023-12-20 22:19:26 UTC,,,
0FFNEJ0NB6QYA9YSWS1A9TEVS2,1.82,2699863,2023-12-20 22:19:32 UTC,,,
0FFNEJ2JS9AHTNC26RJ7V3EBT6,1.82,2699863,2023-12-20 22:19:39 UTC,,,
0FFNEJ4G57JZRM1RYBK7JZMP8Y,1.60,2699863,2023-12-20 22:19:45 UTC,,,
0FFNEJ6DJPKG79T2R0GH7S3SDT,1.35,2699863,2023-12-20 22:19:51 UTC,,,
0FFNEJ8AYH5G61WKCZDY6R23CB,1.42,2699863,2023-12-20 22:19:58 UTC,,,
0FFNEJA8AQMGYAGRG33SH7H6XE,1.50,2699863,2023-12-20 22:20:04 UTC,,,
0FFNEJC5PE5SK1SK6Z4Q49V349,1.59,2699863,2023-12-20 22:20:10 UTC,,,
0FFNEJE36DKNVJ4GX4VTRFJ1R3,1.56,2699863,2023-12-20 22:20:16 UTC,,,
0FFNEJG0J5WQQGZ6YXT6537WTK,1.32,2699863,2023-12-20 22:20:23 UTC,,,
0FFNEJHXWP4C31RGFJN0XGZM14,1.41,2699863,2023-12-20 22:20:29 UTC,,,
0FFNEJKV8BGS5AFDXGZJATC60K,1.48,2699863,2023-12-20 22:20:35 UTC,,,
0FFNEJNRS41A2C1W0MJB9XAXCT,1.47,2699863,2023-12-20 22:20:42 UTC,,,
0FFNEJQP6EYP253V830F6DQ8QE,1.43,2699863,2023-12-20 22:20:48 UTC,,,
0FFNEJSKH5S59S3ZWCFMN628MB,1.46,2699863,2023-12-20 22:20:54 UTC,,,
0FFNEJVGTHS8RZ57E27ZS9ZTRP,1.51,2699863,2023-12-20 22:21:00 UTC,,,
0FFNEJXE8HJGQZAGPCRT3ZZE70,1.59,2699863,2023-12-20 22:21:07 UTC,,,
0FFNEJZBK5TVRBDPHKJPQEERV4,1.66,2699863,2023-12-20 22:21:13 UTC,,,
0FFNEK195E2J0YR7XT3MDB8E14,1.68,2699863,2023-12-20 22:21:19 UTC,,,
0FFNEK36H45QNN6MCW9QE9N18S,1.67,2699863,2023-12-20 22:21:26 UTC,,,
0FFNEK53RKVWKN8MJR1A0CTGKY,1.60,2699863,2023-12-20 22:21:32 UTC,,,
0FFNEK715HZPAGT1E1P9G9YGY9,1.52,2699863,2023-12-20 22:21:38 UTC,,,
0FFNEK8YP7FA8NSQ7TY65W8J95,1.43,2699863,2023-12-20 22:21:44 UTC,,,
0FFNEKAVZ8CNRFE3NB6WWMAX0G,1.42,2699863,2023-12-20 22:21:51 UTC,,,
0FFNEKCSCVJ018BGS8M776M3JB,1.40,2699863,2023-12-20 22:21:57 UTC,,,
0FFNEKEPS0F8MQVTJ9444EWVDH,1.41,2699863,2023-12-20 22:22:03 UTC,,,
0FFNEKGM4FQRA4F2MSGEQ58H98,1.42,2699863,2023-12-20 22:22:10 UTC,,,
0FFNEKJHHWB0P13R6H10HDKAVY,1.42,2699863,2023-12-20 22:22:16 UTC,,,
