si,pga,x,y,z,time,erdbeben
0,0,17.00,151.00,550.00,194911,0
0,0,139.00,-137.00,-144.00,194934,0
0,0,95.00,-221.00,2.00,194958,0
0,0,-167.00,-181.00,2.00,194981,0
0,0,-69.00,177.00,118.00,195005,0
0,0,-341.00,-225.00,-258.00,195029,0
0,0,229.00,-147.00,278.00,195072,0
0,0,547.00,573.00,1158.00,195095,0
0,0,317.00,-175.00,-366.00,195119,0
0,0,669.00,-29.00,264.00,195142,0
0,0,81.00,-297.00,58.00,195165,0
0,0,-47.00,33.00,-44.00,195189,0
0,0,-31.00,-99.00,26.00,195212,0
0,0,41.00,-135.00,114.00,195235,0
0,0,-27.00,-187.00,42.00,195259,0
0,0,-31.00,-151.00,42.00,195282,0
0,0,-23.00,-103.00,-6.00,195306,0
0,0,3.00,-135.00,36.00,195329,0
0,0,7.00,-97.00,26.00,195352,0
0,0,-37.00,-103.00,26.00,195396,0
0,0,-11.00,-143.00,24.00,195419,0
0,0,-17.00,-135.00,14.00,195442,0
0,0,-19.00,-137.00,24.00,195465,0
0,0,-9.00,-143.00,18.00,195488,0
0,0,1.00,-137.00,16.00,195511,0
0,0,-13.00,-129.00,38.00,195535,0
0,0,-11.00,-103.00,22.00,195558,0
0,0,-15.00,-129.00,44.00,195582,0
0,0,-13.00,-129.00,2.00,195606,0
0,0,-39.00,-141.00,16.00,195629,0
0,0,919.00,233.00,372.00,195653,0
0,0,231.00,277.00,-102.00,195677,0
0,0,427.00,299.00,324.00,195720,0
0,0,273.00,-157.00,144.00,195743,0
0,0,-121.00,239.00,212.00,195767,0
0,0,-373.00,-129.00,-190.00,195790,0
0,0,29.00,-315.00,-242.00,195814,0
0,0,313.00,-301.00,110.00,195837,0
0,0,149.00,13.00,90.00,195861,0
0,0,9.00,-377.00,-402.00,195884,0
0,0,-123.00,-217.00,-334.00,195908,0
0,0,-105.00,85.00,-16.00,195931,0
0,0,-85.00,-239.00,202.00,195955,0
0,0,305.00,-203.00,40.00,195978,0
0,0,-1.00,-269.00,-748.00,196002,0
0,0,57.00,-383.00,-212.00,196045,0
0,0,-187.00,105.00,16.00,196068,0
0,0,-27.00,59.00,30.00,196092,0
0,0,-117.00,27.00,158.00,196115,0
0,0,-43.00,-405.00,-350.00,196139,0
0,0,-435.00,-423.00,-268.00,196162,0
0,0,-417.00,-25.00,176.00,196185,0
0,0,-313.00,-387.00,314.00,196209,0
0,0,-151.00,-13.00,392.00,196232,0
0,0,-147.00,-27.00,116.00,196255,0
0,0,109.00,59.00,-120.00,196278,0
0,0,-81.00,-39.00,-38.00,196301,0
0,0,9.00,3.00,-10.00,196324,0
0,0,43.00,-167.00,-4.00,196347,0
0,0,-7.00,-183.00,4.00,196370,0
0,0,-3.00,-135.00,46.00,196394,0
0,0,-5.00,-115.00,48.00,196417,0
0,0,-13.00,-145.00,-4.00,196440,0
0,0,25.00,-107.00,36.00,196463,0
0,0,-33.00,-105.00,16.00,196486,0
0,0,-25.00,-131.00,14.00,196510,0
0,0,-29.00,-153.00,18.00,196534,0
0,0,11.00,-137.00,46.00,196557,0
0,0,-21.00,-147.00,26.00,196580,0
0,0,-31.00,-129.00,2.00,196603,0
0,0,-15.00,-131.00,10.00,196627,0
0,0,-21.00,-119.00,22.00,196650,0
0.00,0.00,-153.00,-31.00,-142.00,196755,1
0.00,0.00,-275.00,-543.00,-220.00,196821,1
0.00,0.00,-7.00,287.00,298.00,196887,1
0.00,0.00,-127.00,-117.00,-74.00,196952,1
0.00,0.00,231.00,31.00,252.00,197017,1
0.00,0.00,-13.00,-209.00,-282.00,197083,1
0.00,0.00,-247.00,-441.00,436.00,197148,1
0.00,0.00,267.00,-207.00,194.00,197213,1
0.00,0.00,503.00,531.00,1264.00,197278,1
0.00,0.00,69.00,-221.00,-2.00,197363,1
0,0,-25.00,-163.00,38.00,197386,0
0,0,-101.00,-179.00,-78.00,197410,0
0,0,-11.00,-121.00,78.00,197433,0
0,0,-81.00,-113.00,30.00,197457,0
0,0,23.00,-187.00,46.00,197481,0
0,0,-23.00,-171.00,14.00,197504,0
0,0,-29.00,-137.00,24.00,197528,0
0,0,-23.00,-135.00,38.00,197551,0
0,0,-43.00,-119.00,10.00,197574,0
0,0,-31.00,-137.00,34.00,197618,0
0,0,-35.00,-127.00,36.00,197641,0
0,0,-35.00,-113.00,2.00,197665,0
0,0,-19.00,-145.00,24.00,197688,0
0,0,-15.00,-145.00,24.00,197712,0
0,0,-17.00,-137.00,36.00,197735,0
0,0,3.00,-125.00,14.00,197759,0
0,0,-27.00,-119.00,12.00,197782,0
0,0,-11.00,-135.00,24.00,197806,0
0,0,959.00,55.00,-58.00,197829,0
0,0,431.00,113.00,-98.00,197853,0
0,0,545.00,-199.00,256.00,197876,0
0,0,363.00,75.00,150.00,197899,0
0,0,195.00,49.00,228.00,197923,0
0,0,-137.00,-129.00,-146.00,197946,0
0,0,-325.00,-417.00,-524.00,197970,0
0,0,31.00,-65.00,98.00,197994,0
0,0,175.00,-281.00,448.00,198017,0
0,0,241.00,-269.00,-168.00,198041,0
0,0,229.00,-45.00,70.00,198064,0
0,0,-149.00,-271.00,-190.00,198088,0
0,0,-401.00,-423.00,384.00,198112,0
0,0,-27.00,301.00,668.00,198135,0
0,0,229.00,71.00,196.00,198158,0
0,0,199.00,-371.00,-310.00,198182,0
0,0,-73.00,-775.00,-730.00,198205,0
0,0,-55.00,97.00,386.00,198229,0
0,0,-301.00,-111.00,-114.00,198272,0
0,0,-77.00,113.00,134.00,198296,0
0,0,-57.00,157.00,508.00,198319,0
0,0,-389.00,-293.00,-210.00,198343,0
0,0,-487.00,135.00,60.00,198366,0
0,0,-359.00,-345.00,-100.00,198389,0
0,0,-929.00,-195.00,480.00,198412,0
0,0,-159.00,-51.00,18.00,198435,0
0,0,101.00,23.00,-90.00,198459,0
0,0,-125.00,15.00,28.00,198482,0
0,0,31.00,33.00,0.00,198505,0
0,0,9.00,-167.00,-56.00,198529,0
0,0,29.00,-169.00,30.00,198552,0
0,0,-17.00,-149.00,96.00,198575,0
0,0,17.00,-119.00,-4.00,198599,0
0,0,-35.00,-117.00,-18.00,198622,0
0,0,9.00,-113.00,40.00,198646,0
0,0,-7.00,-151.00,28.00,198669,0
0,0,-25.00,-135.00,-10.00,198693,0
0,0,9.00,-135.00,36.00,198716,0
0,0,-1.00,-135.00,30.00,198740,0
0,0,-21.00,-141.00,10.00,198763,0
0,0,-23.00,-133.00,4.00,198787,0
0,0,-11.00,-161.00,-2.00,198810,0
0,0,-13.00,-159.00,22.00,198833,0
0,0,-23.00,-129.00,4.00,198856,0
0,0,-25.00,-149.00,20.00,198879,0
0,0,-805.00,-375.00,-254.00,198923,0
0,0,-589.00,-17.00,-94.00,198946,0
0,0,-421.00,-193.00,144.00,198969,0
0,0,-169.00,113.00,416.00,198992,0
0,0,-49.00,-77.00,18.00,199016,0
0,0,349.00,-83.00,-152.00,199040,0
0,0,-65.00,77.00,426.00,199063,0
0,0,133.00,-43.00,-8.00,199087,0
0,0,-71.00,13.00,-104.00,199111,0
0,0,-17.00,-47.00,192.00,199134,0
0,0,123.00,355.00,382.00,199158,0
0,0,-193.00,-401.00,-382.00,199181,0
0,0,-177.00,-773.00,-590.00,199205,0
0.00,0.00,-335.00,-253.00,-264.00,199311,1
0.00,0.00,-39.00,267.00,582.00,199376,1
0.00,0.00,375.00,-633.00,650.00,199441,1
0.00,0.00,719.00,167.00,200.00,199506,1
0.00,0.00,-35.00,-129.00,58.00,199572,1
0.00,0.00,-75.00,-155.00,56.00,199637,1
0.00,0.00,-37.00,-149.00,-8.00,199703,1
0.00,0.00,-25.00,-113.00,24.00,199768,1
0.00,0.00,-21.00,-133.00,44.00,199833,1
0.00,0.00,-1.00,-123.00,20.00,199898,1
0,0,-9.00,-135.00,2.00,199922,0
0,0,-27.00,-135.00,12.00,199945,0
0,0,-21.00,-135.00,22.00,199968,0
0,0,-39.00,-133.00,18.00,199992,0
0,0,249.00,-93.00,368.00,200015,0
0,0,143.00,231.00,36.00,200038,0
0,0,403.00,289.00,222.00,200062,0
0,0,419.00,321.00,146.00,200086,0
0,0,-337.00,-181.00,-160.00,200109,0
0,0,55.00,-215.00,250.00,200133,0
0,0,-227.00,-295.00,82.00,200156,0
0,0,285.00,-443.00,-270.00,200180,0
0,0,173.00,-161.00,168.00,200203,0
0,0,-119.00,-559.00,-536.00,200226,0
0,0,-381.00,-369.00,38.00,200250,0
0,0,-135.00,-213.00,334.00,200273,0
0,0,197.00,-165.00,-48.00,200297,0
0,0,263.00,-637.00,-576.00,200320,0
0,0,255.00,17.00,200.00,200343,0
0,0,-73.00,243.00,420.00,200367,0
0,0,-327.00,-297.00,-166.00,200390,0
0,0,33.00,179.00,310.00,200413,0
0,0,183.00,-11.00,224.00,200437,0
0,0,267.00,49.00,288.00,200460,0
0,0,205.00,-57.00,-4.00,200483,0
0,0,-745.00,-1071.00,-1114.00,200507,0
0,0,-335.00,-5.00,208.00,200531,0
0,0,-435.00,15.00,424.00,200554,0
0,0,-287.00,-83.00,196.00,200578,0
0,0,25.00,117.00,-182.00,200601,0
0,0,127.00,11.00,30.00,200624,0
0,0,-57.00,-123.00,166.00,200647,0
0,0,53.00,-215.00,58.00,200670,0
0,0,-83.00,-239.00,14.00,200693,0
0,0,-11.00,-179.00,46.00,200716,0
0,0,-33.00,-111.00,60.00,200739,0
0,0,-29.00,-91.00,-18.00,200763,0
0,0,-67.00,-137.00,-52.00,200786,0
0,0,-13.00,-167.00,38.00,200810,0
0,0,-35.00,-161.00,30.00,200833,0
0,0,-13.00,-157.00,34.00,200857,0
0,0,-15.00,-139.00,42.00,200881,0
0,0,-15.00,-99.00,12.00,200904,0
0,0,-25.00,-125.00,2.00,200928,0
0,0,-7.00,-127.00,14.00,200951,0
0,0,-31.00,-159.00,24.00,200974,0
0,0,-11.00,-153.00,-2.00,200997,0
0,0,-25.00,-145.00,20.00,201021,0
0,0,-29.00,-131.00,20.00,201044,0
0,0,-33.00,-135.00,16.00,201067,0
0,0,-7.00,-141.00,26.00,201090,0
0,0,-57.00,-187.00,-166.00,201113,0
0,0,-649.00,-325.00,34.00,201136,0
0,0,-705.00,-389.00,-32.00,201160,0
0,0,-645.00,81.00,64.00,201183,0
0,0,-67.00,141.00,394.00,201207,0
0,0,-77.00,-45.00,216.00,201230,0
0,0,291.00,-169.00,-222.00,201254,0
0,0,43.00,75.00,64.00,201277,0
0,0,-129.00,171.00,-298.00,201301,0
0,0,25.00,39.00,178.00,201324,0
0,0,-157.00,-225.00,-16.00,201348,0
0,0,-31.00,-293.00,-138.00,201371,0
0,0,155.00,-195.00,96.00,201394,0
0,0,303.00,159.00,420.00,201418,0
0,0,-149.00,225.00,266.00,201442,0
0,0,-345.00,-297.00,-262.00,201465,0
0,0,-19.00,51.00,224.00,201488,0
0,0,45.00,-149.00,-142.00,201512,0
0,0,-37.00,-609.00,-372.00,201536,0
0,0,301.00,-265.00,48.00,201560,0
0,0,131.00,-181.00,-268.00,201583,0
0,0,407.00,-235.00,-676.00,201607,0
0,0,273.00,703.00,1392.00,201630,0
0,0,249.00,255.00,720.00,201653,0
0,0,301.00,-27.00,268.00,201677,0
0,0,-97.00,-177.00,-34.00,201700,0
0,0,37.00,-161.00,-126.00,201724,0
0,0,-51.00,-97.00,82.00,201747,0
0,0,-61.00,-107.00,-60.00,201791,0
0,0,-73.00,-145.00,28.00,201814,0
0,0,7.00,-163.00,98.00,201838,0
0,0,-17.00,-163.00,30.00,201861,0
0,0,-37.00,-161.00,-8.00,201884,0
0,0,-39.00,-149.00,28.00,201908,0
0,0,-33.00,-149.00,22.00,201931,0
0,0,-25.00,-133.00,28.00,201955,0
0,0,-15.00,-135.00,6.00,201978,0
0,0,-37.00,-145.00,8.00,202001,0
0,0,-15.00,-137.00,0.00,202025,0
0,0,-17.00,-157.00,18.00,202048,0
0,0,-7.00,-145.00,20.00,202072,0
0.00,0.00,9.00,-129.00,22.00,202178,1
0.00,0.00,-37.00,-81.00,-50.00,202243,1
0.00,0.00,9.00,-129.00,20.00,202309,1
0.00,0.00,-19.00,-135.00,26.00,202374,1
0.00,0.00,-15.00,-149.00,6.00,202440,1
0.00,0.00,-11.00,-123.00,16.00,202505,1
0.00,0.00,-29.00,-137.00,6.00,202570,1
0.00,0.00,-31.00,-121.00,12.00,202636,1
0.00,0.00,-3.00,-137.00,8.00,202701,1
0.00,0.00,-19.00,-129.00,30.00,202786,1
0,0,-15.00,-145.00,14.00,202810,0
0,0,-17.00,-141.00,-2.00,202833,0
0,0,-9.00,-151.00,0.00,202857,0
0,0,-5.00,-135.00,14.00,202880,0
0,0,-17.00,-123.00,38.00,202904,0
0,0,-15.00,-139.00,36.00,202927,0
0,0,-13.00,-137.00,18.00,202951,0
0,0,-21.00,-143.00,2.00,202974,0
0,0,-35.00,-125.00,4.00,202998,0
0,0,-11.00,-139.00,8.00,203021,0
0,0,-5.00,-141.00,10.00,203044,0
0,0,-29.00,-123.00,12.00,203068,0
0,0,-17.00,-143.00,34.00,203092,0
0,0,-25.00,-151.00,24.00,203115,0
0,0,-33.00,-141.00,20.00,203139,0
0,0,-11.00,-139.00,18.00,203162,0
0,0,-9.00,-137.00,36.00,203185,0
0,0,-13.00,-147.00,22.00,203209,0
0,0,-23.00,-141.00,36.00,203233,0
0,0,-19.00,-141.00,24.00,203256,0
0,0,-15.00,-127.00,-6.00,203280,0
0,0,-15.00,-143.00,10.00,203303,0
0,0,-13.00,-137.00,-2.00,203327,0
0,0,-31.00,-149.00,10.00,203350,0
0,0,-13.00,-131.00,24.00,203373,0
0,0,-15.00,-133.00,18.00,203397,0
0,0,-15.00,-137.00,12.00,203421,0
0,0,-9.00,-135.00,10.00,203444,0
0,0,-27.00,-121.00,24.00,203467,0
0,0,-5.00,-141.00,2.00,203491,0
0,0,-25.00,-131.00,20.00,203514,0
0,0,-9.00,-133.00,2.00,203538,0
0,0,-15.00,-133.00,18.00,203561,0
0,0,-27.00,-117.00,12.00,203584,0
0,0,-27.00,-143.00,22.00,203607,0
0,0,-11.00,-133.00,30.00,203630,0
0,0,-15.00,-153.00,38.00,203653,0
0,0,-21.00,-119.00,18.00,203676,0
0,0,-17.00,-143.00,36.00,203699,0
0,0,-19.00,-141.00,-38.00,203722,0
0,0,-21.00,-139.00,8.00,203746,0
0,0,-25.00,-133.00,34.00,203769,0
0,0,-11.00,-133.00,20.00,203792,0
0,0,-7.00,-131.00,22.00,203815,0
0,0,-5.00,-121.00,6.00,203839,0
0,0,-17.00,-119.00,10.00,203862,0
0,0,-9.00,-137.00,22.00,203885,0
0,0,-17.00,-131.00,18.00,203908,0
0,0,-17.00,-135.00,20.00,203932,0
0,0,-37.00,-139.00,24.00,203955,0
0,0,-9.00,-129.00,10.00,203978,0
0,0,-19.00,-125.00,0.00,204002,0
0,0,-33.00,-121.00,36.00,204024,0
0,0,-13.00,-129.00,22.00,204048,0
0,0,-9.00,-129.00,8.00,204071,0
0,0,-13.00,-143.00,12.00,204094,0
0,0,-31.00,-129.00,38.00,204117,0
0,0,-17.00,-143.00,4.00,204141,0
0,0,-27.00,-137.00,12.00,204164,0
0,0,-19.00,-139.00,24.00,204187,0
0,0,-37.00,-143.00,8.00,204210,0
0,0,-25.00,-129.00,22.00,204233,0
0,0,-15.00,-137.00,4.00,204257,0
0,0,-19.00,-125.00,46.00,204280,0
0,0,-21.00,-133.00,12.00,204303,0
0,0,-27.00,-135.00,30.00,204327,0
0,0,-7.00,-133.00,18.00,204351,0
0,0,-13.00,-125.00,36.00,204374,0
0,0,-33.00,-147.00,36.00,204397,0
0,0,-13.00,-143.00,38.00,204421,0
0,0,-35.00,-129.00,24.00,204444,0
0,0,-15.00,-133.00,2.00,204467,0
0,0,-37.00,-135.00,26.00,204490,0
0,0,-7.00,-125.00,22.00,204513,0
0,0,-33.00,-147.00,22.00,204536,0
0,0,-15.00,-137.00,26.00,204559,0
0,0,-9.00,-137.00,22.00,204582,0
0,0,-7.00,-143.00,12.00,204605,0
0,0,-25.00,-137.00,36.00,204628,0
0,0,-27.00,-131.00,22.00,204651,0
0,0,-17.00,-127.00,6.00,204675,0
0,0,-13.00,-137.00,34.00,204698,0
0,0,-7.00,-139.00,10.00,204721,0
0,0,-21.00,-137.00,28.00,204744,0
0,0,-25.00,-133.00,-2.00,204767,0
0,0,11.00,-129.00,18.00,204791,0
0,0,-31.00,-131.00,28.00,204814,0
0,0,-37.00,-143.00,6.00,204837,0
0,0,-25.00,-139.00,26.00,204860,0
0,0,-9.00,-113.00,36.00,204884,0
0,0,-27.00,-139.00,26.00,204907,0
0,0,-11.00,-145.00,10.00,204930,0
0,0,-19.00,-147.00,22.00,204953,0
0,0,-13.00,-133.00,26.00,204976,0
0,0,-23.00,-119.00,12.00,204999,0
0,0,-29.00,-155.00,2.00,205023,0
0,0,-7.00,-137.00,6.00,205046,0
0,0,-23.00,-145.00,18.00,205069,0
0,0,-13.00,-143.00,24.00,205093,0
0,0,-27.00,-113.00,20.00,205116,0
0,0,-17.00,-133.00,28.00,205139,0
0,0,-21.00,-127.00,26.00,205162,0
0,0,-23.00,-135.00,36.00,205185,0
0,0,-25.00,-137.00,26.00,205208,0
0,0,-11.00,-127.00,24.00,205232,0
0,0,-27.00,-143.00,30.00,205255,0
0,0,-29.00,-129.00,32.00,205278,0
0,0,-27.00,-141.00,34.00,205301,0
0.00,0.00,-17.00,-125.00,18.00,205588,1
0.00,0.00,-15.00,-131.00,8.00,205653,1
0.00,0.00,-15.00,-135.00,32.00,205719,1
0.00,0.00,-23.00,-127.00,-2.00,205784,1
0.00,0.00,-15.00,-121.00,20.00,205850,1
0.00,0.00,-5.00,-127.00,2.00,205916,1
0.00,0.00,-11.00,-135.00,12.00,205982,1
0.00,0.00,-11.00,-141.00,10.00,206048,1
0.00,0.00,-23.00,-139.00,4.00,206114,1
0.00,0.00,-31.00,-137.00,38.00,206201,1
0,0,-33.00,-127.00,12.00,206225,0
0,0,-27.00,-139.00,50.00,206249,0
0,0,-31.00,-133.00,28.00,206273,0
0,0,-23.00,-145.00,30.00,206296,0
0,0,-21.00,-127.00,4.00,206320,0
0,0,-9.00,-121.00,48.00,206343,0
0,0,-5.00,-123.00,28.00,206367,0
0,0,-15.00,-139.00,42.00,206391,0
0,0,-19.00,-143.00,-6.00,206414,0
0,0,-17.00,-137.00,34.00,206439,0
0,0,-21.00,-149.00,32.00,206463,0
0,0,-7.00,-141.00,-2.00,206488,0
0,0,-13.00,-123.00,-4.00,206512,0
0,0,-37.00,-141.00,16.00,206535,0
0,0,-13.00,-137.00,20.00,206560,0
0,0,-9.00,-145.00,26.00,206584,0
0,0,-15.00,-125.00,4.00,206608,0
0,0,-7.00,-129.00,10.00,206632,0
0,0,-17.00,-133.00,20.00,206656,0
0,0,-21.00,-137.00,-2.00,206680,0
0,0,-21.00,-135.00,26.00,206704,0
0,0,-19.00,-129.00,6.00,206727,0
0,0,-11.00,-129.00,34.00,206750,0
0,0,-5.00,-127.00,22.00,206774,0
0,0,-15.00,-133.00,8.00,206797,0
0,0,-17.00,-135.00,16.00,206820,0
0,0,-9.00,-145.00,16.00,206844,0
0,0,-13.00,-131.00,26.00,206868,0
0,0,-3.00,-131.00,4.00,206891,0
0,0,-31.00,-121.00,14.00,206916,0
0,0,-9.00,-119.00,28.00,206940,0
0,0,-7.00,-131.00,16.00,206964,0
0,0,-5.00,-137.00,14.00,206988,0
0,0,-41.00,-149.00,18.00,207012,0
0,0,-19.00,-147.00,12.00,207036,0
0,0,-3.00,-131.00,16.00,207060,0
0,0,-29.00,-141.00,8.00,207104,0
0,0,-17.00,-123.00,30.00,207128,0
0,0,-17.00,-127.00,26.00,207152,0
0,0,-35.00,-129.00,24.00,207176,0
0,0,-19.00,-153.00,34.00,207200,0
0,0,-7.00,-137.00,22.00,207224,0
0,0,-29.00,-131.00,32.00,207248,0
0,0,-11.00,-121.00,16.00,207272,0
0,0,-11.00,-135.00,28.00,207296,0
0,0,-7.00,-123.00,26.00,207320,0
0,0,-17.00,-125.00,26.00,207344,0
0,0,-9.00,-147.00,28.00,207368,0
0,0,-15.00,-131.00,-6.00,207392,0
0,0,-17.00,-137.00,14.00,207415,0
0,0,-19.00,-129.00,14.00,207439,0
0,0,-5.00,-147.00,28.00,207463,0
0,0,-11.00,-137.00,30.00,207486,0
