si,pga,x,y,z,time,erdbeben
0,0,-31.00,-131.00,36.00,333652,0
0,0,-15.00,-149.00,22.00,333675,0
0,0,-9.00,-135.00,28.00,333699,0
0,0,-17.00,-135.00,14.00,333723,0
0,0,-37.00,-137.00,28.00,333746,0
0,0,-5.00,-129.00,32.00,333769,0
0,0,-19.00,-131.00,24.00,333793,0
0,0,-19.00,-145.00,12.00,333816,0
0,0,-11.00,-125.00,-2.00,333840,0
0,0,-27.00,-149.00,28.00,333863,0
0,0,-27.00,-135.00,-2.00,333887,0
0,0,-19.00,-127.00,28.00,333910,0
0,0,-7.00,-141.00,26.00,333934,0
0,0,-17.00,-129.00,14.00,333978,0
0,0,-5.00,-147.00,36.00,334001,0
0,0,-15.00,-141.00,28.00,334025,0
0,0,-19.00,-137.00,30.00,334048,0
0,0,-25.00,-147.00,16.00,334072,0
0,0,-27.00,-125.00,16.00,334095,0
0,0,-17.00,-111.00,12.00,334118,0
0,0,-11.00,-143.00,12.00,334141,0
0,0,-19.00,-145.00,0.00,334164,0
0,0,-29.00,-137.00,44.00,334188,0
0,0,-9.00,-151.00,24.00,334211,0
0,0,-25.00,-141.00,26.00,334235,0
0,0,-21.00,-125.00,18.00,334258,0
0,0,-9.00,-149.00,38.00,334302,0
0,0,-17.00,-147.00,36.00,334326,0
0,0,-11.00,-125.00,16.00,334349,0
0,0,-7.00,-131.00,10.00,334372,0
0,0,-23.00,-151.00,10.00,334396,0
0,0,-33.00,-141.00,28.00,334419,0
0,0,-27.00,-149.00,2.00,334443,0
0,0,-17.00,-141.00,6.00,334466,0
0,0,-13.00,-133.00,32.00,334490,0
0,0,-17.00,-131.00,32.00,334514,0
0,0,-23.00,-123.00,18.00,334537,0
0,0,-21.00,-141.00,14.00,334560,0
0,0,-27.00,-143.00,50.00,334584,0
0,0,-7.00,-141.00,0.00,334627,0
0,0,5.00,-147.00,14.00,334650,0
0,0,-17.00,-131.00,2.00,334673,0
0,0,-27.00,-113.00,24.00,334697,0
0,0,-21.00,-147.00,4.00,334720,0
0,0,-29.00,-147.00,28.00,334744,0
0,0,-17.00,-131.00,2.00,334767,0
0,0,-9.00,-135.00,20.00,334791,0
0,0,-17.00,-135.00,16.00,334815,0
0,0,-11.00,-131.00,26.00,334838,0
0,0,-15.00,-137.00,20.00,334862,0
0,0,-7.00,-149.00,26.00,334886,0
0,0,-15.00,-141.00,14.00,334910,0
0,0,-29.00,-141.00,0.00,334953,0
0,0,-19.00,-157.00,14.00,334976,0
0,0,-15.00,-137.00,22.00,334999,0
0,0,-31.00,-143.00,10.00,335023,0
0,0,-5.00,-135.00,24.00,335046,0
0,0,-5.00,-131.00,12.00,335069,0
0,0,-11.00,-125.00,26.00,335092,0
0,0,-37.00,-135.00,6.00,335116,0
0,0,-33.00,-131.00,14.00,335139,0
0,0,-19.00,-153.00,24.00,335162,0
0,0,-117.00,-153.00,28.00,335185,0
0,0,623.00,25.00,680.00,335208,0
0,0,289.00,189.00,-146.00,335231,0
0.00,0.00,-171.00,75.00,354.00,335337,1
0.00,0.00,303.00,165.00,378.00,335402,1
0.00,0.00,519.00,-23.00,626.00,335467,1
0.00,0.00,-265.00,87.00,38.00,335532,1
0.00,0.00,-307.00,-393.00,142.00,335597,1
0.00,0.00,37.00,-167.00,154.00,335662,1
0.00,0.00,-593.00,-899.00,840.00,335727,1
0.00,0.00,-51.00,-209.00,58.00,335792,1
0.00,0.00,51.00,-289.00,-98.00,335857,1
0.00,0.00,-17.00,-119.00,34.00,335943,1
0,0,-61.00,-143.00,-26.00,335966,0
0,0,-7.00,-127.00,-14.00,335989,0
0,0,-47.00,-147.00,56.00,336012,0
0,0,-659.00,-399.00,-208.00,336036,0
0,0,-485.00,-235.00,52.00,336059,0
0,0,-315.00,-99.00,370.00,336082,0
0,0,-217.00,-687.00,-490.00,336106,0
0,0,405.00,-3.00,238.00,336129,0
0,0,-27.00,203.00,398.00,336152,0
0,0,-79.00,-343.00,-182.00,336195,0
0,0,105.00,1.00,230.00,336218,0
0,0,95.00,-135.00,14.00,336241,0
0,0,29.00,-277.00,-188.00,336264,0
0,0,-41.00,257.00,-660.00,336288,0
0,0,5.00,-345.00,-476.00,336311,0
0,0,185.00,121.00,294.00,336334,0
0,0,-229.00,281.00,440.00,336357,0
0,0,-235.00,-73.00,72.00,336380,0
0,0,-117.00,-387.00,-240.00,336403,0
0,0,-35.00,-397.00,-260.00,336427,0
0,0,95.00,-297.00,418.00,336450,0
0,0,349.00,-621.00,-396.00,336473,0
0,0,-51.00,417.00,-542.00,336497,0
0,0,-333.00,-329.00,-262.00,336520,0
0,0,343.00,-23.00,654.00,336543,0
0,0,43.00,895.00,1030.00,336567,0
0,0,197.00,-477.00,-500.00,336590,0
0,0,631.00,-23.00,-130.00,336613,0
0,0,109.00,-297.00,20.00,336637,0
0,0,-73.00,-25.00,-96.00,336660,0
0,0,-23.00,-89.00,50.00,336683,0
0,0,15.00,-95.00,108.00,336706,0
0,0,-35.00,-181.00,50.00,336729,0
0,0,-53.00,-179.00,24.00,336752,0
0,0,7.00,-167.00,-14.00,336775,0
0,0,-13.00,-169.00,6.00,336798,0
0,0,-25.00,-127.00,30.00,336821,0
0,0,-5.00,-119.00,38.00,336845,0
0,0,277.00,-83.00,-46.00,336868,0
0,0,109.00,-115.00,60.00,336891,0
0,0,67.00,-183.00,4.00,336914,0
0,0,527.00,-133.00,-388.00,336937,0
0,0,357.00,-39.00,218.00,336960,0
0,0,43.00,7.00,362.00,336983,0
0,0,35.00,-455.00,-458.00,337007,0
0,0,-211.00,221.00,-268.00,337031,0
0,0,-273.00,-139.00,22.00,337054,0
0,0,-153.00,-351.00,346.00,337077,0
0,0,375.00,285.00,656.00,337100,0
0,0,125.00,-333.00,-300.00,337124,0
0,0,-85.00,-225.00,2.00,337147,0
0,0,-125.00,481.00,422.00,337171,0
0,0,-257.00,65.00,442.00,337194,0
0,0,-139.00,-243.00,-88.00,337218,0
0,0,301.00,-593.00,-392.00,337241,0
0,0,251.00,337.00,372.00,337264,0
0,0,-251.00,85.00,-8.00,337288,0
0,0,-271.00,31.00,316.00,337311,0
0,0,-47.00,187.00,184.00,337334,0
0,0,-13.00,37.00,314.00,337358,0
0,0,-277.00,-145.00,436.00,337381,0
0,0,-19.00,41.00,248.00,337404,0
0,0,-487.00,-375.00,-510.00,337428,0
0,0,49.00,77.00,-38.00,337451,0
0,0,-227.00,-193.00,200.00,337475,0
0,0,79.00,77.00,-54.00,337498,0
0,0,-125.00,-25.00,-6.00,337522,0
0,0,29.00,5.00,-18.00,337546,0
0,0,55.00,-173.00,30.00,337569,0
0,0,3.00,-211.00,38.00,337593,0
0,0,-21.00,-147.00,48.00,337616,0
0,0,1.00,-79.00,14.00,337639,0
0,0,-35.00,-113.00,-38.00,337663,0
0,0,25.00,-125.00,4.00,337686,0
0,0,-507.00,-239.00,106.00,337710,0
0,0,-473.00,-379.00,64.00,337733,0
0,0,-553.00,-331.00,-12.00,337756,0
0,0,-487.00,-263.00,-66.00,337780,0
0,0,-205.00,5.00,70.00,337803,0
0.00,0.00,153.00,-405.00,228.00,337888,1
0.00,0.00,229.00,165.00,-106.00,337954,1
0.00,0.00,-293.00,-697.00,-550.00,338019,1
0.00,0.00,-85.00,-117.00,58.00,338085,1
0.00,0.00,-47.00,-17.00,62.00,338150,1
0.00,0.00,145.00,537.00,314.00,338215,1
0.00,0.00,109.00,-709.00,-452.00,338281,1
0.00,0.00,47.00,-253.00,90.00,338346,1
0.00,0.00,-37.00,-151.00,88.00,338412,1
0.00,0.00,-27.00,-163.00,18.00,338477,1
0,0,-25.00,-129.00,-2.00,338501,0
0,0,-3.00,-119.00,34.00,338525,0
0,0,327.00,-117.00,-92.00,338548,0
0,0,63.00,-59.00,160.00,338571,0
0,0,101.00,21.00,326.00,338594,0
0,0,481.00,-23.00,-206.00,338618,0
0,0,517.00,-31.00,208.00,338641,0
0,0,77.00,261.00,470.00,338665,0
0,0,-287.00,39.00,24.00,338688,0
0,0,-79.00,-691.00,-662.00,338711,0
0,0,115.00,25.00,226.00,338735,0
0,0,133.00,75.00,538.00,338759,0
0,0,-99.00,25.00,136.00,338782,0
0,0,287.00,-113.00,-140.00,338805,0
0,0,137.00,99.00,78.00,338829,0
0,0,-245.00,233.00,-248.00,338852,0
0,0,-307.00,-355.00,-36.00,338875,0
0,0,51.00,-751.00,1072.00,338899,0
0,0,19.00,413.00,758.00,338923,0
0,0,-29.00,-453.00,-502.00,338946,0
0,0,-43.00,-247.00,-218.00,338970,0
0,0,-65.00,-163.00,410.00,338993,0
0,0,-137.00,-21.00,-376.00,339017,0
0,0,47.00,-235.00,-98.00,339040,0
0,0,-427.00,469.00,854.00,339064,0
0,0,55.00,-607.00,-288.00,339087,0
0,0,-427.00,-163.00,112.00,339111,0
0,0,-611.00,-43.00,348.00,339134,0
0,0,-171.00,-1.00,124.00,339157,0
0,0,121.00,-83.00,-54.00,339180,0
0,0,-125.00,-19.00,18.00,339204,0
0,0,71.00,-47.00,16.00,339227,0
0,0,-3.00,-191.00,-34.00,339250,0
0,0,21.00,-143.00,20.00,339274,0
0,0,-33.00,-149.00,88.00,339297,0
0,0,-3.00,-97.00,-8.00,339321,0
0,0,-51.00,-79.00,-14.00,339344,0
0,0,7.00,-121.00,24.00,339367,0
0,0,-771.00,-293.00,144.00,339391,0
0,0,-897.00,-237.00,-252.00,339414,0
0,0,-359.00,-127.00,164.00,339438,0
0,0,-279.00,-373.00,-116.00,339462,0
0,0,307.00,-385.00,-518.00,339485,0
0,0,217.00,39.00,374.00,339509,0
0,0,-215.00,-15.00,-242.00,339532,0
0,0,91.00,13.00,258.00,339555,0
0,0,-31.00,445.00,692.00,339578,0
0,0,-275.00,-587.00,-258.00,339602,0
0,0,155.00,-269.00,74.00,339626,0
0,0,235.00,271.00,312.00,339649,0
0,0,-331.00,-221.00,-294.00,339673,0
0,0,57.00,107.00,66.00,339716,0
0,0,-205.00,607.00,-598.00,339740,0
0,0,39.00,-163.00,162.00,339764,0
0,0,289.00,113.00,576.00,339787,0
0,0,-17.00,185.00,310.00,339811,0
0,0,-221.00,-573.00,-612.00,339834,0
0,0,-53.00,217.00,244.00,339858,0
0,0,-101.00,-449.00,-338.00,339881,0
0,0,327.00,-841.00,-498.00,339905,0
0,0,373.00,-1325.00,-1436.00,339928,0
0,0,679.00,527.00,858.00,339952,0
0,0,1021.00,171.00,-32.00,339975,0
0,0,-13.00,135.00,-152.00,339999,0
0,0,-21.00,-67.00,90.00,340042,0
0,0,31.00,-197.00,30.00,340066,0
0,0,-27.00,-189.00,58.00,340089,0
0,0,-45.00,-163.00,76.00,340113,0
0,0,-11.00,-159.00,-36.00,340136,0
0,0,-5.00,-125.00,30.00,340160,0
0,0,-31.00,-87.00,22.00,340183,0
0,0,-13.00,-139.00,28.00,340207,0
0,0,417.00,-93.00,-62.00,340230,0
0,0,105.00,-201.00,-54.00,340254,0
0,0,363.00,5.00,386.00,340277,0
0,0,259.00,-255.00,588.00,340301,0
0,0,553.00,-241.00,-116.00,340324,0
0,0,-3.00,-477.00,-366.00,340368,0
0,0,-151.00,211.00,-98.00,340392,0
0,0,29.00,-473.00,-444.00,340415,0
0,0,159.00,111.00,304.00,340439,0
0,0,207.00,335.00,658.00,340462,0
0,0,-49.00,-531.00,-396.00,340485,0
0,0,-21.00,-681.00,-752.00,340509,0
0,0,-139.00,-29.00,-260.00,340533,0
0,0,-143.00,295.00,-342.00,340556,0
0,0,-129.00,-327.00,-366.00,340579,0
0,0,319.00,-5.00,-220.00,340603,0
0,0,37.00,507.00,910.00,340626,0
0,0,-201.00,-813.00,-736.00,340650,0
0.00,0.00,-109.00,373.00,616.00,340756,1
0.00,0.00,-991.00,-473.00,-388.00,340821,1
0.00,0.00,-127.00,-41.00,36.00,340886,1
0.00,0.00,-25.00,-203.00,-30.00,340952,1
0.00,0.00,35.00,-155.00,94.00,341017,1
0.00,0.00,-773.00,-325.00,54.00,341082,1
0.00,0.00,-609.00,-277.00,230.00,341148,1
0.00,0.00,5.00,-411.00,-154.00,341213,1
0.00,0.00,-119.00,383.00,734.00,341278,1
0.00,0.00,-67.00,-515.00,-264.00,341364,1
0,0,5.00,197.00,452.00,341387,0
0,0,415.00,-49.00,-4.00,341411,0
0,0,-103.00,-13.00,66.00,341434,0
0,0,-199.00,-159.00,-160.00,341457,0
0,0,-151.00,-59.00,126.00,341480,0
0,0,105.00,-559.00,726.00,341503,0
0,0,81.00,517.00,736.00,341527,0
0,0,-3.00,-579.00,-328.00,341550,0
0,0,441.00,-641.00,-504.00,341573,0
0,0,337.00,591.00,386.00,341597,0
0,0,739.00,-577.00,320.00,341620,0
0,0,397.00,-219.00,-400.00,341644,0
0,0,-253.00,-119.00,-138.00,341667,0
0,0,159.00,-535.00,104.00,341691,0
0,0,-55.00,-195.00,-60.00,341715,0
0,0,-107.00,-137.00,-14.00,341738,0
0,0,-89.00,-59.00,-22.00,341762,0
0,0,-5.00,-141.00,50.00,341786,0
0,0,-13.00,-165.00,98.00,341810,0
0,0,-17.00,-193.00,34.00,341833,0
0,0,-43.00,-159.00,-2.00,341856,0
0,0,-41.00,-115.00,28.00,341879,0
0,0,-13.00,-139.00,26.00,341903,0
0,0,-27.00,-55.00,146.00,341947,0
0,0,-29.00,-123.00,-38.00,341970,0
0,0,-23.00,-137.00,-6.00,341994,0
0,0,-17.00,-149.00,32.00,342018,0
0,0,-23.00,-137.00,28.00,342041,0
0,0,-15.00,-115.00,32.00,342065,0
0,0,7.00,-165.00,-12.00,342088,0
0,0,-13.00,-121.00,-8.00,342112,0
0,0,-25.00,-111.00,18.00,342135,0
0,0,-19.00,-137.00,16.00,342159,0
0,0,-11.00,-165.00,14.00,342182,0
0,0,-15.00,-153.00,0.00,342206,0
0,0,-21.00,-117.00,26.00,342229,0
0,0,-29.00,-129.00,20.00,342273,0
0,0,-27.00,-139.00,30.00,342296,0
0,0,-27.00,-137.00,6.00,342320,0
0,0,-7.00,-135.00,12.00,342344,0
0,0,-19.00,-123.00,20.00,342367,0
0,0,-9.00,-133.00,20.00,342391,0
0,0,-19.00,-117.00,14.00,342414,0
0,0,-13.00,-127.00,8.00,342438,0
0,0,-11.00,-135.00,18.00,342461,0
0,0,-11.00,-163.00,24.00,342485,0
0,0,-29.00,-151.00,8.00,342508,0
0,0,-15.00,-139.00,4.00,342532,0
0,0,-31.00,-131.00,32.00,342555,0
0,0,-7.00,-163.00,18.00,342599,0
0,0,-7.00,-141.00,34.00,342622,0
0,0,-9.00,-135.00,20.00,342646,0
0,0,-15.00,-135.00,-8.00,342669,0
0,0,-9.00,-139.00,6.00,342693,0
0,0,-45.00,-131.00,10.00,342716,0
0,0,-21.00,-151.00,6.00,342739,0
0,0,-15.00,-139.00,24.00,342763,0
0,0,-21.00,-147.00,-2.00,342786,0
0,0,-19.00,-141.00,20.00,342809,0
0,0,-37.00,-133.00,6.00,342832,0
0,0,-15.00,-133.00,2.00,342855,0
0,0,-23.00,-133.00,4.00,342878,0
0,0,-3.00,-133.00,24.00,342921,0
0,0,-15.00,-139.00,18.00,342945,0
0,0,-25.00,-147.00,30.00,342968,0
0,0,-27.00,-133.00,40.00,342990,0
0,0,-5.00,-141.00,26.00,343013,0
0,0,-15.00,-145.00,22.00,343037,0
0,0,-27.00,-137.00,22.00,343060,0
0,0,-3.00,-145.00,30.00,343084,0
0,0,-15.00,-133.00,14.00,343107,0
0,0,-37.00,-137.00,26.00,343130,0
0,0,-27.00,-143.00,16.00,343153,0
0,0,-19.00,-141.00,2.00,343177,0
0,0,-19.00,-153.00,4.00,343200,0
0,0,-29.00,-125.00,18.00,343243,0
0,0,-29.00,-129.00,24.00,343266,0
0,0,-17.00,-151.00,24.00,343290,0
0,0,-11.00,-141.00,14.00,343313,0
0,0,-17.00,-137.00,6.00,343336,0
0,0,-9.00,-141.00,10.00,343359,0
0,0,-13.00,-139.00,2.00,343383,0
0,0,-29.00,-145.00,30.00,343406,0
0,0,3.00,-129.00,32.00,343429,0
0,0,-15.00,-137.00,22.00,343452,0
0,0,-17.00,-157.00,28.00,343475,0
0,0,-25.00,-129.00,26.00,343498,0
0,0,-31.00,-141.00,28.00,343521,0
0,0,-3.00,-143.00,30.00,343544,0
0,0,-25.00,-147.00,16.00,343567,0
0.00,0.00,-21.00,-155.00,-8.00,343854,1
0.00,0.00,-7.00,-133.00,22.00,343919,1
0.00,0.00,-29.00,-133.00,6.00,343984,1
0.00,0.00,-13.00,-149.00,10.00,344050,1
0.00,0.00,-15.00,-117.00,10.00,344115,1
0.00,0.00,-9.00,-149.00,16.00,344180,1
0.00,0.00,-11.00,-145.00,18.00,344246,1
0.00,0.00,-7.00,-139.00,26.00,344311,1
0.00,0.00,-23.00,-141.00,6.00,344376,1
0.00,0.00,-25.00,-157.00,10.00,344462,1
0,0,-23.00,-133.00,20.00,344485,0
0,0,-11.00,-137.00,18.00,344508,0
0,0,-5.00,-135.00,12.00,344532,0
0,0,-31.00,-131.00,32.00,344555,0
0,0,-7.00,-139.00,32.00,344579,0
0,0,-5.00,-147.00,20.00,344602,0
0,0,-15.00,-135.00,36.00,344625,0
0,0,-15.00,-133.00,6.00,344649,0
0,0,-15.00,-131.00,0.00,344672,0
0,0,-13.00,-133.00,26.00,344716,0
0,0,-1.00,-139.00,22.00,344740,0
0,0,-17.00,-143.00,14.00,344764,0
0,0,-15.00,-149.00,30.00,344788,0
0,0,-5.00,-149.00,20.00,344812,0
0,0,-33.00,-141.00,12.00,344836,0
0,0,-9.00,-143.00,24.00,344860,0
0,0,-21.00,-133.00,14.00,344883,0
0,0,-11.00,-137.00,12.00,344907,0
0,0,-13.00,-137.00,18.00,344931,0
0,0,-17.00,-127.00,32.00,344956,0
0,0,-3.00,-131.00,20.00,344980,0
0,0,-25.00,-131.00,16.00,345004,0
0,0,-7.00,-149.00,36.00,345028,0
0,0,-21.00,-149.00,6.00,345052,0
0,0,-31.00,-143.00,2.00,345076,0
0,0,-11.00,-137.00,34.00,345100,0
0,0,-5.00,-139.00,30.00,345124,0
0,0,-25.00,-133.00,42.00,345148,0
0,0,-19.00,-123.00,14.00,345172,0
0,0,-13.00,-133.00,6.00,345196,0
0,0,-7.00,-129.00,18.00,345220,0
0,0,-29.00,-137.00,34.00,345244,0
0,0,-1.00,-143.00,28.00,345268,0
0,0,-13.00,-141.00,26.00,345292,0
0,0,-7.00,-149.00,20.00,345316,0
0,0,-1.00,-143.00,12.00,345340,0
0,0,-17.00,-129.00,22.00,345363,0
0,0,-27.00,-147.00,16.00,345387,0
0,0,-15.00,-147.00,18.00,345410,0
0,0,-19.00,-141.00,32.00,345434,0
0,0,-3.00,-129.00,10.00,345457,0
0,0,-19.00,-143.00,26.00,345481,0
0,0,-15.00,-131.00,32.00,345504,0
0,0,-31.00,-133.00,14.00,345528,0
0,0,-25.00,-141.00,28.00,345552,0
0,0,-3.00,-121.00,6.00,345576,0
0,0,-15.00,-129.00,28.00,345600,0
0,0,-27.00,-139.00,-12.00,345625,0
0,0,-15.00,-155.00,0.00,345648,0
0,0,-17.00,-145.00,22.00,345692,0
0,0,-37.00,-143.00,38.00,345715,0
0,0,-39.00,-145.00,10.00,345739,0
0,0,-5.00,-129.00,24.00,345762,0
0,0,-29.00,-149.00,22.00,345786,0
0,0,-31.00,-133.00,32.00,345810,0
0,0,-25.00,-141.00,26.00,345834,0
0,0,-17.00,-135.00,26.00,345858,0
0,0,-39.00,-117.00,0.00,345881,0
0,0,-19.00,-149.00,10.00,345905,0
0,0,1.00,-129.00,18.00,345929,0
0,0,-17.00,-143.00,36.00,345952,0
0,0,-23.00,-131.00,18.00,345976,0
0,0,-27.00,-139.00,22.00,346020,0
0,0,-25.00,-143.00,22.00,346044,0
0,0,-17.00,-139.00,10.00,346069,0
0,0,-23.00,-129.00,10.00,346093,0
0,0,-9.00,-127.00,10.00,346117,0
0,0,3.00,-129.00,16.00,346141,0
0,0,-17.00,-131.00,-2.00,346165,0
0,0,-19.00,-113.00,24.00,346189,0
0,0,-17.00,-145.00,22.00,346213,0
0,0,-11.00,-141.00,34.00,346237,0
0,0,-19.00,-137.00,26.00,346261,0
0,0,-25.00,-143.00,18.00,346285,0
0,0,-23.00,-139.00,20.00,346309,0
0,0,-17.00,-143.00,28.00,346333,0
0,0,-29.00,-133.00,20.00,346357,0
0,0,-29.00,-129.00,30.00,346381,0
0,0,-19.00,-135.00,2.00,346405,0
0,0,-19.00,-139.00,10.00,346428,0
0,0,-19.00,-143.00,26.00,346451,0
0,0,-15.00,-131.00,18.00,346475,0
0,0,-19.00,-133.00,8.00,346499,0
0,0,-21.00,-135.00,16.00,346523,0
0,0,-19.00,-157.00,20.00,346546,0
0,0,-1.00,-151.00,4.00,346570,0
0,0,-21.00,-145.00,38.00,346595,0
0,0,-15.00,-131.00,30.00,346619,0
0,0,-15.00,-141.00,2.00,346663,0
0,0,-19.00,-135.00,12.00,346687,0
0,0,-13.00,-135.00,24.00,346711,0
0,0,-21.00,-141.00,16.00,346735,0
0,0,-25.00,-143.00,22.00,346759,0
0,0,-3.00,-135.00,16.00,346782,0
0,0,1.00,-145.00,12.00,346806,0
0,0,-3.00,-139.00,32.00,346829,0
0,0,-31.00,-139.00,12.00,346853,0
0,0,-9.00,-137.00,16.00,346877,0
0,0,-15.00,-139.00,4.00,346901,0
0,0,-9.00,-141.00,26.00,346925,0
0,0,-9.00,-131.00,0.00,346948,0
0,0,-23.00,-129.00,26.00,346971,0
0.00,0.00,-23.00,-147.00,20.00,347279,1
0.00,0.00,-13.00,-147.00,12.00,347345,1
0.00,0.00,-27.00,-151.00,6.00,347411,1
0.00,0.00,-13.00,-133.00,2.00,347476,1
0.00,0.00,-17.00,-137.00,22.00,347542,1
0.00,0.00,-15.00,-131.00,14.00,347608,1
0.00,0.00,-15.00,-135.00,18.00,347674,1
0.00,0.00,-23.00,-131.00,10.00,347740,1
0.00,0.00,-23.00,-145.00,28.00,347805,1
0.00,0.00,-21.00,-137.00,12.00,347891,1
0,0,-33.00,-129.00,42.00,347915,0
0,0,-15.00,-151.00,22.00,347939,0
0,0,-5.00,-131.00,8.00,347962,0
0,0,-13.00,-137.00,28.00,347986,0
0,0,-21.00,-131.00,6.00,348009,0
0,0,-13.00,-133.00,18.00,348032,0
0,0,-13.00,-153.00,2.00,348056,0
0,0,-9.00,-137.00,26.00,348079,0
0,0,-7.00,-135.00,12.00,348103,0
0,0,-11.00,-131.00,32.00,348127,0
0,0,-15.00,-145.00,40.00,348151,0
0,0,-15.00,-133.00,14.00,348175,0
0,0,-21.00,-131.00,12.00,348199,0
0,0,-15.00,-159.00,18.00,348222,0
0,0,-21.00,-143.00,20.00,348246,0
0,0,-13.00,-153.00,42.00,348269,0
0,0,-13.00,-133.00,26.00,348293,0
0,0,-21.00,-125.00,12.00,348316,0
0,0,-31.00,-135.00,20.00,348339,0
0,0,-25.00,-139.00,18.00,348363,0
0,0,-11.00,-143.00,18.00,348387,0
0,0,-3.00,-163.00,18.00,348411,0
0,0,-29.00,-133.00,18.00,348435,0
0,0,-13.00,-131.00,0.00,348459,0
0,0,-15.00,-135.00,14.00,348483,0
0,0,1.00,-143.00,28.00,348508,0
0,0,9.00,-137.00,-12.00,348531,0
0,0,-13.00,-131.00,14.00,348554,0
0,0,-27.00,-145.00,12.00,348577,0
0,0,-33.00,-129.00,-6.00,348600,0
0,0,-21.00,-131.00,24.00,348624,0
0,0,-13.00,-143.00,30.00,348647,0
0,0,-11.00,-133.00,14.00,348671,0
0,0,-19.00,-133.00,24.00,348695,0
0,0,-19.00,-139.00,10.00,348718,0
0,0,-17.00,-133.00,8.00,348741,0
0,0,-27.00,-141.00,10.00,348785,0
0,0,-27.00,-153.00,24.00,348809,0
0,0,-11.00,-133.00,-2.00,348833,0
0,0,-23.00,-143.00,8.00,348856,0
0,0,1.00,-129.00,0.00,348880,0
0,0,-13.00,-147.00,6.00,348904,0
0,0,-9.00,-141.00,14.00,348927,0
0,0,-29.00,-145.00,14.00,348951,0
0,0,-13.00,-153.00,4.00,348975,0
0,0,-35.00,-131.00,4.00,348998,0
0,0,-13.00,-141.00,30.00,349023,0
0,0,-15.00,-139.00,20.00,349046,0
0,0,-7.00,-121.00,8.00,349069,0
0,0,-13.00,-133.00,22.00,349093,0
0,0,-21.00,-147.00,20.00,349117,0
0,0,-17.00,-139.00,28.00,349141,0
0,0,-33.00,-125.00,6.00,349165,0
0,0,-27.00,-131.00,16.00,349189,0
0,0,-21.00,-147.00,44.00,349213,0
0,0,1.00,-131.00,26.00,349237,0
0,0,-13.00,-139.00,20.00,349261,0
0,0,-13.00,-121.00,34.00,349285,0
0,0,-39.00,-131.00,22.00,349309,0
0,0,-31.00,-141.00,24.00,349332,0
0,0,-17.00,-155.00,16.00,349356,0
0,0,-9.00,-153.00,-8.00,349379,0
0,0,-21.00,-149.00,4.00,349403,0
0,0,3.00,-133.00,24.00,349427,0
0,0,-19.00,-129.00,50.00,349451,0
0,0,-5.00,-149.00,44.00,349475,0
0,0,9.00,-133.00,28.00,349499,0
0,0,-21.00,-143.00,30.00,349523,0
0,0,-9.00,-135.00,0.00,349546,0
0,0,-33.00,-137.00,30.00,349570,0
0,0,-13.00,-139.00,8.00,349593,0
0,0,-9.00,-131.00,-10.00,349617,0
0,0,-21.00,-141.00,16.00,349640,0
0,0,-31.00,-127.00,18.00,349664,0
0,0,-31.00,-137.00,0.00,349687,0
