si,pga,x,y,z,time,erdbeben
0,0,-2.00,-42.00,20.00,28637,0
0,0,-4.00,-36.00,36.00,28660,0
0,0,-16.00,-40.00,28.00,28684,0
0,0,-20.00,-38.00,14.00,28707,0
0,0,-6.00,-36.00,16.00,28730,0
0,0,8.00,-24.00,28.00,28754,0
0,0,-14.00,-38.00,12.00,28778,0
0,0,2.00,-34.00,28.00,28802,0
0,0,-20.00,-42.00,46.00,28825,0
0,0,0.00,-40.00,24.00,28849,0
0,0,-12.00,-44.00,18.00,28873,0
0,0,-8.00,-50.00,8.00,28896,0
0,0,-10.00,-48.00,20.00,28920,0
0,0,-4.00,-36.00,16.00,28943,0
0,0,0.00,-50.00,20.00,28966,0
0,0,-24.00,-40.00,20.00,28990,0
0,0,2.00,-26.00,42.00,29013,0
0,0,-8.00,-42.00,18.00,29036,0
0,0,-4.00,-30.00,18.00,29060,0
0,0,-4.00,-38.00,26.00,29084,0
0,0,-6.00,-36.00,14.00,29107,0
0,0,-8.00,-30.00,20.00,29131,0
0,0,-2.00,-40.00,18.00,29154,0
0,0,-8.00,-34.00,24.00,29177,0
0,0,-16.00,-36.00,6.00,29200,0
0,0,-8.00,-30.00,16.00,29224,0
0,0,0.00,-52.00,22.00,29248,0
0,0,-2.00,-40.00,20.00,29271,0
0,0,-10.00,-44.00,14.00,29295,0
0,0,-4.00,-32.00,24.00,29319,0
0,0,-22.00,-30.00,46.00,29343,0
0,0,-14.00,-30.00,36.00,29366,0
0,0,-16.00,-22.00,20.00,29390,0
0,0,-2.00,-32.00,26.00,29414,0
0,0,-10.00,-32.00,-2.00,29438,0
0,0,-22.00,-36.00,6.00,29462,0
0,0,-28.00,-46.00,44.00,29485,0
0,0,-2.00,-22.00,22.00,29509,0
0,0,-14.00,-54.00,46.00,29533,0
0,0,-6.00,-44.00,18.00,29557,0
0,0,0.00,-40.00,26.00,29580,0
0,0,-24.00,-36.00,32.00,29603,0
0,0,-10.00,-56.00,14.00,29627,0
0,0,-18.00,-30.00,20.00,29651,0
0,0,-10.00,-34.00,28.00,29674,0
0,0,-10.00,-32.00,16.00,29698,0
0,0,4.00,-38.00,40.00,29722,0
0,0,-6.00,-34.00,16.00,29746,0
0,0,-12.00,-44.00,6.00,29769,0
0,0,-8.00,-22.00,38.00,29793,0
