si,pga,x,y,z,time,erdbeben
0,0,40.00,-80.00,26.00,93488,0
0,0,24.00,-62.00,-60.00,93512,0
0,0,34.00,-148.00,-160.00,93535,0
0,0,20.00,-108.00,-22.00,93559,0
0,0,36.00,-36.00,188.00,93582,0
0,0,54.00,-58.00,220.00,93606,0
0,0,0.00,-124.00,90.00,93629,0
0,0,22.00,-68.00,-190.00,93652,0
0,0,18.00,-150.00,-164.00,93676,0
0,0,2.00,-98.00,-8.00,93699,0
0,0,44.00,-62.00,220.00,93723,0
0,0,52.00,-68.00,178.00,93746,0
0,0,34.00,-80.00,60.00,93769,0
0,0,20.00,-58.00,-134.00,93792,0
0,0,26.00,-154.00,-174.00,93815,0
0,0,20.00,-146.00,-58.00,93838,0
0,0,28.00,-86.00,134.00,93862,0
0,0,36.00,-58.00,214.00,93885,0
0,0,22.00,-136.00,94.00,93908,0
0,0,38.00,-76.00,-160.00,93932,0
0,0,28.00,-156.00,-178.00,93956,0
0,0,8.00,-98.00,-32.00,93979,0
0,0,38.00,-50.00,232.00,94002,0
0,0,36.00,-58.00,186.00,94026,0
0,0,34.00,-88.00,68.00,94049,0
0,0,2.00,-70.00,-110.00,94072,0
0,0,36.00,-140.00,-176.00,94095,0
0,0,26.00,-150.00,-54.00,94118,0
0,0,28.00,-74.00,112.00,94141,0
0,0,58.00,-30.00,268.00,94165,0
0,0,28.00,-134.00,108.00,94188,0
0,0,16.00,-66.00,-92.00,94211,0
0,0,30.00,-84.00,-184.00,94234,0
0,0,16.00,-170.00,-82.00,94258,0
0,0,26.00,-110.00,106.00,94281,0
0,0,54.00,-38.00,226.00,94304,0
0,0,24.00,-80.00,110.00,94328,0
0,0,16.00,-80.00,-28.00,94351,0
0,0,24.00,-88.00,-188.00,94374,0
0,0,20.00,-182.00,-110.00,94397,0
0,0,26.00,-106.00,106.00,94420,0
0,0,44.00,-48.00,252.00,94444,0
0,0,46.00,-72.00,168.00,94467,0
0,0,28.00,-74.00,4.00,94490,0
0,0,18.00,-46.00,-134.00,94513,0
0,0,22.00,-182.00,-162.00,94536,0
0,0,16.00,-82.00,-22.00,94559,0
0,0,24.00,-50.00,208.00,94582,0
0,0,68.00,-40.00,214.00,94606,0
0,0,6.00,-130.00,38.00,94629,0
0,0,18.00,-80.00,-178.00,94652,0
0,0,40.00,-114.00,-162.00,94676,0
0,0,14.00,-112.00,-4.00,94700,0
0,0,38.00,-48.00,232.00,94723,0
0,0,52.00,-78.00,184.00,94746,0
0,0,14.00,-68.00,30.00,94769,0
0,0,30.00,-54.00,-126.00,94793,0
0,0,22.00,-178.00,-172.00,94817,0
0,0,6.00,-106.00,-40.00,94840,0
0,0,56.00,-44.00,200.00,94863,0
0,0,66.00,-52.00,222.00,94887,0
0,0,6.00,-120.00,62.00,94910,0
0,0,26.00,-86.00,-156.00,94934,0
0,0,40.00,-150.00,-166.00,94957,0
0,0,18.00,-96.00,110.00,94980,0
0,0,32.00,-46.00,220.00,95004,0
0,0,32.00,-120.00,144.00,95027,0
0,0,26.00,-90.00,-68.00,95051,0
0,0,14.00,-46.00,-124.00,95074,0
0,0,36.00,-176.00,-138.00,95097,0
0,0,20.00,-116.00,-60.00,95120,0
0,0,54.00,-44.00,176.00,95143,0
0,0,52.00,-68.00,194.00,95167,0
0,0,26.00,-126.00,58.00,95190,0
0,0,18.00,-86.00,-142.00,95213,0
0,0,38.00,-136.00,-158.00,95236,0
0,0,20.00,-154.00,-90.00,95259,0
0,0,42.00,-112.00,84.00,95282,0
0,0,38.00,-44.00,202.00,95304,0
0,0,58.00,-70.00,222.00,95327,0
0,0,26.00,-130.00,22.00,95350,0
0,0,18.00,-88.00,-132.00,95373,0
0,0,40.00,-120.00,-190.00,95396,0
0,0,22.00,-130.00,-48.00,95419,0
0,0,46.00,-112.00,160.00,95442,0
0,0,44.00,-56.00,230.00,95465,0
0,0,48.00,-62.00,140.00,95488,0
0,0,18.00,-130.00,-32.00,95511,0
0,0,24.00,-112.00,-216.00,95535,0
0,0,30.00,-172.00,-132.00,95558,0
0,0,18.00,-94.00,58.00,95581,0
0,0,16.00,-52.00,228.00,95604,0
0,0,42.00,-78.00,148.00,95628,0
0,0,28.00,-98.00,-76.00,95651,0
0,0,28.00,-54.00,-144.00,95675,0
0,0,2.00,-176.00,-116.00,95698,0
0,0,22.00,-100.00,76.00,95721,0
0,0,34.00,-30.00,210.00,95744,0
0,0,38.00,-74.00,172.00,95768,0
0,0,32.00,-148.00,10.00,95791,0
0,0,24.00,-82.00,-196.00,95815,0
0,0,12.00,-176.00,-146.00,95838,0
0,0,54.00,-112.00,62.00,95861,0
0,0,44.00,-38.00,232.00,95885,0
0,0,30.00,-116.00,132.00,95908,0
0,0,32.00,-106.00,-12.00,95932,0
0,0,36.00,-92.00,-176.00,95956,0
0,0,40.00,-206.00,-62.00,95980,0
0,0,30.00,-62.00,74.00,96003,0
0,0,22.00,-46.00,20.00,96026,0
0,0,36.00,-164.00,-22.00,96050,0
0,0,38.00,-160.00,6.00,96074,0
0,0,12.00,-50.00,30.00,96098,0
0,0,42.00,-48.00,36.00,96121,0
0,0,40.00,-72.00,22.00,96145,0
0,0,30.00,-138.00,20.00,96169,0
0,0,20.00,-142.00,34.00,96193,0
0,0,32.00,-98.00,16.00,96217,0
0,0,32.00,-56.00,20.00,96242,0
0,0,36.00,-70.00,22.00,96265,0
0,0,50.00,-102.00,-4.00,96288,0
0,0,12.00,-138.00,10.00,96311,0
0,0,24.00,-98.00,22.00,96336,0
0,0,30.00,-70.00,2.00,96359,0
0,0,40.00,-78.00,6.00,96383,0
0,0,26.00,-94.00,36.00,96407,0
0,0,24.00,-92.00,14.00,96431,0
0,0,28.00,-96.00,6.00,96454,0
0,0,28.00,-88.00,2.00,96478,0
0,0,26.00,-82.00,24.00,96502,0
0,0,20.00,-110.00,12.00,96526,0
0,0,36.00,-92.00,34.00,96549,0
0,0,18.00,-92.00,30.00,96573,0
0,0,36.00,-90.00,18.00,96595,0
0,0,42.00,-62.00,42.00,96619,0
0,0,40.00,-76.00,18.00,96643,0
0,0,12.00,-100.00,26.00,96667,0
0,0,18.00,-96.00,22.00,96690,0
0,0,36.00,-78.00,-8.00,96714,0
0,0,40.00,-72.00,24.00,96738,0
0,0,22.00,-90.00,4.00,96762,0
0,0,32.00,-94.00,20.00,96786,0
0,0,34.00,-82.00,20.00,96810,0
0,0,38.00,-96.00,16.00,96834,0
0,0,26.00,-94.00,8.00,96859,0
0,0,40.00,-98.00,-6.00,96883,0
0,0,10.00,-100.00,-2.00,96907,0
0,0,30.00,-86.00,2.00,96930,0
0,0,28.00,-94.00,12.00,96974,0
0,0,42.00,-118.00,16.00,96999,0
0,0,24.00,-82.00,38.00,97023,0
0,0,30.00,-74.00,20.00,97046,0
0,0,36.00,-88.00,20.00,97069,0
0,0,34.00,-92.00,12.00,97093,0
0,0,42.00,-98.00,20.00,97116,0
0,0,20.00,-80.00,20.00,97141,0
0,0,32.00,-86.00,-148.00,97165,0
0,0,28.00,-106.00,18.00,97189,0
0,0,40.00,-98.00,-16.00,97213,0
0,0,22.00,-96.00,26.00,97237,0
0,0,38.00,-98.00,22.00,97261,0
0,0,34.00,-90.00,18.00,97285,0
0,0,16.00,-90.00,28.00,97309,0
0,0,26.00,-94.00,34.00,97333,0
0,0,18.00,-94.00,20.00,97357,0
0,0,32.00,-100.00,12.00,97381,0
0,0,32.00,-106.00,24.00,97405,0
0,0,38.00,-110.00,18.00,97429,0
0,0,30.00,-106.00,20.00,97453,0
0,0,24.00,-110.00,42.00,97477,0
0,0,28.00,-94.00,22.00,97501,0
0,0,40.00,-110.00,22.00,97525,0
0,0,16.00,-98.00,18.00,97549,0
0,0,36.00,-92.00,32.00,97573,0
0,0,22.00,-96.00,10.00,97597,0
0,0,22.00,-102.00,36.00,97621,0
0,0,22.00,-104.00,12.00,97644,0
0,0,6.00,-88.00,2.00,97667,0
0,0,32.00,-90.00,20.00,97691,0
0,0,28.00,-88.00,22.00,97714,0
0,0,12.00,-102.00,-12.00,97738,0
0,0,44.00,-86.00,34.00,97762,0
0,0,26.00,-104.00,12.00,97786,0
0,0,32.00,-88.00,20.00,97810,0
0,0,34.00,-100.00,22.00,97833,0
0,0,36.00,-116.00,26.00,97857,0
0,0,36.00,-104.00,26.00,97880,0
0,0,26.00,-94.00,30.00,97904,0
0,0,34.00,-98.00,8.00,97949,0
0,0,30.00,-96.00,6.00,97972,0
0,0,24.00,-104.00,36.00,97996,0
0,0,34.00,-108.00,8.00,98019,0
0,0,34.00,-86.00,26.00,98043,0
0,0,36.00,-90.00,22.00,98066,0
0,0,32.00,-104.00,8.00,98089,0
0,0,26.00,-106.00,28.00,98113,0
0,0,24.00,-96.00,18.00,98136,0
0,0,22.00,-102.00,24.00,98160,0
0,0,26.00,-80.00,18.00,98184,0
0,0,36.00,-100.00,4.00,98208,0
0,0,42.00,-100.00,2.00,98232,0
0,0,42.00,-108.00,6.00,98276,0
0,0,12.00,-116.00,34.00,98299,0
0,0,28.00,-96.00,34.00,98323,0
0,0,36.00,-92.00,24.00,98346,0
0,0,26.00,-98.00,16.00,98370,0
0,0,40.00,-78.00,-2.00,98393,0
0,0,20.00,-94.00,10.00,98417,0
0,0,26.00,-114.00,22.00,98441,0
0,0,34.00,-94.00,8.00,98465,0
0,0,16.00,-104.00,16.00,98489,0
0,0,36.00,-106.00,-10.00,98513,0
0,0,32.00,-104.00,22.00,98538,0
0,0,30.00,-98.00,22.00,98562,0
0,0,18.00,-92.00,10.00,98606,0
0,0,36.00,-96.00,24.00,98630,0
0,0,38.00,-76.00,26.00,98654,0
0,0,30.00,-94.00,24.00,98679,0
0,0,38.00,-94.00,12.00,98702,0
0,0,36.00,-102.00,-4.00,98726,0
0,0,32.00,-98.00,24.00,98751,0
0,0,38.00,-96.00,22.00,98775,0
0,0,24.00,-98.00,20.00,98799,0
0,0,44.00,-94.00,26.00,98822,0
0,0,10.00,-88.00,32.00,98846,0
0,0,24.00,-108.00,14.00,98871,0
0,0,26.00,-94.00,18.00,98894,0
0,0,26.00,-96.00,4.00,98917,0
0.00,0.00,40.00,-102.00,16.00,99205,1
0.00,0.00,50.00,-86.00,12.00,99271,1
0.00,0.00,42.00,-74.00,28.00,99336,1
0.00,0.00,20.00,-84.00,16.00,99401,1
0.00,0.00,40.00,-90.00,2.00,99466,1
0.00,0.00,38.00,-94.00,12.00,99532,1
0.00,0.00,32.00,-92.00,18.00,99598,1
0.00,0.00,26.00,-90.00,38.00,99665,1
0.00,0.00,26.00,-102.00,18.00,99731,1
0.00,0.00,18.00,-92.00,18.00,99797,1
0,0,30.00,-90.00,36.00,99821,0
0,0,36.00,-88.00,28.00,99845,0
0,0,40.00,-110.00,28.00,99868,0
0,0,22.00,-84.00,10.00,99891,0
0,0,26.00,-84.00,8.00,99915,0
0,0,22.00,-104.00,28.00,99939,0
0,0,38.00,-90.00,4.00,99962,0
0,0,16.00,-82.00,40.00,99986,0
0,0,16.00,-78.00,12.00,100010,0
0,0,26.00,-92.00,28.00,100033,0
0,0,30.00,-106.00,14.00,100056,0
0,0,18.00,-80.00,4.00,100080,0
0,0,24.00,-92.00,28.00,100103,0
0,0,22.00,-94.00,34.00,100126,0
0,0,38.00,-104.00,30.00,100150,0
0,0,24.00,-92.00,24.00,100173,0
0,0,54.00,-90.00,22.00,100197,0
0,0,34.00,-70.00,18.00,100221,0
0,0,38.00,-102.00,14.00,100245,0
0,0,24.00,-124.00,24.00,100269,0
0,0,20.00,-116.00,4.00,100293,0
0,0,38.00,-84.00,24.00,100316,0
0,0,34.00,-92.00,28.00,100340,0
0,0,18.00,-100.00,18.00,100364,0
0,0,44.00,-84.00,44.00,100388,0
0,0,40.00,-106.00,34.00,100412,0
0,0,30.00,-88.00,10.00,100435,0
0,0,28.00,-94.00,22.00,100459,0
0,0,14.00,-82.00,18.00,100483,0
0,0,30.00,-100.00,14.00,100506,0
0,0,32.00,-84.00,18.00,100530,0
0,0,34.00,-88.00,42.00,100553,0
0,0,24.00,-106.00,30.00,100577,0
0,0,24.00,-102.00,10.00,100600,0
0,0,28.00,-102.00,30.00,100624,0
0,0,28.00,-92.00,26.00,100647,0
0,0,22.00,-88.00,30.00,100671,0
0,0,30.00,-132.00,26.00,100695,0
0,0,36.00,-92.00,16.00,100719,0
0,0,30.00,-98.00,4.00,100743,0
0,0,18.00,-88.00,6.00,100767,0
0,0,24.00,-104.00,30.00,100792,0
0,0,24.00,-96.00,2.00,100816,0
0,0,54.00,-106.00,10.00,100839,0
0,0,26.00,-84.00,30.00,100864,0
0,0,26.00,-102.00,26.00,100888,0
0,0,32.00,-82.00,44.00,100912,0
0,0,16.00,-86.00,-6.00,100936,0
0,0,40.00,-88.00,4.00,100960,0
0,0,24.00,-102.00,24.00,100984,0
0,0,22.00,-100.00,10.00,101008,0
0,0,34.00,-94.00,4.00,101032,0
0,0,16.00,-102.00,38.00,101056,0
0,0,36.00,-94.00,26.00,101080,0
0,0,32.00,-104.00,16.00,101104,0
0,0,22.00,-98.00,30.00,101127,0
0,0,36.00,-92.00,32.00,101150,0
0,0,44.00,-100.00,8.00,101174,0
0,0,12.00,-90.00,14.00,101197,0
0,0,2.00,-106.00,20.00,101221,0
0,0,18.00,-98.00,0.00,101245,0
0,0,26.00,-102.00,28.00,101269,0
0,0,36.00,-84.00,16.00,101292,0
0,0,30.00,-92.00,24.00,101317,0
0,0,44.00,-82.00,26.00,101340,0
0,0,40.00,-90.00,22.00,101364,0
0,0,32.00,-122.00,30.00,101388,0
0,0,36.00,-98.00,2.00,101412,0
0,0,34.00,-70.00,22.00,101437,0
0,0,10.00,-90.00,20.00,101460,0
0,0,26.00,-96.00,22.00,101484,0
0,0,38.00,-88.00,16.00,101508,0
0,0,24.00,-86.00,4.00,101531,0
0,0,26.00,-94.00,24.00,101554,0
0,0,22.00,-90.00,16.00,101578,0
0,0,10.00,-104.00,6.00,101602,0
0,0,38.00,-96.00,38.00,101626,0
0,0,38.00,-82.00,16.00,101650,0
0,0,12.00,-84.00,28.00,101674,0
0,0,36.00,-92.00,20.00,101698,0
0,0,44.00,-112.00,36.00,101722,0
0,0,12.00,-98.00,26.00,101747,0
0,0,22.00,-84.00,32.00,101770,0
0,0,28.00,-92.00,16.00,101794,0
0,0,36.00,-90.00,14.00,101819,0
0,0,30.00,-96.00,6.00,101842,0
0,0,28.00,-90.00,18.00,101866,0
0,0,30.00,-84.00,18.00,101890,0
0,0,36.00,-88.00,16.00,101914,0
0,0,20.00,-90.00,14.00,101938,0
0,0,24.00,-92.00,18.00,101962,0
0,0,42.00,-98.00,18.00,101986,0
0,0,18.00,-98.00,10.00,102010,0
0,0,24.00,-88.00,24.00,102034,0
0,0,22.00,-90.00,60.00,102058,0
0,0,34.00,-86.00,18.00,102082,0
0,0,34.00,-92.00,0.00,102105,0
0,0,40.00,-86.00,12.00,102129,0
