si,pga,x,y,z,time,erdbeben
0,0,-66.00,116.00,-39.00,176378,0
0,0,6.00,92.00,37.00,176401,0
0,0,-20.00,152.00,-7.00,176425,0
0,0,4.00,96.00,-7.00,176448,0
0,0,10.00,98.00,1.00,176471,0
0,0,42.00,86.00,-9.00,176494,0
0,0,114.00,40.00,-13.00,176518,0
0,0,122.00,44.00,-7.00,176541,0
0,0,74.00,56.00,13.00,176564,0
0,0,44.00,38.00,1.00,176587,0
0,0,136.00,16.00,19.00,176610,0
0,0,116.00,14.00,-3.00,176633,0
0,0,126.00,-52.00,17.00,176657,0
0,0,66.00,-50.00,55.00,176680,0
0,0,30.00,-114.00,89.00,176703,0
0,0,132.00,-162.00,15.00,176726,0
0,0,30.00,-124.00,47.00,176749,0
0,0,44.00,-100.00,-5.00,176772,0
0,0,-46.00,-158.00,-25.00,176795,0
0,0,10.00,-130.00,7.00,176818,0
0,0,2.00,-122.00,49.00,176841,0
0,0,-16.00,-96.00,-27.00,176864,0
0,0,-98.00,-74.00,-31.00,176888,0
0,0,-132.00,-56.00,-19.00,176911,0
0,0,-68.00,-70.00,-45.00,176935,0
0,0,-74.00,10.00,-3.00,176958,0
0,0,-100.00,-110.00,-35.00,176981,0
0,0,-126.00,-20.00,11.00,177005,0
0,0,-132.00,60.00,-5.00,177028,0
0,0,-68.00,26.00,-63.00,177051,0
0,0,-74.00,116.00,-13.00,177074,0
0,0,-28.00,146.00,-13.00,177097,0
0,0,-70.00,176.00,21.00,177120,0
0,0,-52.00,176.00,-9.00,177144,0
0,0,-2.00,168.00,7.00,177167,0
0,0,78.00,168.00,1.00,177190,0
0,0,156.00,98.00,3.00,177213,0
0,0,-26.00,110.00,-41.00,177236,0
0,0,98.00,52.00,-25.00,177259,0
0,0,176.00,96.00,57.00,177282,0
0,0,148.00,32.00,-3.00,177306,0
0,0,148.00,-14.00,39.00,177329,0
0,0,132.00,-32.00,-49.00,177352,0
0,0,84.00,-64.00,13.00,177375,0
0,0,116.00,-340.00,-85.00,177398,0
0,0,112.00,-154.00,-67.00,177422,0
0,0,60.00,-200.00,-59.00,177445,0
0,0,-8.00,-188.00,11.00,177468,0
0,0,-14.00,-268.00,1.00,177492,0
0,0,-28.00,-190.00,5.00,177515,0
0,0,-24.00,-148.00,17.00,177538,0
0,0,-62.00,-210.00,-23.00,177561,0
0,0,-122.00,-84.00,37.00,177585,0
0,0,-174.00,-30.00,-9.00,177608,0
0,0,-132.00,2.00,25.00,177631,0
0,0,-116.00,60.00,-93.00,177655,0
0,0,-148.00,20.00,-49.00,177678,0
0,0,-84.00,90.00,19.00,177701,0
0,0,-200.00,104.00,-3.00,177724,0
0,0,-92.00,144.00,-1.00,177747,0
0,0,-34.00,162.00,-11.00,177770,0
0,0,8.00,250.00,3.00,177793,0
0,0,-8.00,260.00,25.00,177816,0
0,0,40.00,164.00,-23.00,177839,0
0,0,152.00,166.00,19.00,177862,0
0,0,174.00,74.00,-81.00,177885,0
0,0,138.00,134.00,33.00,177908,0
0,0,182.00,42.00,47.00,177931,0
0,0,164.00,70.00,-13.00,177954,0
0,0,214.00,-66.00,-7.00,177977,0
0,0,226.00,-152.00,-39.00,178000,0
0,0,54.00,-356.00,-187.00,178024,0
0,0,178.00,-94.00,-3.00,178047,0
0,0,62.00,-80.00,39.00,178070,0
0,0,-28.00,-82.00,31.00,178093,0
0,0,10.00,-230.00,71.00,178117,0
0,0,-72.00,-208.00,15.00,178140,0
0,0,-76.00,-164.00,15.00,178163,0
0,0,-154.00,-150.00,-15.00,178187,0
0,0,-254.00,-34.00,-41.00,178210,0
0,0,-164.00,-6.00,9.00,178233,0
0,0,-144.00,30.00,-37.00,178256,0
0,0,-114.00,4.00,-5.00,178280,0
0.00,0.00,-32.00,146.00,-93.00,178345,1
0.00,0.00,112.00,90.00,-21.00,178409,1
0.00,0.00,172.00,100.00,-35.00,178474,1
0.00,0.00,136.00,-18.00,21.00,178540,1
0.00,0.00,220.00,-156.00,85.00,178605,1
0.00,0.00,-92.00,-236.00,-31.00,178670,1
0.00,0.00,-166.00,-92.00,9.00,178735,1
0.00,0.00,-174.00,-22.00,-19.00,178800,1
0.00,0.00,-150.00,120.00,-3.00,178866,1
0.07,0.07,96.00,206.00,-13.00,178931,1
0.07,0.07,186.00,146.00,-35.00,178996,1
0.07,0.07,230.00,-86.00,-17.00,179061,1
0.07,0.07,156.00,-112.00,75.00,179126,1
0.07,0.07,-76.00,-290.00,29.00,179192,1
0.08,0.07,-230.00,-132.00,-1.00,179257,1
0.08,0.07,-174.00,70.00,33.00,179322,1
0.08,0.07,-92.00,374.00,-7.00,179388,1
0.08,0.07,102.00,296.00,-33.00,179453,1
0.08,0.07,276.00,42.00,11.00,179519,1
0.08,0.08,230.00,-206.00,81.00,179584,1
0.08,0.08,-16.00,-124.00,43.00,179649,1
0.08,0.08,-242.00,-156.00,71.00,179714,1
0.08,0.08,-238.00,146.00,53.00,179780,1
0.08,0.08,-66.00,40.00,-157.00,179845,1
0.09,0.10,96.00,356.00,-29.00,179910,1
0.09,0.10,292.00,138.00,21.00,179975,1
0.09,0.10,274.00,-66.00,75.00,180040,1
0.09,0.10,56.00,-298.00,1.00,180105,1
0.09,0.11,-314.00,-234.00,41.00,180171,1
0.09,0.11,-260.00,20.00,61.00,180236,1
0.09,0.11,-222.00,384.00,-47.00,180301,1
0.09,0.11,128.00,362.00,-41.00,180366,1
0.09,0.11,324.00,80.00,-13.00,180431,1
0.09,0.11,250.00,-480.00,-121.00,180496,1
0.09,0.11,-54.00,-312.00,27.00,180561,1
0.09,0.11,-252.00,-196.00,-3.00,180626,1
0.09,0.11,-258.00,130.00,-63.00,180691,1
0.09,0.11,-40.00,340.00,-59.00,180756,1
0.09,0.12,182.00,348.00,77.00,180821,1
0.09,0.12,360.00,-12.00,21.00,180886,1
0.09,0.12,58.00,-314.00,-13.00,180951,1
0.09,0.12,-110.00,-368.00,37.00,181016,1
0.09,0.12,-342.00,-14.00,-9.00,181081,1
0.09,0.12,-282.00,150.00,77.00,181146,1
0.09,0.12,128.00,322.00,-117.00,181211,1
0.09,0.12,334.00,58.00,-105.00,181276,1
0.09,0.12,424.00,-218.00,-17.00,181341,1
0.09,0.12,-54.00,-406.00,-53.00,181406,1
0.09,0.12,-312.00,-94.00,81.00,181472,1
0.09,0.12,-250.00,52.00,-67.00,181537,1
0.09,0.12,-130.00,360.00,-15.00,181602,1
0.09,0.12,234.00,306.00,51.00,181668,1
0.09,0.12,400.00,-112.00,19.00,181733,1
0.09,0.12,166.00,-442.00,43.00,181798,1
0.09,0.12,-172.00,-366.00,33.00,181863,1
0.09,0.12,-394.00,-102.00,-1.00,181928,1
0.09,0.12,-306.00,272.00,-119.00,181993,1
0.09,0.12,86.00,310.00,1.00,182058,1
0.09,0.12,358.00,-86.00,25.00,182123,1
0.09,0.12,294.00,-462.00,-9.00,182189,1
0.09,0.12,8.00,-366.00,-59.00,182254,1
0.09,0.12,-332.00,-176.00,21.00,182319,1
0.09,0.12,-288.00,306.00,39.00,182385,1
0.09,0.12,-80.00,486.00,-23.00,182450,1
0.09,0.12,382.00,150.00,-49.00,182515,1
0.09,0.12,402.00,-100.00,-23.00,182580,1
0.09,0.12,100.00,-372.00,49.00,182645,1
0.09,0.12,-236.00,-328.00,-13.00,182710,1
0.09,0.12,-360.00,-32.00,-215.00,182775,1
0.09,0.12,-156.00,250.00,-105.00,182840,1
0.09,0.12,172.00,276.00,-75.00,182905,1
0.09,0.12,390.00,0.00,-23.00,182970,1
0.09,0.12,70.00,-186.00,-87.00,183035,1
0.09,0.14,-126.00,-316.00,-27.00,183100,1
0.09,0.14,-270.00,-232.00,-37.00,183166,1
0.09,0.14,-280.00,152.00,-205.00,183230,1
0.09,0.14,24.00,372.00,-27.00,183296,1
0.09,0.14,318.00,188.00,-37.00,183361,1
0.09,0.14,380.00,-240.00,37.00,183425,1
0.09,0.14,86.00,-322.00,63.00,183491,1
0.09,0.14,-196.00,-216.00,29.00,183556,1
0.09,0.14,-338.00,210.00,-3.00,183621,1
0.09,0.14,-88.00,436.00,-33.00,183687,1
0.09,0.14,210.00,276.00,-39.00,183752,1
0.09,0.14,388.00,-52.00,-3.00,183817,1
0.09,0.14,50.00,-162.00,83.00,183882,1
0.09,0.14,-192.00,-316.00,61.00,183947,1
0.09,0.14,-332.00,50.00,-29.00,184012,1
0.09,0.14,-196.00,30.00,-33.00,184077,1
0.09,0.14,158.00,256.00,39.00,184142,1
0.09,0.14,294.00,96.00,3.00,184207,1
0.09,0.14,218.00,-358.00,31.00,184272,1
0.09,0.14,-8.00,-442.00,-43.00,184337,1
0.09,0.14,-276.00,-234.00,-37.00,184402,1
0.09,0.14,-310.00,150.00,5.00,184467,1
0.09,0.14,-24.00,366.00,-19.00,184533,1
0.09,0.14,240.00,250.00,-51.00,184598,1
0.09,0.14,422.00,-192.00,31.00,184663,1
0.09,0.14,200.00,-404.00,-11.00,184728,1
0.09,0.14,-258.00,-302.00,25.00,184793,1
0.09,0.14,-408.00,174.00,99.00,184859,1
0.09,0.14,-178.00,464.00,87.00,184924,1
0.09,0.14,158.00,292.00,-47.00,184990,1
0.09,0.14,408.00,-50.00,-67.00,185055,1
0.09,0.14,382.00,-262.00,-31.00,185121,1
0.09,0.14,-84.00,-552.00,1.00,185186,1
0.09,0.14,-346.00,-62.00,19.00,185251,1
0.09,0.14,-316.00,484.00,11.00,185317,1
0.09,0.14,12.00,436.00,-57.00,185381,1
0.09,0.14,402.00,194.00,-65.00,185447,1
0.09,0.14,270.00,-244.00,7.00,185512,1
0.09,0.14,-48.00,-228.00,67.00,185577,1
0.09,0.14,-274.00,-250.00,-11.00,185642,1
0.09,0.14,-272.00,86.00,19.00,185707,1
0.09,0.14,-78.00,414.00,41.00,185772,1
0.09,0.14,232.00,180.00,-81.00,185837,1
0.09,0.14,344.00,-90.00,19.00,185902,1
0.09,0.14,64.00,-48.00,-23.00,185968,1
0.09,0.14,-218.00,-430.00,-5.00,186033,1
0.09,0.14,-354.00,-94.00,-49.00,186098,1
0.09,0.14,-174.00,242.00,-85.00,186163,1
0.09,0.14,134.00,334.00,-21.00,186228,1
0.09,0.14,330.00,216.00,87.00,186293,1
0.09,0.14,442.00,-394.00,-309.00,186358,1
0.09,0.14,-60.00,-462.00,-53.00,186424,1
0.09,0.14,-270.00,-48.00,-21.00,186488,1
0.09,0.14,-366.00,406.00,85.00,186553,1
0.09,0.14,-56.00,346.00,-19.00,186618,1
0.09,0.14,276.00,234.00,27.00,186683,1
0.09,0.14,424.00,-152.00,-39.00,186748,1
0.09,0.14,-80.00,-178.00,131.00,186813,1
0.09,0.14,-270.00,-314.00,-17.00,186878,1
0.09,0.14,-308.00,-44.00,-29.00,186943,1
0.09,0.14,-100.00,320.00,-119.00,187008,1
0.09,0.14,240.00,252.00,-21.00,187074,1
0.09,0.14,402.00,48.00,-95.00,187139,1
0.09,0.14,124.00,-82.00,79.00,187205,1
0.09,0.14,-162.00,-412.00,-35.00,187270,1
0.09,0.14,-230.00,-110.00,39.00,187335,1
0.09,0.14,-248.00,338.00,145.00,187400,1
0.09,0.14,60.00,318.00,-57.00,187465,1
0.09,0.14,322.00,232.00,11.00,187530,1
0.09,0.14,392.00,-340.00,-9.00,187595,1
0.09,0.14,78.00,-638.00,-11.00,187660,1
0.09,0.14,-254.00,-250.00,-51.00,187726,1
0.09,0.14,-340.00,186.00,-31.00,187791,1
0.09,0.14,-96.00,412.00,1.00,187856,1
0.09,0.14,118.00,232.00,-81.00,187921,1
0.09,0.14,424.00,-152.00,-169.00,187987,1
0.09,0.14,208.00,-552.00,-9.00,188052,1
0.09,0.14,-264.00,-324.00,53.00,188117,1
0.09,0.14,-448.00,-34.00,145.00,188182,1
0.09,0.14,-202.00,312.00,27.00,188247,1
0.09,0.14,184.00,358.00,-11.00,188312,1
0.09,0.14,330.00,216.00,-31.00,188377,1
0.09,0.14,248.00,0.00,241.00,188442,1
0.09,0.14,-132.00,-364.00,3.00,188507,1
0.09,0.14,-322.00,-258.00,-45.00,188573,1
0.09,0.14,-262.00,288.00,51.00,188638,1
0.09,0.14,10.00,412.00,-1.00,188703,1
0.09,0.14,346.00,200.00,19.00,188768,1
0.09,0.14,314.00,-226.00,13.00,188833,1
0.09,0.14,64.00,-430.00,-29.00,188898,1
0.09,0.14,-242.00,-276.00,17.00,188963,1
0.09,0.14,-286.00,70.00,27.00,189028,1
0.09,0.14,-138.00,342.00,23.00,189093,1
0.09,0.14,212.00,430.00,3.00,189159,1
0.09,0.14,400.00,32.00,111.00,189224,1
0.09,0.14,254.00,-586.00,-191.00,189289,1
0.09,0.14,-124.00,-366.00,-19.00,189354,1
0.09,0.14,-332.00,-60.00,15.00,189419,1
0.09,0.14,-270.00,244.00,-199.00,189484,1
0.09,0.14,52.00,292.00,-49.00,189549,1
0.09,0.14,314.00,236.00,-33.00,189614,1
0.09,0.14,248.00,-168.00,107.00,189679,1
0.09,0.14,-50.00,-392.00,73.00,189744,1
0.09,0.14,-292.00,-202.00,15.00,189809,1
0.09,0.14,-162.00,64.00,-93.00,189874,1
0.09,0.14,-78.00,222.00,-55.00,189939,1
0.09,0.14,218.00,196.00,-155.00,190005,1
0.09,0.14,386.00,-106.00,-39.00,190070,1
0.09,0.14,80.00,-462.00,-3.00,190136,1
0.09,0.14,-214.00,-252.00,-13.00,190201,1
0.09,0.14,-350.00,126.00,117.00,190266,1
0.09,0.14,-150.00,232.00,-5.00,190331,1
0.09,0.14,160.00,258.00,-65.00,190396,1
0.09,0.14,362.00,38.00,-17.00,190461,1
0.09,0.14,248.00,-498.00,-91.00,190526,1
0.09,0.14,34.00,-486.00,-33.00,190591,1
0.09,0.14,-292.00,-136.00,-9.00,190657,1
0.09,0.14,-424.00,94.00,-115.00,190722,1
0.09,0.14,-16.00,312.00,-15.00,190787,1
0.09,0.14,360.00,190.00,17.00,190852,1
0.09,0.14,322.00,8.00,51.00,190917,1
0.09,0.14,4.00,-352.00,-3.00,190982,1
0.09,0.14,-290.00,-220.00,37.00,191048,1
0.09,0.14,-288.00,178.00,73.00,191113,1
0.09,0.14,-56.00,214.00,-1.00,191178,1
0.09,0.14,240.00,276.00,47.00,191243,1
0.09,0.14,330.00,34.00,53.00,191308,1
0.09,0.14,70.00,-446.00,31.00,191373,1
0.09,0.14,-188.00,-320.00,-5.00,191438,1
0.09,0.14,-368.00,-86.00,-5.00,191503,1
0.09,0.14,-190.00,336.00,151.00,191568,1
0.09,0.14,90.00,310.00,-55.00,191633,1
0.09,0.14,292.00,190.00,29.00,191698,1
0.09,0.14,370.00,-288.00,-39.00,191763,1
0.09,0.14,84.00,-630.00,-75.00,191828,1
0.09,0.14,-316.00,-90.00,1.00,191894,1
0.09,0.14,-310.00,254.00,11.00,191958,1
0.09,0.14,-70.00,338.00,5.00,192023,1
0.09,0.14,322.00,122.00,-19.00,192088,1
0.09,0.14,360.00,-120.00,-39.00,192153,1
0.09,0.14,44.00,-484.00,31.00,192218,1
0.09,0.14,-270.00,-276.00,37.00,192283,1
0.09,0.14,-362.00,82.00,85.00,192348,1
0.09,0.14,-134.00,270.00,-57.00,192414,1
0.09,0.14,222.00,288.00,-15.00,192479,1
0.09,0.14,344.00,138.00,19.00,192544,1
0.09,0.14,216.00,-506.00,-219.00,192609,1
0.09,0.14,-60.00,-368.00,5.00,192675,1
0.09,0.14,-272.00,-104.00,5.00,192740,1
0.09,0.14,-284.00,280.00,201.00,192805,1
0.09,0.14,50.00,408.00,-35.00,192870,1
0.09,0.14,326.00,338.00,-123.00,192935,1
0.09,0.14,396.00,-232.00,-25.00,193000,1
0.09,0.14,124.00,-602.00,-37.00,193065,1
0.09,0.14,-252.00,-292.00,-9.00,193130,1
0.09,0.14,-346.00,80.00,53.00,193195,1
0.09,0.14,-98.00,196.00,-61.00,193260,1
0.09,0.14,240.00,268.00,3.00,193325,1
0.09,0.14,332.00,-4.00,5.00,193390,1
0.09,0.14,62.00,-684.00,-51.00,193456,1
0.09,0.14,-204.00,-282.00,53.00,193521,1
0.09,0.14,-398.00,-64.00,3.00,193586,1
0.09,0.14,-188.00,-38.00,-115.00,193651,1
0.09,0.14,146.00,374.00,-33.00,193716,1
0.09,0.14,266.00,284.00,65.00,193781,1
0.09,0.14,270.00,-146.00,23.00,193846,1
0.09,0.14,-38.00,-404.00,3.00,193911,1
0.09,0.14,-224.00,-138.00,83.00,193976,1
0.09,0.14,-242.00,204.00,23.00,194042,1
0.09,0.14,-38.00,344.00,-3.00,194107,1
0.09,0.14,240.00,174.00,-55.00,194172,1
0.09,0.14,350.00,-152.00,1.00,194237,1
0.09,0.14,198.00,-510.00,53.00,194302,1
0.09,0.14,-208.00,-308.00,21.00,194367,1
0.09,0.14,-402.00,106.00,103.00,194432,1
0.09,0.14,-234.00,248.00,-129.00,194497,1
0.09,0.14,184.00,456.00,9.00,194563,1
0.09,0.14,388.00,100.00,-23.00,194628,1
0.09,0.14,272.00,-352.00,53.00,194693,1
0.09,0.14,-146.00,-220.00,67.00,194759,1
0.09,0.14,-274.00,-142.00,49.00,194824,1
0.09,0.14,-352.00,492.00,-119.00,194889,1
0.09,0.14,4.00,398.00,-19.00,194954,1
0.09,0.14,354.00,106.00,-29.00,195020,1
0.09,0.14,304.00,-200.00,-13.00,195085,1
0.09,0.14,-48.00,-488.00,45.00,195150,1
0.09,0.14,-296.00,-300.00,9.00,195215,1
0.09,0.14,-260.00,12.00,15.00,195280,1
0.09,0.14,-70.00,306.00,-25.00,195345,1
0.09,0.14,250.00,320.00,3.00,195410,1
